exercise_id,stable_code,name_ko,record_type,variant_type_code,difficulty_code,safety_current_state,fitt_current_state,goal_current_state,media_current_state,rights_current_state,safety_review_decision,fitt_review_decision,goal_review_decision,media_rights_review_decision,reviewer,reviewed_at,review_note_ko
REX-000054,reverse_calf_raise_isolation_resistance_band,리버스 카프 레이즈,REPRESENTATIVE,,INTERMEDIATE,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,APPROVED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
REX-000055,reverse_wrist_curl_isolation_barbell,바벨 리버스 리스트 컬,REPRESENTATIVE,,BEGINNER,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,APPROVED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
REX-000056,cardio_gait_bodyweight,앞뒤 스텝,REPRESENTATIVE,,BEGINNER,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,APPROVED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
REX-000057,hip_flexion_isolation_bodyweight,의자 잡고 무릎 들기,REPRESENTATIVE,,BEGINNER,AVAILABLE,AVAILABLE,AVAILABLE,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
REX-000058,cardio_gait_bodyweight_rex_000058,하이니,REPRESENTATIVE,,BEGINNER,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,APPROVED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
REX-000059,cardio_jump_plyometric_bodyweight,점핑잭,REPRESENTATIVE,,BEGINNER,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,APPROVED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
REX-000064,hip_flexion_isolation_bodyweight_rex_000064,앉아서 고관절 굴곡,REPRESENTATIVE,,BEGINNER,AVAILABLE,AVAILABLE,AVAILABLE,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
REX-000066,mobility_balance_bodyweight,한발 서기 균형,REPRESENTATIVE,,BEGINNER,AVAILABLE,AVAILABLE,AVAILABLE,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
REX-000068,cardio_gait_step_box,스텝박스 오르내리기,REPRESENTATIVE,,BEGINNER,AVAILABLE,AVAILABLE,AVAILABLE,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
REX-000069,leg_press_knee_dominant_resistance_band,누워서 밴드 레그 프레스,REPRESENTATIVE,,BEGINNER,AVAILABLE,AVAILABLE,AVAILABLE,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
REX-000070,cardio_gait_machine,경사 트레드밀 걷기 머신,REPRESENTATIVE,,BEGINNER,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,APPROVED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
REX-000071,cardio_gait_machine_rex_000071,스텝밀 머신(천국의 계단),REPRESENTATIVE,,INTERMEDIATE,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,APPROVED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
REX-000073,roller_back_stretch_mobility_stretch_foam_roller,롤러 등 스트레칭,REPRESENTATIVE,,INTERMEDIATE,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,APPROVED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
REX-000074,roller_hip_stretch_mobility_stretch_foam_roller,롤러 둔근 스트레칭,REPRESENTATIVE,,INTERMEDIATE,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,APPROVED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
REX-000076,row_variant_horizontal_pull_cable_machine,로우 머신,REPRESENTATIVE,,INTERMEDIATE,AVAILABLE,AVAILABLE,AVAILABLE,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
REX-000077,runners_stretch_mobility_stretch_bodyweight,러너스 스트레칭,REPRESENTATIVE,,BEGINNER,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,APPROVED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
REX-000079,seated_cable_row_horizontal_pull_cable_machine,시티드 케이블 로우 머신,REPRESENTATIVE,,INTERMEDIATE,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,APPROVED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
REX-000080,seated_calf_raise_isolation_barbell,바벨 시티드 카프 레이즈,REPRESENTATIVE,,BEGINNER,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,APPROVED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
REX-000081,seated_calf_stretch_mobility_stretch_bodyweight,앉아서 종아리 스트레칭,REPRESENTATIVE,,BEGINNER,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,APPROVED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
REX-000082,seated_glute_stretch_mobility_stretch_bodyweight,앉아서 둔근 스트레칭,REPRESENTATIVE,,BEGINNER,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,APPROVED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
REX-000083,seated_leg_curl_knee_flexion_machine,레그 컬 머신,REPRESENTATIVE,,BEGINNER,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,APPROVED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
REX-000084,seated_lower_back_stretch_mobility_stretch_bodyweight,앉아서 허리 스트레칭,REPRESENTATIVE,,BEGINNER,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,APPROVED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
REX-000085,seated_piriformis_stretch_mobility_stretch_bodyweight,앉아서 이상근 스트레칭,REPRESENTATIVE,,BEGINNER,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,APPROVED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
REX-000087,seated_wide_angle_stretch_mobility_stretch_bodyweight,시티드 와이드 앵글 스트레칭,REPRESENTATIVE,,INTERMEDIATE,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,APPROVED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
REX-000088,side_lying_quadriceps_stretch_mobility_stretch_bodyweight,옆으로 누워 대퇴사두근 스트레칭,REPRESENTATIVE,,BEGINNER,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,APPROVED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
REX-000089,side_wrist_pull_stretch_mobility_stretch_bodyweight,손목 당기기 스트레칭,REPRESENTATIVE,,BEGINNER,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,APPROVED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
REX-000091,spine_stretch_mobility_stretch_bodyweight,척추 스트레칭,REPRESENTATIVE,,BEGINNER,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,APPROVED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
REX-000094,standing_hamstring_calf_strap_stretch_mobility_stretch_stretch_strap,스트랩 햄스트링·종아리 스트레칭,REPRESENTATIVE,,BEGINNER,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,APPROVED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
REX-000095,standing_lateral_stretch_mobility_stretch_bodyweight,서서 옆구리 스트레칭,REPRESENTATIVE,,BEGINNER,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,APPROVED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
REX-000096,triceps_stretch_mobility_stretch_bodyweight,삼두근 스트레칭,REPRESENTATIVE,,BEGINNER,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,APPROVED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
REX-000097,upper_back_isolation_isolation_resistance_band,시티드 밴드 풀어파트,REPRESENTATIVE,,BEGINNER,AVAILABLE,AVAILABLE,AVAILABLE,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
REX-000098,upper_back_stretch_mobility_stretch_bodyweight,상부 등 스트레칭,REPRESENTATIVE,,BEGINNER,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,APPROVED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
REX-000099,wall_calf_stretch_mobility_stretch_bodyweight,벽 짚고 종아리 스트레칭,REPRESENTATIVE,,BEGINNER,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,APPROVED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
REX-000100,world_greatest_stretch_mobility_stretch_bodyweight,월드 그레이티스트 스트레칭,REPRESENTATIVE,,INTERMEDIATE,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,APPROVED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
REX-000101,wrist_circles_mobility_stretch_bodyweight,손목 돌리기,REPRESENTATIVE,,BEGINNER,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,APPROVED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
REX-000102,wrist_curl_isolation_barbell,바벨 리스트 컬,REPRESENTATIVE,,BEGINNER,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,APPROVED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
REX-000109,dumbbell_lateral_to_front_raise_isolation_dumbbell,덤벨 레터럴 투 프론트 레이즈,SEPARATE_EXERCISE,,INTERMEDIATE,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
REX-000119,smith_reverse_calf_raises_isolation_machine,스미스 리버스 카프 레이즈 머신,SEPARATE_EXERCISE,,INTERMEDIATE,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
REX-000124,band_two_legs_calf_raise_band_under_both_legs_v_2_isolation_resistance_band,밴드 양발 카프 레이즈,SEPARATE_EXERCISE,,BEGINNER,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
REX-000125,one_leg_donkey_calf_raise_isolation_bodyweight,한발 동키 카프 레이즈,SEPARATE_EXERCISE,,INTERMEDIATE,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
VEX-000004,dumbbell_front_raise_v_2_isolation_dumbbell,덤벨 프론트 레이즈,VARIANT,PRIMARY_VARIANT,BEGINNER,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
VEX-000005,dumbbell_front_raise_isolation_dumbbell,덤벨 프론트 레이즈,VARIANT,PRIMARY_VARIANT,BEGINNER,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
VEX-000006,dumbbell_seated_alternate_front_raise_isolation_dumbbell,덤벨 시티드 교대 프론트 레이즈,VARIANT,PRIMARY_VARIANT,BEGINNER,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
VEX-000007,band_front_raise_isolation_resistance_band,밴드 프론트 레이즈,VARIANT,PRIMARY_VARIANT,BEGINNER,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
VEX-000026,dumbbell_single_leg_calf_raise_isolation_dumbbell,덤벨 싱글 레그 카프 레이즈,VARIANT,PRIMARY_VARIANT,INTERMEDIATE,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
VEX-000027,band_single_leg_calf_raise_isolation_resistance_band,밴드 싱글 레그 카프 레이즈,VARIANT,PRIMARY_VARIANT,INTERMEDIATE,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
VEX-000028,one_leg_floor_calf_raise_isolation_bodyweight,한발 카프 레이즈,VARIANT,PRIMARY_VARIANT,INTERMEDIATE,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
VEX-000037,cable_shrug_isolation_cable_machine,케이블 슈러그 머신,VARIANT,PRIMARY_VARIANT,INTERMEDIATE,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
VEX-000038,dumbbell_decline_shrug_v_2_isolation_dumbbell,덤벨 디클라인 슈러그,VARIANT,PRIMARY_VARIANT,BEGINNER,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
VEX-000039,dumbbell_decline_shrug_isolation_dumbbell,덤벨 디클라인 슈러그,VARIANT,PRIMARY_VARIANT,BEGINNER,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
VEX-000040,dumbbell_incline_shrug_isolation_dumbbell,덤벨 인클라인 슈러그,VARIANT,PRIMARY_VARIANT,BEGINNER,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
VEX-000041,band_shrug_isolation_resistance_band,밴드 슈러그,VARIANT,PRIMARY_VARIANT,BEGINNER,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
VEX-000045,side_push_neck_stretch_mobility_stretch_bodyweight,사이드 푸시 목 스트레칭,VARIANT,PRIMARY_VARIANT,BEGINNER,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
VEX-000054,lever_seated_calf_raise_isolation_machine,시티드 카프 레이즈 머신,VARIANT,PRIMARY_VARIANT,BEGINNER,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
VEX-000055,dumbbell_seated_calf_raise_isolation_dumbbell,덤벨 시티드 카프 레이즈,VARIANT,PRIMARY_VARIANT,BEGINNER,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,주인님 일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
