representative_exercise_id,stable_code,name_ko,name_en,source_name,source_name_en,exercise_family_code,primary_movement_pattern_code,training_type_code,body_focus_code,target_muscle_status,primary_body_area_codes,secondary_body_area_codes,body_area_status,equipment_codes,location_codes,setup_condition_ko,difficulty_code,beginner_suitable,recovery_eligible,difficulty_status,fitt_template_id,timing_mode_code,fitt_default_sets,fitt_default_reps,fitt_default_work_seconds,fitt_default_rest_seconds,fitt_default_transition_seconds,default_seconds_per_rep,default_work_seconds,default_rest_seconds,default_transition_seconds,instruction_summary_ko,form_cues_ko,instruction_content_version,review_status_code,source_track,source_identity,fitt_intensity_level,fitt_status,met_value,met_intensity_level,met_source,met_status,nex_exercise_ids,nex_exercise_count,taxonomy_review_status,taxonomy_reviewer,taxonomy_reviewed_at,catalog_status
REX-000051,plank_rotation_core_brace_bodyweight,플랭크 로테이션,front plank with twist,front plank with twist,front plank with twist,PLANK_ROTATION,CORE_BRACE,STRENGTH,CORE,APPROVED,"[""ABDOMEN""]","[""LOWER_BACK""]",APPROVED,BODYWEIGHT,HOME|GYM,,INTERMEDIATE,false,false,APPROVED,FITT-CORE-STABILITY-V1,DURATION,2-3,,30-45,45-60,,,30,90,15,플랭크 로테이션 운동은 몸통을 유지하며 몸통 주변에 힘을 쓰는 운동입니다.,"[""안내된 시작 자세를 안정적으로 잡는다."", ""배 주변에 가볍게 힘을 주고 숨을 쉰다."", ""몸통이 흔들리지 않는 범위에서 팔이나 다리를 움직인다."", ""천천히 시작 자세로 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,0464,LIGHT_MODERATE,APPROVED,3.8,MODERATE,ADULT_COMPENDIUM_2024;activity_code=02022;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000063""]",1,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000052,push_up_horizontal_push_bodyweight,푸시업,push-up,push-up,push-up,PUSH_UP,HORIZONTAL_PUSH,STRENGTH,CHEST,APPROVED,"[""CHEST""]","[""SHOULDER"",""ELBOW""]",APPROVED,BODYWEIGHT,HOME|GYM,,BEGINNER,true,false,APPROVED,FITT-BODYWEIGHT-BEGINNER-V1,REPS,2,8-15,,60,,4,,90,15,푸시업 운동은 팔을 앞으로 밀어 가슴을 사용하는 운동입니다.,"[""손과 발 또는 기구를 안정적으로 준비한다."", ""어깨가 으쓱하지 않게 팔을 천천히 밀어낸다."", ""팔꿈치를 조절할 수 있는 범위에서 굽힌다."", ""천천히 처음 위치로 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,0662,LIGHT_MODERATE,APPROVED,5,MODERATE,ADULT_COMPENDIUM_2024;activity_code=02052;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000074""]",1,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000053,rear_deltoid_stretch_mobility_stretch_bodyweight,후면 어깨 스트레칭,rear deltoid stretch,rear deltoid stretch,rear deltoid stretch,REAR_DELTOID_STRETCH,MOBILITY_STRETCH,MOBILITY,MOBILITY,APPROVED,"[""SHOULDER""]","[""UPPER_BACK""]",APPROVED,BODYWEIGHT,HOME|GYM,,BEGINNER,false,true,APPROVED,FITT-MOBILITY-V1,DURATION,,,30-60,,15-30,,30,30,15,후면 어깨 스트레칭 운동은 어깨 주변을 천천히 움직이며 범위를 확인하는 스트레칭입니다.,"[""편안한 시작 자세를 잡고 주변 공간을 확인한다."", ""숨을 고르게 쉬며 안내된 방향으로 천천히 움직인다."", ""당김이 느껴지는 범위에서 잠시 멈춘다."", ""반동 없이 시작 자세로 천천히 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,0669,LIGHT,APPROVED,2.3,LIGHT,ADULT_COMPENDIUM_2024;activity_code=02101;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000075""]",1,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000054,reverse_calf_raise_isolation_resistance_band,리버스 카프 레이즈,band single leg reverse calf raise,band single leg reverse calf raise,band single leg reverse calf raise,REVERSE_CALF_RAISE,ISOLATION,STRENGTH,CALVES,APPROVED,"[""ANKLE_FOOT""]","[""KNEE""]",APPROVED,RESISTANCE_BAND,HOME|GYM,,INTERMEDIATE,false,false,APPROVED,FITT-ISOLATION-STRENGTH-V1,REPS,3,10-15,,60-90,,4,,90,15,리버스 카프 레이즈 운동은 다른 부위의 움직임을 줄이고 종아리를 집중해 사용하는 운동입니다.,"[""시작 자세와 기구를 안정적으로 준비한다."", ""안내된 부위를 중심으로 천천히 움직인다."", ""끝 범위에서 힘을 잠시 유지한다."", ""반동 없이 시작 자세로 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,1000,MODERATE,APPROVED,3.5,LIGHT,ADULT_COMPENDIUM_2024;activity_code=02054;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000085"", ""NEX-000103""]",2,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000055,reverse_wrist_curl_isolation_barbell,리버스 리스트 컬,barbell reverse wrist curl,barbell reverse wrist curl,barbell reverse wrist curl,REVERSE_WRIST_CURL,ISOLATION,STRENGTH,FOREARMS,APPROVED,"[""WRIST_HAND""]","[""ELBOW""]",APPROVED,BARBELL,GYM,,BEGINNER,true,false,APPROVED,FITT-ISOLATION-STRENGTH-V1,REPS,3,10-15,,60-90,,4,,90,15,리버스 리스트 컬 운동은 다른 부위의 움직임을 줄이고 팔뚝을 집중해 사용하는 운동입니다.,"[""시작 자세와 기구를 안정적으로 준비한다."", ""안내된 부위를 중심으로 천천히 움직인다."", ""끝 범위에서 힘을 잠시 유지한다."", ""반동 없이 시작 자세로 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,0082,MODERATE,APPROVED,3.5,LIGHT,ADULT_COMPENDIUM_2024;activity_code=02054;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000006"", ""NEX-000045"", ""NEX-000052"", ""NEX-000100""]",4,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000056,cardio_gait_bodyweight,앞뒤 스텝,back and forth step,back and forth step,back and forth step,CARDIO,GAIT,CARDIO,CARDIO,APPROVED,"[""ANKLE_FOOT"",""KNEE""]","[""HIP""]",APPROVED,BODYWEIGHT,HOME,,BEGINNER,false,false,APPROVED,FITT-CARDIO-V1,DURATION,,,1200-2400,,,,60,60,15,앞뒤 스텝 운동은 일정한 리듬으로 몸을 움직이는 유산소 운동입니다.,"[""주변 공간과 발을 디딜 곳을 확인한다."", ""천천히 시작해 편안한 리듬을 찾는다."", ""시선을 앞에 두고 발을 안정적으로 디딘다."", ""속도와 움직임을 낮추며 마무리한다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,3672,MODERATE,APPROVED,3.8,MODERATE,ADULT_COMPENDIUM_2024;activity_code=02022;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000171""]",1,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000057,hip_flexion_isolation_bodyweight,의자 잡고 무릎 들기,의자잡고 전방으로 무릎 굽혀 들기,의자잡고 전방으로 무릎 굽혀 들기,의자잡고 전방으로 무릎 굽혀 들기,HIP_FLEXION,ISOLATION,STRENGTH,QUADRICEPS,APPROVED,"[""KNEE""]","[""HIP"",""ANKLE_FOOT""]",APPROVED,BODYWEIGHT,HOME,안정적인 지지물(벤치 또는 의자 등)을 준비한다.,BEGINNER,false,false,APPROVED,FITT-BODYWEIGHT-BEGINNER-V1,REPS,2,8-15,,60,,4,,90,15,의자 잡고 무릎 들기 운동은 다른 부위의 움직임을 줄이고 허벅지 앞쪽을 집중해 사용하는 운동입니다.,"[""시작 자세와 기구를 안정적으로 준비한다."", ""안내된 부위를 중심으로 천천히 움직인다."", ""끝 범위에서 힘을 잠시 유지한다."", ""반동 없이 시작 자세로 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,kspo,46ea8fdbe34474fac354a051f63b114e0a6d20a21f71226ae0db5da216d14861,LIGHT_MODERATE,APPROVED,3.5,LIGHT,ADULT_COMPENDIUM_2024;activity_code=02054;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000174""]",1,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000058,cardio_gait_bodyweight_rex_000058,하이니,high knee against wall,high knee against wall,high knee against wall,CARDIO,GAIT,CARDIO,CARDIO,APPROVED,"[""KNEE"",""HIP""]","[""ANKLE_FOOT""]",APPROVED,BODYWEIGHT,HOME,,BEGINNER,false,false,APPROVED,FITT-CARDIO-V1,DURATION,,,1200-2400,,,,60,60,15,하이니 운동은 일정한 리듬으로 몸을 움직이는 유산소 운동입니다.,"[""주변 공간과 발을 디딜 곳을 확인한다."", ""천천히 시작해 편안한 리듬을 찾는다."", ""시선을 앞에 두고 발을 안정적으로 디딘다."", ""속도와 움직임을 낮추며 마무리한다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,3636,MODERATE,APPROVED,6.5,VIGOROUS,ADULT_COMPENDIUM_2024;activity_code=02057;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000168""]",1,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000059,cardio_jump_plyometric_bodyweight,점핑잭,jack jump (male),jack jump (male),jack jump (male),CARDIO,JUMP_PLYOMETRIC,CARDIO,CARDIO,APPROVED,"[""ANKLE_FOOT"",""KNEE""]","[""HIP"",""SHOULDER""]",APPROVED,BODYWEIGHT,HOME|GYM,,BEGINNER,false,false,APPROVED,FITT-CARDIO-V1,DURATION,,,1200-2400,,,,60,60,15,점핑잭 운동은 팔과 다리를 함께 움직이며 반복해서 가볍게 뛰는 유산소 운동입니다.,"[""주변 공간을 확인하고 발을 편하게 모아 선다."", ""무릎을 살짝 굽힌 채 팔과 다리를 함께 벌리며 가볍게 뛴다."", ""발 앞쪽부터 부드럽게 착지하고 같은 리듬으로 반복한다."", ""속도를 낮추며 발을 모으고 호흡을 정리한다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,3224,MODERATE,APPROVED,6.5,VIGOROUS,ADULT_COMPENDIUM_2024;activity_code=02057;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000164""]",1,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000060,cardio_jump_plyometric_jump_rope,줄넘기,jump rope,jump rope,jump rope,CARDIO,JUMP_PLYOMETRIC,CARDIO,CARDIO,APPROVED,"[""ANKLE_FOOT"",""KNEE""]","[""HIP""]",APPROVED,JUMP_ROPE,HOME|GYM,,INTERMEDIATE,false,false,APPROVED,FITT-CARDIO-V1,DURATION,,,1200-2400,,,,60,60,15,줄넘기 운동은 팔과 다리를 함께 움직이며 반복해서 가볍게 뛰는 유산소 운동입니다.,"[""주변 공간을 확인하고 발을 편하게 모아 선다."", ""무릎을 살짝 굽힌 채 팔과 다리를 함께 벌리며 가볍게 뛴다."", ""발 앞쪽부터 부드럽게 착지하고 같은 리듬으로 반복한다."", ""속도를 낮추며 발을 모으고 호흡을 정리한다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,2612,MODERATE,APPROVED,11,VIGOROUS,ADULT_COMPENDIUM_2024;activity_code=02068;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000158""]",1,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000061,kettlebell_swing_hip_dominant_kettlebell,케틀벨 스윙,2 Handed Kettlebell Swing,2 Handed Kettlebell Swing,2 Handed Kettlebell Swing,KETTLEBELL_SWING,HIP_DOMINANT,STRENGTH,GLUTES,APPROVED,"[""HIP""]","[""KNEE"",""LOWER_BACK""]",APPROVED,KETTLEBELL,GYM,,INTERMEDIATE,false,false,APPROVED,FITT-COMPOUND-HINGE-V1,REPS,3,8-12,,90,,4,,90,15,케틀벨 스윙 운동은 엉덩이를 뒤로 보내며 엉덩이를 사용하는 운동입니다.,"[""발을 편하게 두고 기구나 주변을 안정적으로 준비한다."", ""엉덩이를 뒤로 보내며 상체를 천천히 기울인다."", ""등과 목을 편안히 두고 엉덩이로 힘을 낸다."", ""천천히 시작 자세로 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,wger,9,MODERATE,APPROVED,9.8,vigorous,ADULT_COMPENDIUM_PDF_2024;activity_code=02058;source_locator=PDF page 2;url=https://pacompendium.com/adult-compendium/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000208""]",1,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000062,cardio_gait_bodyweight_rex_000062,달리기,run,run,run,CARDIO,GAIT,CARDIO,CARDIO,APPROVED,"[""ANKLE_FOOT"",""KNEE""]","[""HIP""]",APPROVED,BODYWEIGHT,HOME,,BEGINNER,false,false,APPROVED,FITT-CARDIO-V1,DURATION,,,1200-2400,,,,60,60,15,달리기 운동은 일정한 리듬으로 몸을 움직이는 유산소 운동입니다.,"[""주변 공간과 발을 디딜 곳을 확인한다."", ""천천히 시작해 편안한 리듬을 찾는다."", ""시선을 앞에 두고 발을 안정적으로 디딘다."", ""속도와 움직임을 낮추며 마무리한다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,0685,MODERATE,APPROVED,7.5,VIGOROUS,ADULT_COMPENDIUM_2024;activity_code=12020;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000076""]",1,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000063,hip_adduction_isolation_stability_ball,앉아서 짐볼 조이기,의자에 앉아 다리로 짐볼 쥐기,의자에 앉아 다리로 짐볼 쥐기,의자에 앉아 다리로 짐볼 쥐기,HIP_ADDUCTION,ISOLATION,STRENGTH,QUADRICEPS,APPROVED,"[""KNEE""]","[""HIP""]",APPROVED,STABILITY_BALL,HOME,,BEGINNER,false,false,APPROVED,FITT-ISOLATION-STRENGTH-V1,REPS,3,10-15,,60-90,,4,,90,15,앉아서 짐볼 조이기 운동은 다른 부위의 움직임을 줄이고 허벅지 앞쪽을 집중해 사용하는 운동입니다.,"[""시작 자세와 기구를 안정적으로 준비한다."", ""안내된 부위를 중심으로 천천히 움직인다."", ""끝 범위에서 힘을 잠시 유지한다."", ""반동 없이 시작 자세로 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,kspo,66e29f752b845bd1bcfa4cb737be1ede40daa81d869ea4b531c882b02ffb3c28,MODERATE,APPROVED,3.5,LIGHT,ADULT_COMPENDIUM_2024;activity_code=02054;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000175""]",1,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000064,hip_flexion_isolation_bodyweight_rex_000064,앉아서 고관절 굴곡,앉아서 엉덩관절 굽히기,앉아서 엉덩관절 굽히기,앉아서 엉덩관절 굽히기,HIP_FLEXION,ISOLATION,STRENGTH,QUADRICEPS,APPROVED,"[""KNEE""]","[""HIP""]",APPROVED,BODYWEIGHT,HOME,안정적인 지지물(벤치 또는 의자 등)을 준비한다.,BEGINNER,false,false,APPROVED,FITT-BODYWEIGHT-BEGINNER-V1,REPS,2,8-15,,60,,4,,90,15,앉아서 고관절 굴곡 운동은 다른 부위의 움직임을 줄이고 허벅지 앞쪽을 집중해 사용하는 운동입니다.,"[""시작 자세와 기구를 안정적으로 준비한다."", ""안내된 부위를 중심으로 천천히 움직인다."", ""끝 범위에서 힘을 잠시 유지한다."", ""반동 없이 시작 자세로 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,kspo,dfd7eaa07d42e118610eb6756d8dcdc351f5b1f3c9a1262fa94aa18d92a87e09,LIGHT_MODERATE,APPROVED,3.5,LIGHT,ADULT_COMPENDIUM_2024;activity_code=02054;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000181""]",1,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000065,cardio_gait_bodyweight_rex_000065,짧은 보폭 달리기,short stride run,short stride run,short stride run,CARDIO,GAIT,CARDIO,CARDIO,APPROVED,"[""ANKLE_FOOT"",""KNEE""]","[""HIP""]",APPROVED,BODYWEIGHT,GYM,,BEGINNER,false,false,APPROVED,FITT-CARDIO-V1,DURATION,,,1200-2400,,,,60,60,15,짧은 보폭 달리기 운동은 일정한 리듬으로 몸을 움직이는 유산소 운동입니다.,"[""주변 공간과 발을 디딜 곳을 확인한다."", ""천천히 시작해 편안한 리듬을 찾는다."", ""시선을 앞에 두고 발을 안정적으로 디딘다."", ""속도와 움직임을 낮추며 마무리한다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,3656,MODERATE,APPROVED,7.5,VIGOROUS,ADULT_COMPENDIUM_2024;activity_code=12020;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000169""]",1,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000066,mobility_balance_bodyweight,한발 서기 균형,FITT-CORE-STABILITY-V1,한발 서서 균형잡기,FITT-CORE-STABILITY-V1,MOBILITY,BALANCE,MOBILITY,MOBILITY,APPROVED,"[""HIP""]","[""ANKLE_FOOT"",""KNEE""]",APPROVED,BODYWEIGHT,HOME|GYM,,BEGINNER,false,true,APPROVED,LIGHT_MODERATE,DURATION,2-3,,30-45,45-60,,,30,30,15,한발 서기 균형 운동은 한 발로 서서 몸의 균형을 확인하는 운동입니다.,"[""주변을 정리하고 필요하면 벽이나 의자 가까이에 선다."", ""한 발을 바닥에 두고 다른 발을 천천히 들어 올린다."", ""시선을 앞에 두고 몸이 흔들리지 않는 범위에서 유지한다."", ""발을 천천히 내려 양발로 돌아온 뒤 반대쪽도 수행한다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,kspo,19af0f76cad5e01830e662585e3cea621cf8563f1955f83114bef440606379c4,LIGHT_MODERATE,APPROVED,2.3,LIGHT,ADULT_COMPENDIUM_2024;activity_code=02150;url=https://pacompendium.com/conditioning-exercise/;mapping_kind=USER_APPROVED_PROXY;reviewer=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000173""]",1,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000067,cardio_cycling_stationary_bike,실내 자전거,stationary bike run v. 3,stationary bike run v. 3,stationary bike run v. 3,CARDIO,CYCLING,CARDIO,CARDIO,APPROVED,"[""KNEE"",""HIP""]","[""ANKLE_FOOT""]",APPROVED,STATIONARY_BIKE,GYM,,BEGINNER,true,false,APPROVED,FITT-CARDIO-V1,DURATION,,,1200-2400,,,,60,60,15,실내 자전거 운동은 고정된 자전거 페달을 일정한 리듬으로 밟는 유산소 운동입니다.,"[""안장과 손잡이 위치를 편하게 맞춘다."", ""페달에 발을 안정적으로 올리고 천천히 시작한다."", ""상체를 편안히 유지하며 일정한 리듬으로 페달을 밟는다."", ""저항과 속도를 낮추며 천천히 마무리한다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,2138,MODERATE,APPROVED,5.0,MODERATE,ADULT_COMPENDIUM_2024;activity_code=01216;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000143""]",1,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000068,cardio_gait_step_box,스텝박스 오르내리기,스텝박스 오르내리기,스텝박스 오르내리기,스텝박스 오르내리기,CARDIO,GAIT,CARDIO,CARDIO,APPROVED,"[""ANKLE_FOOT"",""KNEE""]","[""HIP""]",APPROVED,STEP_BOX,HOME,,BEGINNER,false,false,APPROVED,FITT-CARDIO-V1,DURATION,,,1200-2400,,,,60,60,15,스텝박스 오르내리기 운동은 일정한 리듬으로 몸을 움직이는 유산소 운동입니다.,"[""주변 공간과 발을 디딜 곳을 확인한다."", ""천천히 시작해 편안한 리듬을 찾는다."", ""시선을 앞에 두고 발을 안정적으로 디딘다."", ""속도와 움직임을 낮추며 마무리한다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,kspo,00c41c823f6141adb2f3b7da95c1213fea98dac6cb3bfaf453f1a4989133d2d2,MODERATE,APPROVED,5.5,MODERATE,ADULT_COMPENDIUM_2024;activity_code=02001;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000172""]",1,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000069,leg_press_knee_dominant_resistance_band,누워서 밴드 레그 프레스,밴드 잡고 누워서 다리 밀기,밴드 잡고 누워서 다리 밀기,밴드 잡고 누워서 다리 밀기,LEG_PRESS,KNEE_DOMINANT,STRENGTH,QUADRICEPS,APPROVED,"[""KNEE""]","[""HIP""]",APPROVED,RESISTANCE_BAND,HOME,,BEGINNER,false,false,APPROVED,FITT-ISOLATION-STRENGTH-V1,REPS,3,10-15,,60-90,,4,,90,15,누워서 밴드 레그 프레스 운동은 다리를 굽혔다 펴며 허벅지 앞쪽을 사용하는 운동입니다.,"[""발을 편하게 벌리고 양발에 무게를 나눈다."", ""엉덩이를 뒤로 보내며 무릎을 천천히 굽힌다."", ""발바닥을 바닥에 두고 편한 범위까지만 내려간다."", ""발로 바닥을 밀며 천천히 시작 자세로 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,kspo,72cc612abf8747105b33f64e0661b713012fb3f2ae378cd5c5142215eedc899b,MODERATE,APPROVED,5,MODERATE,ADULT_COMPENDIUM_2024;activity_code=02052;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000176""]",1,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
REX-000070,cardio_gait_machine,경사 트레드밀 걷기,walking on incline treadmill,walking on incline treadmill,walking on incline treadmill,CARDIO,GAIT,CARDIO,CARDIO,APPROVED,"[""ANKLE_FOOT"",""KNEE""]","[""HIP""]",APPROVED,MACHINE,GYM,,BEGINNER,true,false,APPROVED,FITT-CARDIO-V1,DURATION,,,1200-2400,,,,60,60,15,경사 트레드밀 걷기 운동은 일정한 리듬으로 몸을 움직이는 유산소 운동입니다.,"[""주변 공간과 발을 디딜 곳을 확인한다."", ""천천히 시작해 편안한 리듬을 찾는다."", ""시선을 앞에 두고 발을 안정적으로 디딘다."", ""속도와 움직임을 낮추며 마무리한다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,3666,MODERATE,APPROVED,5.3,MODERATE,ADULT_COMPENDIUM_2024;activity_code=17034;url=https://pacompendium.com/;domain_approval=DATA_OWNER_APPROVAL;reviewed_at=2026-08-24T00:00:00+09:00;approval_scope=ALL_MET_MAPPINGS,DOMAIN_APPROVED,"[""NEX-000170""]",1,TAXONOMY_APPROVED,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,FINAL_CATALOG_PENDING_MEDIA_RIGHTS
