catalog_version_code,selection_policy_version,family_code,representative_exercise_id,representative_exercise_ids,context_code,default_exercise_id,priority_rank,default_record_type,default_variant_type_code,default_name_ko,default_equipment_codes,fallback_candidates,context_default_status_code,review_status_code,review_reason_codes,production_eligible,decision_note_ko
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,INCLINE_Y_RAISE,REX-000037,"[""REX-000037""]",GYM,REX-000037,1,REPRESENTATIVE,,인클라인 Y 레이즈,"[""DUMBBELL""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,INCLINE_Y_RAISE,REX-000037,"[""REX-000037""]",HOME,REX-000037,1,REPRESENTATIVE,,인클라인 Y 레이즈,"[""DUMBBELL""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,INVERTED_ROW,REX-000038,"[""REX-000038""]",GYM,REX-000038,1,REPRESENTATIVE,,인버티드 로우,"[""BODYWEIGHT""]","[{""candidate_exercise_id"":""VEX-000042"",""priority_rank"":2,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""인버티드 로우 온 벤치"",""stable_code"":""inverted_row_on_bench_horizontal_pull_bodyweight"",""equipment_codes"":[""BODYWEIGHT""],""difficulty_code"":""INTERMEDIATE"",""review_status_code"":""REVIEW_REQUIRED""}]",COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,INVERTED_ROW,REX-000038,"[""REX-000038""]",HOME,REX-000038,1,REPRESENTATIVE,,인버티드 로우,"[""BODYWEIGHT""]","[{""candidate_exercise_id"":""VEX-000042"",""priority_rank"":2,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""인버티드 로우 온 벤치"",""stable_code"":""inverted_row_on_bench_horizontal_pull_bodyweight"",""equipment_codes"":[""BODYWEIGHT""],""difficulty_code"":""INTERMEDIATE"",""review_status_code"":""REVIEW_REQUIRED""}]",COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,KNEELING_LAT_STRETCH,REX-000039,"[""REX-000039""]",GYM,REX-000039,1,REPRESENTATIVE,,무릎 꿇고 광배근 스트레칭,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,KNEELING_LAT_STRETCH,REX-000039,"[""REX-000039""]",HOME,REX-000039,1,REPRESENTATIVE,,무릎 꿇고 광배근 스트레칭,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,LAT_PULLDOWN,REX-000040,"[""REX-000040""]",GYM,REX-000040,1,REPRESENTATIVE,,랫풀다운,"[""CABLE_MACHINE""]","[{""candidate_exercise_id"":""VEX-000043"",""priority_rank"":2,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""하프 니링 원암 랫풀다운"",""stable_code"":""1_arm_half_kneeling_lat_pulldown_vertical_pull_cable_machine"",""equipment_codes"":[""CABLE_MACHINE""],""difficulty_code"":""INTERMEDIATE"",""review_status_code"":""REVIEW_REQUIRED""},{""candidate_exercise_id"":""VEX-000066"",""priority_rank"":3,""record_type"":""VARIANT"",""variant_type_code"":""SECONDARY_VARIANT"",""name_ko"":""뉴트럴 그립 랫풀다운"",""stable_code"":""neutral_grip_lat_pulldown_vertical_pull_cable_machine"",""equipment_codes"":[""CABLE_MACHINE""],""difficulty_code"":""INTERMEDIATE"",""review_status_code"":""REVIEW_REQUIRED""}]",COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,LAT_PULLDOWN,REX-000040,"[""REX-000040""]",HOME,,,,,,[],[],UNAVAILABLE,REVIEW_REQUIRED,"[""LOCATION_NOT_DECLARED""]",false,context default를 확정하지 않고 review/blocker로 남긴다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,LEG_PRESS,REX-000041,"[""REX-000041""]",GYM,REX-000041,1,REPRESENTATIVE,,레그 프레스,"[""MACHINE""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,LEG_PRESS,REX-000041,"[""REX-000041""]",HOME,,,,,,[],[],UNAVAILABLE,REVIEW_REQUIRED,"[""LOCATION_NOT_DECLARED""]",false,context default를 확정하지 않고 review/blocker로 남긴다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,LOWER_BACK_CURL,REX-000043,"[""REX-000043""]",GYM,REX-000043,1,REPRESENTATIVE,,로어 백 컬,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,LOWER_BACK_CURL,REX-000043,"[""REX-000043""]",HOME,REX-000043,1,REPRESENTATIVE,,로어 백 컬,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,MACHINE_LEG_EXTENSION,REX-000044,"[""REX-000044""]",GYM,REX-000044,1,REPRESENTATIVE,,레그 익스텐션,"[""MACHINE""]","[{""candidate_exercise_id"":""VEX-000044"",""priority_rank"":2,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""레그 익스텐션"",""stable_code"":""leg_extension_isolation_machine"",""equipment_codes"":[""MACHINE""],""difficulty_code"":""BEGINNER"",""review_status_code"":""REVIEW_REQUIRED""}]",COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,MACHINE_LEG_EXTENSION,REX-000044,"[""REX-000044""]",HOME,,,,,,[],[],UNAVAILABLE,REVIEW_REQUIRED,"[""LOCATION_NOT_DECLARED""]",false,context default를 확정하지 않고 review/blocker로 남긴다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,MOBILITY,REX-000066,"[""REX-000066""]",GYM,REX-000066,1,REPRESENTATIVE,,한발 서기 균형,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,MOBILITY,REX-000066,"[""REX-000066""]",HOME,REX-000066,1,REPRESENTATIVE,,한발 서기 균형,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,NECK_LATERAL_STRETCH,REX-000045,"[""REX-000045""]",GYM,REX-000045,1,REPRESENTATIVE,,목 옆면 스트레칭,"[""BODYWEIGHT""]","[{""candidate_exercise_id"":""VEX-000045"",""priority_rank"":2,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""사이드 푸시 목 스트레칭"",""stable_code"":""side_push_neck_stretch_mobility_stretch_bodyweight"",""equipment_codes"":[""BODYWEIGHT""],""difficulty_code"":""BEGINNER"",""review_status_code"":""REVIEW_REQUIRED""}]",COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,NECK_LATERAL_STRETCH,REX-000045,"[""REX-000045""]",HOME,REX-000045,1,REPRESENTATIVE,,목 옆면 스트레칭,"[""BODYWEIGHT""]","[{""candidate_exercise_id"":""VEX-000045"",""priority_rank"":2,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""사이드 푸시 목 스트레칭"",""stable_code"":""side_push_neck_stretch_mobility_stretch_bodyweight"",""equipment_codes"":[""BODYWEIGHT""],""difficulty_code"":""BEGINNER"",""review_status_code"":""REVIEW_REQUIRED""}]",COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,ONE_ARM_WALL_LATS,REX-000046,"[""REX-000046""]",GYM,REX-000046,1,REPRESENTATIVE,,벽 짚고 한 팔 광배근 스트레칭,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,ONE_ARM_WALL_LATS,REX-000046,"[""REX-000046""]",HOME,REX-000046,1,REPRESENTATIVE,,벽 짚고 한 팔 광배근 스트레칭,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,OVERHEAD_TRICEPS_EXTENSION,REX-000047,"[""REX-000047""]",GYM,REX-000047,1,REPRESENTATIVE,,오버헤드 트라이셉스 익스텐션,"[""BARBELL""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,OVERHEAD_TRICEPS_EXTENSION,REX-000047,"[""REX-000047""]",HOME,,,,,,[],[],UNAVAILABLE,REVIEW_REQUIRED,"[""LOCATION_NOT_DECLARED""]",false,context default를 확정하지 않고 review/blocker로 남긴다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,OVERHEAD_TRICEPS_STRETCH,REX-000048,"[""REX-000048""]",GYM,REX-000048,1,REPRESENTATIVE,,오버헤드 삼두근 스트레칭,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,OVERHEAD_TRICEPS_STRETCH,REX-000048,"[""REX-000048""]",HOME,REX-000048,1,REPRESENTATIVE,,오버헤드 삼두근 스트레칭,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,PECTORALS_HORIZONTAL_PUSH,REX-000049,"[""REX-000049""]",GYM,REX-000049,1,REPRESENTATIVE,,체스트 프레스,"[""MACHINE""]","[{""candidate_exercise_id"":""VEX-000046"",""priority_rank"":2,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""스탠딩 케이블 체스트 프레스"",""stable_code"":""cable_chest_press_decline_horizontal_push_cable_machine"",""equipment_codes"":[""CABLE_MACHINE""],""difficulty_code"":""INTERMEDIATE"",""review_status_code"":""REVIEW_REQUIRED""},{""candidate_exercise_id"":""VEX-000047"",""priority_rank"":3,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""인클라인 덤벨 벤치프레스"",""stable_code"":""incline_bench_press_dumbbell_horizontal_push_dumbbell"",""equipment_codes"":[""DUMBBELL""],""difficulty_code"":""INTERMEDIATE"",""review_status_code"":""REVIEW_REQUIRED""}]",COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,PECTORALS_HORIZONTAL_PUSH,REX-000049,"[""REX-000049""]",HOME,,,,,,[],[],UNAVAILABLE,REVIEW_REQUIRED,"[""LOCATION_NOT_DECLARED""]",false,context default를 확정하지 않고 review/blocker로 남긴다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,PERONEAL_STRETCH,REX-000050,"[""REX-000050""]",GYM,REX-000050,1,REPRESENTATIVE,,종아리 바깥쪽 스트레칭,"[""STRETCH_STRAP""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,PERONEAL_STRETCH,REX-000050,"[""REX-000050""]",HOME,,,,,,[],[],UNAVAILABLE,REVIEW_REQUIRED,"[""LOCATION_NOT_DECLARED""]",false,context default를 확정하지 않고 review/blocker로 남긴다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,PLANK_ROTATION,REX-000051,"[""REX-000051""]",GYM,REX-000051,1,REPRESENTATIVE,,플랭크 로테이션,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,PLANK_ROTATION,REX-000051,"[""REX-000051""]",HOME,REX-000051,1,REPRESENTATIVE,,플랭크 로테이션,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,PUSH_UP,REX-000052,"[""REX-000052""]",GYM,REX-000052,1,REPRESENTATIVE,,푸시업,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,PUSH_UP,REX-000052,"[""REX-000052""]",HOME,REX-000052,1,REPRESENTATIVE,,푸시업,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,REAR_DELTOID_STRETCH,REX-000053,"[""REX-000053""]",GYM,REX-000053,1,REPRESENTATIVE,,후면 어깨 스트레칭,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,REAR_DELTOID_STRETCH,REX-000053,"[""REX-000053""]",HOME,REX-000053,1,REPRESENTATIVE,,후면 어깨 스트레칭,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,REVERSE_CALF_RAISE,REX-000054,"[""REX-000054""]",GYM,REX-000054,1,REPRESENTATIVE,,리버스 카프 레이즈,"[""RESISTANCE_BAND""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,REVERSE_CALF_RAISE,REX-000054,"[""REX-000054""]",HOME,REX-000054,1,REPRESENTATIVE,,리버스 카프 레이즈,"[""RESISTANCE_BAND""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,REVERSE_WRIST_CURL,REX-000055,"[""REX-000055""]",GYM,REX-000055,1,REPRESENTATIVE,,리버스 리스트 컬,"[""BARBELL""]","[{""candidate_exercise_id"":""VEX-000048"",""priority_rank"":2,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""덤벨 리버스 리스트 컬"",""stable_code"":""dumbbell_reverse_wrist_curl_isolation_dumbbell"",""equipment_codes"":[""DUMBBELL""],""difficulty_code"":""BEGINNER"",""review_status_code"":""REVIEW_REQUIRED""},{""candidate_exercise_id"":""VEX-000049"",""priority_rank"":3,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""밴드 리버스 리스트 컬"",""stable_code"":""band_reverse_wrist_curl_isolation_resistance_band"",""equipment_codes"":[""RESISTANCE_BAND""],""difficulty_code"":""BEGINNER"",""review_status_code"":""REVIEW_REQUIRED""}]",COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,REVERSE_WRIST_CURL,REX-000055,"[""REX-000055""]",HOME,VEX-000048,1,VARIANT,PRIMARY_VARIANT,덤벨 리버스 리스트 컬,"[""DUMBBELL""]","[{""candidate_exercise_id"":""VEX-000049"",""priority_rank"":2,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""밴드 리버스 리스트 컬"",""stable_code"":""band_reverse_wrist_curl_isolation_resistance_band"",""equipment_codes"":[""RESISTANCE_BAND""],""difficulty_code"":""BEGINNER"",""review_status_code"":""REVIEW_REQUIRED""}]",REVIEW_REQUIRED,REVIEW_REQUIRED,"[""DEFAULT_VARIANT_RELATION_REVIEW_REQUIRED""]",false,대표운동이 context에 없으므로 같은 family의 Variant를 1순위로 두되 운영 승격은 보류한다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,ROLLER_BACK_STRETCH,REX-000073,"[""REX-000073""]",GYM,REX-000073,1,REPRESENTATIVE,,롤러 등 스트레칭,"[""FOAM_ROLLER""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,ROLLER_BACK_STRETCH,REX-000073,"[""REX-000073""]",HOME,REX-000073,1,REPRESENTATIVE,,롤러 등 스트레칭,"[""FOAM_ROLLER""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,ROLLER_HIP_STRETCH,REX-000074,"[""REX-000074""]",GYM,REX-000074,1,REPRESENTATIVE,,롤러 둔근 스트레칭,"[""FOAM_ROLLER""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,ROLLER_HIP_STRETCH,REX-000074,"[""REX-000074""]",HOME,REX-000074,1,REPRESENTATIVE,,롤러 둔근 스트레칭,"[""FOAM_ROLLER""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,ROTATION_VARIANT,REX-000075,"[""REX-000075""]",GYM,REX-000075,1,REPRESENTATIVE,,회전형 크런치,"[""CABLE_MACHINE""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,ROTATION_VARIANT,REX-000075,"[""REX-000075""]",HOME,,,,,,[],[],UNAVAILABLE,REVIEW_REQUIRED,"[""LOCATION_NOT_DECLARED""]",false,context default를 확정하지 않고 review/blocker로 남긴다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,ROW_VARIANT,REX-000076,"[""REX-000076""]",GYM,REX-000076,1,REPRESENTATIVE,,로우,"[""CABLE_MACHINE""]","[{""candidate_exercise_id"":""VEX-000050"",""priority_rank"":2,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""머신 시티드 로우"",""stable_code"":""seated_row_machine_horizontal_pull_machine"",""equipment_codes"":[""MACHINE""],""difficulty_code"":""BEGINNER"",""review_status_code"":""REVIEW_REQUIRED""}]",COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,ROW_VARIANT,REX-000076,"[""REX-000076""]",HOME,,,,,,[],[],UNAVAILABLE,REVIEW_REQUIRED,"[""LOCATION_NOT_DECLARED""]",false,context default를 확정하지 않고 review/blocker로 남긴다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,RUNNERS_STRETCH,REX-000077,"[""REX-000077""]",GYM,REX-000077,1,REPRESENTATIVE,,러너스 스트레칭,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,RUNNERS_STRETCH,REX-000077,"[""REX-000077""]",HOME,REX-000077,1,REPRESENTATIVE,,러너스 스트레칭,"[""BODYWEIGHT""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,SCAPULAR_PULL_UP,REX-000078,"[""REX-000078""]",GYM,REX-000078,1,REPRESENTATIVE,,스캐풀라 풀업,"[""BODYWEIGHT"",""PULL_UP_BAR""]",[],COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,SCAPULAR_PULL_UP,REX-000078,"[""REX-000078""]",HOME,,,,,,[],[],UNAVAILABLE,REVIEW_REQUIRED,"[""LOCATION_NOT_DECLARED""]",false,context default를 확정하지 않고 review/blocker로 남긴다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,SEATED_CABLE_ROW,REX-000079,"[""REX-000079""]",GYM,REX-000079,1,REPRESENTATIVE,,시티드 케이블 로우,"[""CABLE_MACHINE""]","[{""candidate_exercise_id"":""VEX-000051"",""priority_rank"":2,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""케이블 디클라인 시티드 와이드그립 로우"",""stable_code"":""cable_decline_seated_wide_grip_row_horizontal_pull_cable_machine"",""equipment_codes"":[""CABLE_MACHINE""],""difficulty_code"":""INTERMEDIATE"",""review_status_code"":""REVIEW_REQUIRED""},{""candidate_exercise_id"":""VEX-000052"",""priority_rank"":3,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""케이블 바닥 시티드 와이드그립 로우"",""stable_code"":""cable_floor_seated_wide_grip_row_horizontal_pull_cable_machine"",""equipment_codes"":[""CABLE_MACHINE""],""difficulty_code"":""INTERMEDIATE"",""review_status_code"":""REVIEW_REQUIRED""},{""candidate_exercise_id"":""VEX-000053"",""priority_rank"":4,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""케이블 하이 로우(니링)"",""stable_code"":""cable_high_row_kneeling_horizontal_pull_cable_machine"",""equipment_codes"":[""CABLE_MACHINE""],""difficulty_code"":""INTERMEDIATE"",""review_status_code"":""REVIEW_REQUIRED""},{""candidate_exercise_id"":""VEX-000067"",""priority_rank"":5,""record_type"":""VARIANT"",""variant_type_code"":""SECONDARY_VARIANT"",""name_ko"":""케이블 시티드 와이드그립 로우"",""stable_code"":""cable_seated_wide_grip_row_horizontal_pull_cable_machine"",""equipment_codes"":[""CABLE_MACHINE""],""difficulty_code"":""INTERMEDIATE"",""review_status_code"":""REVIEW_REQUIRED""}]",COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,SEATED_CABLE_ROW,REX-000079,"[""REX-000079""]",HOME,,,,,,[],[],UNAVAILABLE,REVIEW_REQUIRED,"[""LOCATION_NOT_DECLARED""]",false,context default를 확정하지 않고 review/blocker로 남긴다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,SEATED_CALF_RAISE,REX-000080,"[""REX-000080""]",GYM,REX-000080,1,REPRESENTATIVE,,시티드 카프 레이즈,"[""BARBELL""]","[{""candidate_exercise_id"":""VEX-000054"",""priority_rank"":2,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""시티드 카프 레이즈"",""stable_code"":""lever_seated_calf_raise_isolation_machine"",""equipment_codes"":[""MACHINE""],""difficulty_code"":""BEGINNER"",""review_status_code"":""REVIEW_REQUIRED""},{""candidate_exercise_id"":""VEX-000055"",""priority_rank"":3,""record_type"":""VARIANT"",""variant_type_code"":""PRIMARY_VARIANT"",""name_ko"":""덤벨 시티드 카프 레이즈"",""stable_code"":""dumbbell_seated_calf_raise_isolation_dumbbell"",""equipment_codes"":[""DUMBBELL""],""difficulty_code"":""BEGINNER"",""review_status_code"":""REVIEW_REQUIRED""}]",COVERED_DRAFT,DOMAIN_APPROVED,[],false,대표운동을 1순위로 유지하고 같은 family의 Variant를 fallback으로 둔다.
exercise-catalog-v2.0.2-final,v2.0.2-context-defaults-coverage-v1.0.0,SEATED_CALF_RAISE,REX-000080,"[""REX-000080""]",HOME,VEX-000055,1,VARIANT,PRIMARY_VARIANT,덤벨 시티드 카프 레이즈,"[""DUMBBELL""]",[],REVIEW_REQUIRED,REVIEW_REQUIRED,"[""DEFAULT_VARIANT_RELATION_REVIEW_REQUIRED""]",false,대표운동이 context에 없으므로 같은 family의 Variant를 1순위로 두되 운영 승격은 보류한다.
