representative_exercise_id,stable_code,name_ko,display_name_ko,name_en,training_type_code,primary_movement_pattern_code,body_focus_code,primary_body_area_codes,secondary_body_area_codes,equipment_codes,location_codes,setup_condition_ko,difficulty_code,timing_mode_code,phase_codes,default_seconds_per_rep,default_work_seconds,default_rest_seconds,default_transition_seconds,instruction_summary_ko,form_cues_ko,instruction_content_version,source_track,source_identity,source_key,legacy_source_track,legacy_source_identity,legacy_source_key,source_system,source_record_id,source_name,source_name_en,source_name_ko,source_url,source_author,source_license,source_license_author,license_id,license_name,license_version,license_url,attribution_text,accessed_at,license_review_status,source_media_reference,source_media_id,source_instruction_en,source_instruction_steps_en,source_provenance_status,source_license_status,instruction_identity_status,timing_phase_review_status,review_status_code,review_required,review_required_codes,canonical_decision_code,canonical_decision_note_ko,canonical_decision_source,canonical_status,catalog_version_code,difficulty_status,production_eligible,recovery_eligible,v1_exercise_ids,allowed_experience_level_codes,fitt_mapping_exception_code,fitt_mapping_note,fitt_template_ids_by_experience,mapping_source_exercise_id,record_type
REX-000001,abs_core_brace_core_brace_mat,누워서 복부 수축하기,누워서 복부 수축하기,,STRENGTH,CORE_BRACE,CORE,"[""ABDOMEN""]","[""LOWER_BACK""]","[""MAT""]","[""HOME""]",,BEGINNER,DURATION,"[""MAIN""]",,30,90,15,복부 브레이싱 운동은 몸통을 유지하며 몸통 주변에 힘을 쓰는 운동입니다.,"[""안내된 시작 자세를 안정적으로 잡는다."",""배 주변에 가볍게 힘을 주고 숨을 쉰다."",""몸통이 흔들리지 않는 범위에서 팔이나 다리를 움직인다."",""천천히 시작 자세로 돌아온다.""]",representative-content-v0.1.0,kspo,9cbed9e85b778b40b4786394c774c081fcfb39e3cf13df612476c9d0bf56c9e7,kspo:9cbed9e85b778b40b4786394c774c081fcfb39e3cf13df612476c9d0bf56c9e7,,,,kspo,9cbed9e85b778b40b4786394c774c081fcfb39e3cf13df612476c9d0bf56c9e7,누워서 배가로근 수축1,,누워서 배가로근 수축1,https://www.data.go.kr/data/15108846/openapi.do,서울올림픽기념국민체육진흥공단,KOGL_TYPE_1,서울올림픽기념국민체육진흥공단 — https://www.data.go.kr/data/15108846/openapi.do,KOGL_TYPE_1,공공누리 제1유형,1,https://www.kogl.or.kr/info/license.do,서울올림픽기념국민체육진흥공단 — https://www.data.go.kr/data/15108846/openapi.do,REVIEW_REQUIRED,REVIEW_REQUIRED,file:0AUDLJ08S_00234.mp4;frames:6,9cbed9e85b778b40b4786394c774c081fcfb39e3cf13df612476c9d0bf56c9e7,,,RESOLVED_INTEGRATED_SOURCE,REVIEW_REQUIRED,CONTENT_PRESENT_REVIEWED_ARTIFACT,APPROVED_FROM_POLICY,DOMAIN_APPROVED,True,"[""SOURCE_LICENSE_REVIEW_REQUIRED""]",RETAINED_CANONICAL,기존 canonical stable code를 재정렬하지 않고 유지한다.,EXISTING_CANONICAL,ACTIVE_CANONICAL_RETAINED,exercise-catalog-v2.0.2-final,APPROVED,False,False,[],,,,,,
REX-000039,kneeling_lat_stretch_mobility_stretch_bodyweight,무릎 꿇고 광배근 스트레칭,무릎 꿇고 광배근 스트레칭,kneeling lat stretch,MOBILITY,MOBILITY_STRETCH,MOBILITY,"[""UPPER_BACK""]","[""SHOULDER"",""CHEST""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",,BEGINNER,DURATION,"[""WARMUP"",""COOLDOWN""]",,30,30,15,무릎 꿇고 광배근 스트레칭 운동은 상부 등 주변을 천천히 움직이며 범위를 확인하는 스트레칭입니다.,"[""편안한 시작 자세를 잡고 주변 공간을 확인한다."",""숨을 고르게 쉬며 안내된 방향으로 천천히 움직인다."",""당김이 느껴지는 범위에서 잠시 멈춘다."",""반동 없이 시작 자세로 천천히 돌아온다.""]",representative-content-v0.1.0,gymvisual,1346,gymvisual:1346,,,,gymvisual,1346,kneeling lat stretch,kneeling lat stretch,,https://github.com/hasaneyldrm/exercises-dataset,Aliaksandr Makatserchyk / Gym visual,MIT,© Gym visual — https://gymvisual.com/,MIT,MIT License,REVIEW_REQUIRED,https://opensource.org/license/mit/,© Aliaksandr Makatserchyk - Gym visual - https://gymvisual.com/,2026-08-20T00:00:00+09:00,PARTIALLY_REVIEWED,image:images/1346-f38OEuO.jpg;gif:videos/1346-f38OEuO.gif,f38OEuO,"Kneel on the ground with your knees hip-width apart and your toes pointing back. Extend your arms overhead and interlace your fingers. Keeping your back straight, slowly lean to the right side, feeling a stretch in your left lat muscle. Hold the stretch for 20-30 seconds, then return to the starting position. Repeat the stretch on the left side, leaning to the left and feeling a stretch in your right lat muscle. Continue alternating sides for the desired number of repetitions.","[""Kneel on the ground with your knees hip-width apart and your toes pointing back."", ""Extend your arms overhead and interlace your fingers."", ""Keeping your back straight, slowly lean to the right side, feeling a stretch in your left lat muscle."", ""Hold the stretch for 20-30 seconds, then return to the starting position."", ""Repeat the stretch on the left side, leaning to the left and feeling a stretch in your right lat muscle."", ""Continue alternating sides for the desired number of repetitions.""]",RESOLVED_INTEGRATED_SOURCE,REVIEW_REQUIRED,CONTENT_PRESENT_REVIEWED_ARTIFACT,APPROVED_FROM_POLICY,DOMAIN_APPROVED,True,"[""SOURCE_LICENSE_REVIEW_REQUIRED""]",RETAINED_CANONICAL,기존 canonical stable code를 재정렬하지 않고 유지한다.,EXISTING_CANONICAL,ACTIVE_CANONICAL_RETAINED,exercise-catalog-v2.0.2-final,APPROVED,False,True,[],,,,,,
REX-000040,lat_pulldown_vertical_pull_cable_machine,랫풀다운,랫풀다운,cable pulldown,STRENGTH,VERTICAL_PULL,BACK,"[""UPPER_BACK""]","[""ELBOW"",""SHOULDER""]","[""CABLE_MACHINE""]","[""GYM""]",,INTERMEDIATE,REPS,"[""MAIN""]",4,,90,15,랫풀다운 운동은 팔꿈치를 아래로 당기며 등을 사용하는 운동입니다.,"[""손잡이를 안정적으로 잡고 몸을 준비한다."",""어깨를 내린 채 팔꿈치를 아래로 당긴다."",""조절할 수 있는 범위까지만 당긴다."",""팔을 천천히 펴며 시작 위치로 돌아온다.""]",representative-content-v0.1.0,gymvisual,0198,gymvisual:0198,,,,gymvisual,0198,cable pulldown,cable pulldown,,https://github.com/hasaneyldrm/exercises-dataset,Aliaksandr Makatserchyk / Gym visual,MIT,© Gym visual — https://gymvisual.com/,MIT,MIT License,REVIEW_REQUIRED,https://opensource.org/license/mit/,© Aliaksandr Makatserchyk - Gym visual - https://gymvisual.com/,2026-08-20T00:00:00+09:00,PARTIALLY_REVIEWED,image:images/0198-RVwzP10.jpg;gif:videos/0198-RVwzP10.gif,RVwzP10,"Adjust the cable pulldown machine so that the seat is at a comfortable height and the knee pad is secured. Sit on the seat with your back straight and your feet flat on the ground. Grasp the cable bar with an overhand grip, slightly wider than shoulder-width apart. Lean back slightly and engage your core. Pull the cable bar down towards your chest, squeezing your shoulder blades together. Pause for a moment at the bottom of the movement, then slowly release the bar back to the starting position. Repeat for the desired number of repetitions.","[""Adjust the cable pulldown machine so that the seat is at a comfortable height and the knee pad is secured."", ""Sit on the seat with your back straight and your feet flat on the ground."", ""Grasp the cable bar with an overhand grip, slightly wider than shoulder-width apart."", ""Lean back slightly and engage your core."", ""Pull the cable bar down towards your chest, squeezing your shoulder blades together."", ""Pause for a moment at the bottom of the movement, then slowly release the bar back to the starting position."", ""Repeat for the desired number of repetitions.""]",RESOLVED_INTEGRATED_SOURCE,REVIEW_REQUIRED,CONTENT_PRESENT_REVIEWED_ARTIFACT,APPROVED_FROM_POLICY,DOMAIN_APPROVED,True,"[""SOURCE_LICENSE_REVIEW_REQUIRED""]",RETAINED_CANONICAL,기존 canonical stable code를 재정렬하지 않고 유지한다.,EXISTING_CANONICAL,ACTIVE_CANONICAL_RETAINED,exercise-catalog-v2.0.2-final,APPROVED,False,False,[],,,,,,
REX-000041,leg_press_knee_dominant_machine,레그 프레스,레그 프레스,Leg Press,STRENGTH,KNEE_DOMINANT,QUADRICEPS,"[""KNEE"",""HIP""]","[""ANKLE_FOOT""]","[""MACHINE""]","[""GYM""]",,BEGINNER,REPS,"[""MAIN""]",4,,90,15,레그 프레스 운동은 다리를 굽혔다 펴며 허벅지 앞쪽을 사용하는 운동입니다.,"[""발을 편하게 벌리고 양발에 무게를 나눈다."",""엉덩이를 뒤로 보내며 무릎을 천천히 굽힌다."",""발바닥을 바닥에 두고 편한 범위까지만 내려간다."",""발로 바닥을 밀며 천천히 시작 자세로 돌아온다.""]",representative-content-v0.1.0,wger,371,wger:371,,,,wger,371,Leg Press,Leg Press,,https://wger.de/,wger project and community contributors,CC0,BFad07,CC0,CC0 1.0 Universal,1.0,https://creativecommons.org/publicdomain/zero/1.0/,wger project and community contributors — https://wger.de/,REVIEW_REQUIRED,REVIEW_REQUIRED,image:1;video:3,371,,,RESOLVED_INTEGRATED_SOURCE,REVIEW_REQUIRED,CONTENT_PRESENT_REVIEWED_ARTIFACT,APPROVED_FROM_POLICY,DOMAIN_APPROVED,True,"[""SOURCE_LICENSE_REVIEW_REQUIRED""]",RETAINED_CANONICAL,기존 canonical stable code를 재정렬하지 않고 유지한다.,EXISTING_CANONICAL,ACTIVE_CANONICAL_RETAINED,exercise-catalog-v2.0.2-final,APPROVED,False,False,[],,,,,,
REX-000043,lower_back_curl_core_brace_bodyweight,로어 백 컬,로어 백 컬,lower back curl,STRENGTH,CORE_BRACE,BACK,"[""LOWER_BACK""]","[""UPPER_BACK""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",,INTERMEDIATE,DURATION,"[""MAIN""]",,30,90,15,로어 백 컬 운동은 몸통을 유지하며 등에 힘을 쓰는 운동입니다.,"[""안내된 시작 자세를 안정적으로 잡는다."",""배 주변에 가볍게 힘을 주고 숨을 쉰다."",""몸통이 흔들리지 않는 범위에서 팔이나 다리를 움직인다."",""천천히 시작 자세로 돌아온다.""]",representative-content-v0.1.0,gymvisual,1352,gymvisual:1352,,,,gymvisual,1352,lower back curl,lower back curl,,https://github.com/hasaneyldrm/exercises-dataset,Aliaksandr Makatserchyk / Gym visual,MIT,© Gym visual — https://gymvisual.com/,MIT,MIT License,REVIEW_REQUIRED,https://opensource.org/license/mit/,© Aliaksandr Makatserchyk - Gym visual - https://gymvisual.com/,2026-08-20T00:00:00+09:00,PARTIALLY_REVIEWED,image:images/1352-ANbbry2.jpg;gif:videos/1352-ANbbry2.gif,ANbbry2,"Lie flat on your stomach with your legs extended and your arms by your sides. Engage your glutes and hamstrings, and slowly lift your upper body off the ground, curling your back upwards. Pause for a moment at the top, then slowly lower your upper body back down to the starting position. Repeat for the desired number of repetitions.","[""Lie flat on your stomach with your legs extended and your arms by your sides."", ""Engage your glutes and hamstrings, and slowly lift your upper body off the ground, curling your back upwards."", ""Pause for a moment at the top, then slowly lower your upper body back down to the starting position."", ""Repeat for the desired number of repetitions.""]",RESOLVED_INTEGRATED_SOURCE,REVIEW_REQUIRED,CONTENT_PRESENT_REVIEWED_ARTIFACT,APPROVED_FROM_POLICY,DOMAIN_APPROVED,True,"[""SOURCE_LICENSE_REVIEW_REQUIRED""]",RETAINED_CANONICAL,기존 canonical stable code를 재정렬하지 않고 유지한다.,EXISTING_CANONICAL,ACTIVE_CANONICAL_RETAINED,exercise-catalog-v2.0.2-final,APPROVED,False,False,[],,,,,,
REX-000044,machine_leg_extension_isolation_machine,레그 익스텐션,레그 익스텐션,lever leg extension,STRENGTH,ISOLATION,QUADRICEPS,"[""KNEE""]","[""HIP""]","[""MACHINE""]","[""GYM""]",,BEGINNER,REPS,"[""MAIN""]",4,,90,15,레그 익스텐션 운동은 다른 부위의 움직임을 줄이고 허벅지 앞쪽을 집중해 사용하는 운동입니다.,"[""시작 자세와 기구를 안정적으로 준비한다."",""안내된 부위를 중심으로 천천히 움직인다."",""끝 범위에서 힘을 잠시 유지한다."",""반동 없이 시작 자세로 돌아온다.""]",representative-content-v0.1.0,gymvisual,0585,gymvisual:0585,,,,gymvisual,0585,lever leg extension,lever leg extension,,https://github.com/hasaneyldrm/exercises-dataset,Aliaksandr Makatserchyk / Gym visual,MIT,© Gym visual — https://gymvisual.com/,MIT,MIT License,REVIEW_REQUIRED,https://opensource.org/license/mit/,© Aliaksandr Makatserchyk - Gym visual - https://gymvisual.com/,2026-08-20T00:00:00+09:00,PARTIALLY_REVIEWED,image:images/0585-my33uHU.jpg;gif:videos/0585-my33uHU.gif,my33uHU,"Adjust the seat height and backrest of the machine to fit your body. Sit on the machine with your back against the backrest and your feet on the footpad. Grasp the handles or sidebars for stability. Extend your legs forward by straightening your knees, lifting the weight. Pause for a moment at the top, then slowly lower the weight back to the starting position. Repeat for the desired number of repetitions.","[""Adjust the seat height and backrest of the machine to fit your body."", ""Sit on the machine with your back against the backrest and your feet on the footpad."", ""Grasp the handles or sidebars for stability."", ""Extend your legs forward by straightening your knees, lifting the weight."", ""Pause for a moment at the top, then slowly lower the weight back to the starting position."", ""Repeat for the desired number of repetitions.""]",RESOLVED_INTEGRATED_SOURCE,REVIEW_REQUIRED,CONTENT_PRESENT_REVIEWED_ARTIFACT,APPROVED_FROM_POLICY,DOMAIN_APPROVED,True,"[""SOURCE_LICENSE_REVIEW_REQUIRED""]",RETAINED_CANONICAL,기존 canonical stable code를 재정렬하지 않고 유지한다.,EXISTING_CANONICAL,ACTIVE_CANONICAL_RETAINED,exercise-catalog-v2.0.2-final,APPROVED,False,False,[],,,,,,
REX-000045,neck_lateral_stretch_mobility_stretch_bodyweight,목 옆면 스트레칭,목 옆면 스트레칭,neck side stretch,MOBILITY,MOBILITY_STRETCH,MOBILITY,"[""NECK""]","[""SHOULDER""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",,BEGINNER,DURATION,"[""WARMUP"",""COOLDOWN""]",,30,30,15,목 옆면 스트레칭 운동은 목 주변을 천천히 움직이며 범위를 확인하는 스트레칭입니다.,"[""편안한 시작 자세를 잡고 주변 공간을 확인한다."",""숨을 고르게 쉬며 안내된 방향으로 천천히 움직인다."",""당김이 느껴지는 범위에서 잠시 멈춘다."",""반동 없이 시작 자세로 천천히 돌아온다.""]",representative-content-v0.1.0,gymvisual,1403,gymvisual:1403,,,,gymvisual,1403,neck side stretch,neck side stretch,,https://github.com/hasaneyldrm/exercises-dataset,Aliaksandr Makatserchyk / Gym visual,MIT,© Gym visual — https://gymvisual.com/,MIT,MIT License,REVIEW_REQUIRED,https://opensource.org/license/mit/,© Aliaksandr Makatserchyk - Gym visual - https://gymvisual.com/,2026-08-20T00:00:00+09:00,PARTIALLY_REVIEWED,image:images/1403-x2chWLO.jpg;gif:videos/1403-x2chWLO.gif,x2chWLO,"Stand or sit up straight with your shoulders relaxed. Tilt your head to one side, bringing your ear towards your shoulder. Hold the stretch for 15-30 seconds. Repeat on the other side. Perform 2-4 sets on each side.","[""Stand or sit up straight with your shoulders relaxed."", ""Tilt your head to one side, bringing your ear towards your shoulder."", ""Hold the stretch for 15-30 seconds."", ""Repeat on the other side."", ""Perform 2-4 sets on each side.""]",RESOLVED_INTEGRATED_SOURCE,REVIEW_REQUIRED,CONTENT_PRESENT_REVIEWED_ARTIFACT,APPROVED_FROM_POLICY,DOMAIN_APPROVED,True,"[""SOURCE_LICENSE_REVIEW_REQUIRED""]",RETAINED_CANONICAL,기존 canonical stable code를 재정렬하지 않고 유지한다.,EXISTING_CANONICAL,ACTIVE_CANONICAL_RETAINED,exercise-catalog-v2.0.2-final,APPROVED,False,True,[],,,,,,
REX-000046,one_arm_wall_lats_isolation_bodyweight,벽 짚고 한 팔 광배근 스트레칭,벽 짚고 한 팔 광배근 스트레칭,one arm against wall,STRENGTH,ISOLATION,BACK,"[""UPPER_BACK""]","[""SHOULDER"",""ELBOW""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",,BEGINNER,REPS,"[""MAIN""]",4,,90,15,벽 짚고 한 팔 광배근 스트레칭 운동은 다른 부위의 움직임을 줄이고 등을 집중해 사용하는 운동입니다.,"[""시작 자세와 기구를 안정적으로 준비한다."",""안내된 부위를 중심으로 천천히 움직인다."",""끝 범위에서 힘을 잠시 유지한다."",""반동 없이 시작 자세로 돌아온다.""]",representative-content-v0.1.0,gymvisual,1355,gymvisual:1355,,,,gymvisual,1355,one arm against wall,one arm against wall,,https://github.com/hasaneyldrm/exercises-dataset,Aliaksandr Makatserchyk / Gym visual,MIT,© Gym visual — https://gymvisual.com/,MIT,MIT License,REVIEW_REQUIRED,https://opensource.org/license/mit/,© Aliaksandr Makatserchyk - Gym visual - https://gymvisual.com/,2026-08-20T00:00:00+09:00,PARTIALLY_REVIEWED,image:images/1355-ZZTGMKh.jpg;gif:videos/1355-ZZTGMKh.gif,ZZTGMKh,"Stand facing a wall with your feet shoulder-width apart. Extend one arm straight out in front of you and place your palm against the wall. Engage your core and lean your body forward, keeping your arm straight and your back flat. Slowly push against the wall with your palm, activating your lat muscles. Hold the position for a few seconds, then release and repeat with the other arm.","[""Stand facing a wall with your feet shoulder-width apart."", ""Extend one arm straight out in front of you and place your palm against the wall."", ""Engage your core and lean your body forward, keeping your arm straight and your back flat."", ""Slowly push against the wall with your palm, activating your lat muscles."", ""Hold the position for a few seconds, then release and repeat with the other arm.""]",RESOLVED_INTEGRATED_SOURCE,REVIEW_REQUIRED,CONTENT_PRESENT_REVIEWED_ARTIFACT,APPROVED_FROM_POLICY,DOMAIN_APPROVED,True,"[""SOURCE_LICENSE_REVIEW_REQUIRED""]",RETAINED_CANONICAL,기존 canonical stable code를 재정렬하지 않고 유지한다.,EXISTING_CANONICAL,ACTIVE_CANONICAL_RETAINED,exercise-catalog-v2.0.2-final,APPROVED,False,False,[],,,,,,
REX-000047,overhead_triceps_extension_isolation_barbell,오버헤드 트라이셉스 익스텐션,오버헤드 트라이셉스 익스텐션,barbell standing overhead triceps extension,STRENGTH,ISOLATION,TRICEPS,"[""ELBOW""]","[""SHOULDER""]","[""BARBELL""]","[""GYM""]",,BEGINNER,REPS,"[""MAIN""]",4,,90,15,오버헤드 트라이셉스 익스텐션 운동은 다른 부위의 움직임을 줄이고 팔 뒤쪽을 집중해 사용하는 운동입니다.,"[""시작 자세와 기구를 안정적으로 준비한다."",""안내된 부위를 중심으로 천천히 움직인다."",""끝 범위에서 힘을 잠시 유지한다."",""반동 없이 시작 자세로 돌아온다.""]",representative-content-v0.1.0,gymvisual,0109,gymvisual:0109,,,,gymvisual,0109,barbell standing overhead triceps extension,barbell standing overhead triceps extension,,https://github.com/hasaneyldrm/exercises-dataset,Aliaksandr Makatserchyk / Gym visual,MIT,© Gym visual — https://gymvisual.com/,MIT,MIT License,REVIEW_REQUIRED,https://opensource.org/license/mit/,© Aliaksandr Makatserchyk - Gym visual - https://gymvisual.com/,2026-08-20T00:00:00+09:00,PARTIALLY_REVIEWED,image:images/0109-dZl9Q27.jpg;gif:videos/0109-dZl9Q27.gif,dZl9Q27,"Stand with your feet shoulder-width apart and hold a barbell with an overhand grip. Raise the barbell overhead, fully extending your arms. Keeping your upper arms close to your head, slowly lower the barbell behind your head by bending your elbows. Pause for a moment, then raise the barbell back to the starting position by extending your arms. Repeat for the desired number of repetitions.","[""Stand with your feet shoulder-width apart and hold a barbell with an overhand grip."", ""Raise the barbell overhead, fully extending your arms."", ""Keeping your upper arms close to your head, slowly lower the barbell behind your head by bending your elbows."", ""Pause for a moment, then raise the barbell back to the starting position by extending your arms."", ""Repeat for the desired number of repetitions.""]",RESOLVED_INTEGRATED_SOURCE,REVIEW_REQUIRED,CONTENT_PRESENT_REVIEWED_ARTIFACT,APPROVED_FROM_POLICY,DOMAIN_APPROVED,True,"[""SOURCE_LICENSE_REVIEW_REQUIRED""]",RETAINED_CANONICAL,기존 canonical stable code를 재정렬하지 않고 유지한다.,EXISTING_CANONICAL,ACTIVE_CANONICAL_RETAINED,exercise-catalog-v2.0.2-final,APPROVED,False,False,[],,,,,,
REX-000048,overhead_triceps_stretch_mobility_stretch_bodyweight,오버헤드 삼두근 스트레칭,오버헤드 삼두근 스트레칭,overhead triceps stretch,MOBILITY,MOBILITY_STRETCH,MOBILITY,"[""ELBOW""]","[""SHOULDER"",""WRIST_HAND""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",,BEGINNER,DURATION,"[""WARMUP"",""COOLDOWN""]",,30,30,15,오버헤드 삼두근 스트레칭 운동은 팔꿈치 주변을 천천히 움직이며 범위를 확인하는 스트레칭입니다.,"[""편안한 시작 자세를 잡고 주변 공간을 확인한다."",""숨을 고르게 쉬며 안내된 방향으로 천천히 움직인다."",""당김이 느껴지는 범위에서 잠시 멈춘다."",""반동 없이 시작 자세로 천천히 돌아온다.""]",representative-content-v0.1.0,gymvisual,0643,gymvisual:0643,,,,gymvisual,0643,overhead triceps stretch,overhead triceps stretch,,https://github.com/hasaneyldrm/exercises-dataset,Aliaksandr Makatserchyk / Gym visual,MIT,© Gym visual — https://gymvisual.com/,MIT,MIT License,REVIEW_REQUIRED,https://opensource.org/license/mit/,© Aliaksandr Makatserchyk - Gym visual - https://gymvisual.com/,2026-08-20T00:00:00+09:00,PARTIALLY_REVIEWED,image:images/0643-Z5YStHW.jpg;gif:videos/0643-Z5YStHW.gif,Z5YStHW,"Stand or sit upright with your feet shoulder-width apart. Extend one arm overhead, bending at the elbow so that your hand reaches towards the opposite shoulder blade. With your other hand, gently pull the elbow of the extended arm towards the opposite side of your head, feeling a stretch in your triceps. Hold the stretch for 15-30 seconds, then release. Repeat on the other side.","[""Stand or sit upright with your feet shoulder-width apart."", ""Extend one arm overhead, bending at the elbow so that your hand reaches towards the opposite shoulder blade."", ""With your other hand, gently pull the elbow of the extended arm towards the opposite side of your head, feeling a stretch in your triceps."", ""Hold the stretch for 15-30 seconds, then release."", ""Repeat on the other side.""]",RESOLVED_INTEGRATED_SOURCE,REVIEW_REQUIRED,CONTENT_PRESENT_REVIEWED_ARTIFACT,APPROVED_FROM_POLICY,DOMAIN_APPROVED,True,"[""SOURCE_LICENSE_REVIEW_REQUIRED""]",RETAINED_CANONICAL,기존 canonical stable code를 재정렬하지 않고 유지한다.,EXISTING_CANONICAL,ACTIVE_CANONICAL_RETAINED,exercise-catalog-v2.0.2-final,APPROVED,False,True,[],,,,,,
REX-000049,pectorals_horizontal_push_horizontal_push_machine,체스트 프레스,체스트 프레스,Seated Bench Press,STRENGTH,HORIZONTAL_PUSH,CHEST,"[""CHEST""]","[""SHOULDER"",""ELBOW""]","[""MACHINE""]","[""GYM""]",안정적인 지지물(벤치 또는 의자 등)을 준비한다.,BEGINNER,REPS,"[""MAIN""]",4,,90,15,체스트 프레스 운동은 팔을 앞으로 밀어 가슴을 사용하는 운동입니다.,"[""손과 발 또는 기구를 안정적으로 준비한다."",""어깨가 으쓱하지 않게 팔을 천천히 밀어낸다."",""팔꿈치를 조절할 수 있는 범위에서 굽힌다."",""천천히 처음 위치로 돌아온다.""]",representative-content-v0.1.0,wger,1094,wger:1094,,,,wger,1094,Seated Bench Press,Seated Bench Press,,https://wger.de/,wger project and community contributors,CC-BY-SA 4,colundrum,CC-BY-SA 4,Creative Commons Attribution-ShareAlike 4.0 International,4.0,https://creativecommons.org/licenses/by-sa/4.0/,wger project and community contributors — https://wger.de/,REVIEW_REQUIRED,REVIEW_REQUIRED,image:0;video:0,1094,,,RESOLVED_INTEGRATED_SOURCE,REVIEW_REQUIRED,CONTENT_PRESENT_REVIEWED_ARTIFACT,APPROVED_FROM_POLICY,DOMAIN_APPROVED,True,"[""SOURCE_LICENSE_REVIEW_REQUIRED""]",RETAINED_CANONICAL,기존 canonical stable code를 재정렬하지 않고 유지한다.,EXISTING_CANONICAL,ACTIVE_CANONICAL_RETAINED,exercise-catalog-v2.0.2-final,APPROVED,False,False,[],,,,,,
