candidate_pair_id,left_record_id,right_record_id,left_stable_code,right_stable_code,candidate_relation_code,queue_code,final_decision_code,final_decision_source,final_review_status_code,retained_side,decision_note_ko
ERP-20260827-00322,REX-000012,REX-000078,bodyweight_pull_up_biceps_vertical_pull_bodyweight_pull_up_bar,scapular_pull_up_vertical_pull_bodyweight_pull_up_bar,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 풀업과 스캐풀라 풀업은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00323,REX-000013,REX-000014,bodyweight_reverse_crunch_core_brace_bodyweight,bodyweight_russian_twist_core_brace_bodyweight,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 리버스 크런치과 러시안 트위스트은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00324,REX-000013,REX-000016,bodyweight_reverse_crunch_core_brace_bodyweight,bodyweight_standing_calf_raise_isolation_bodyweight,REVIEW_REQUIRED,SEPARATE_EXERCISE_QUEUE,SEPARATE_EXERCISE,AUTO_RULE,AUTO_RULE_APPLIED,both,"movement pattern, body area 또는 stable code 규칙으로 명백히 별도 운동으로 유지한다."
ERP-20260827-00325,REX-000013,REX-000023,bodyweight_reverse_crunch_core_brace_bodyweight,crunch_variant_core_brace_bodyweight,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 리버스 크런치과 사이드 크런치은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00326,REX-000013,REX-000024,bodyweight_reverse_crunch_core_brace_bodyweight,dead_bug_core_brace_bodyweight,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 리버스 크런치과 데드버그은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00327,REX-000013,REX-000075,bodyweight_reverse_crunch_core_brace_bodyweight,rotation_variant_core_brace_cable_machine,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 리버스 크런치과 회전형 크런치은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00328,NEX-000023,REX-000014,bodyweight_russian_twist_core_brace_bodyweight,bodyweight_russian_twist_core_brace_bodyweight,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 케이블 러시안 트위스트(메디신볼)과 러시안 트위스트은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00329,NEX-000090,REX-000014,bodyweight_russian_twist_core_brace_bodyweight,bodyweight_russian_twist_core_brace_bodyweight,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 중량 러시안 트위스트(레그 업)과 러시안 트위스트은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00330,REX-000014,REX-000016,bodyweight_russian_twist_core_brace_bodyweight,bodyweight_standing_calf_raise_isolation_bodyweight,REVIEW_REQUIRED,SEPARATE_EXERCISE_QUEUE,SEPARATE_EXERCISE,AUTO_RULE,AUTO_RULE_APPLIED,both,"movement pattern, body area 또는 stable code 규칙으로 명백히 별도 운동으로 유지한다."
ERP-20260827-00331,REX-000014,REX-000023,bodyweight_russian_twist_core_brace_bodyweight,crunch_variant_core_brace_bodyweight,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 러시안 트위스트과 사이드 크런치은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00332,REX-000014,REX-000024,bodyweight_russian_twist_core_brace_bodyweight,dead_bug_core_brace_bodyweight,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 러시안 트위스트과 데드버그은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00333,REX-000014,REX-000051,bodyweight_russian_twist_core_brace_bodyweight,plank_rotation_core_brace_bodyweight,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 러시안 트위스트과 플랭크 로테이션은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00334,REX-000014,REX-000075,bodyweight_russian_twist_core_brace_bodyweight,rotation_variant_core_brace_cable_machine,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 러시안 트위스트과 회전형 크런치은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00335,NEX-000195,REX-000015,bodyweight_split_squat_knee_dominant_bodyweight,bodyweight_split_squat_knee_dominant_bodyweight,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 덤벨 불가리안 스플릿 스쿼트과 스플릿 스쿼트은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00336,REX-000015,REX-000025,bodyweight_split_squat_knee_dominant_bodyweight,dumbbell_goblet_squat_knee_dominant_dumbbell,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 스플릿 스쿼트과 고블릿 스쿼트은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00337,REX-000015,REX-000031,bodyweight_split_squat_knee_dominant_bodyweight,dumbbell_step_up_lunge_knee_dominant_dumbbell_step_box,REVIEW_REQUIRED,HOME_POLICY_EXCLUDED_QUEUE,EXCLUDED,AUTO_RULE,AUTO_RULE_APPLIED,none,HOME 지원 장비 정책에 맞지 않아 HOME 추천 후보에서 제외하고 관계 기록은 보존한다.
ERP-20260827-00338,REX-000015,REX-000041,bodyweight_split_squat_knee_dominant_bodyweight,leg_press_knee_dominant_machine,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 스플릿 스쿼트과 레그 프레스은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00339,REX-000015,REX-000093,bodyweight_split_squat_knee_dominant_bodyweight,squat_variant_knee_dominant_barbell,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 스플릿 스쿼트과 스쿼트은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00340,NEX-000117,REX-000016,bodyweight_standing_calf_raise_isolation_bodyweight,bodyweight_standing_calf_raise_isolation_bodyweight,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 밴드 양발 카프 레이즈과 스탠딩 카프 레이즈은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00341,NEX-000121,REX-000016,bodyweight_standing_calf_raise_isolation_bodyweight,bodyweight_standing_calf_raise_isolation_bodyweight,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 한발 동키 카프 레이즈과 스탠딩 카프 레이즈은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00342,REX-000016,REX-000022,bodyweight_standing_calf_raise_isolation_bodyweight,close_grip_push_up_horizontal_push_bodyweight,REVIEW_REQUIRED,SEPARATE_EXERCISE_QUEUE,SEPARATE_EXERCISE,AUTO_RULE,AUTO_RULE_APPLIED,both,"movement pattern, body area 또는 stable code 규칙으로 명백히 별도 운동으로 유지한다."
ERP-20260827-00343,REX-000016,REX-000023,bodyweight_standing_calf_raise_isolation_bodyweight,crunch_variant_core_brace_bodyweight,REVIEW_REQUIRED,SEPARATE_EXERCISE_QUEUE,SEPARATE_EXERCISE,AUTO_RULE,AUTO_RULE_APPLIED,both,"movement pattern, body area 또는 stable code 규칙으로 명백히 별도 운동으로 유지한다."
ERP-20260827-00344,REX-000016,REX-000024,bodyweight_standing_calf_raise_isolation_bodyweight,dead_bug_core_brace_bodyweight,REVIEW_REQUIRED,SEPARATE_EXERCISE_QUEUE,SEPARATE_EXERCISE,AUTO_RULE,AUTO_RULE_APPLIED,both,"movement pattern, body area 또는 stable code 규칙으로 명백히 별도 운동으로 유지한다."
ERP-20260827-00345,REX-000016,REX-000026,bodyweight_standing_calf_raise_isolation_bodyweight,dumbbell_lateral_raise_isolation_dumbbell,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 스탠딩 카프 레이즈과 레터럴 레이즈은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00346,REX-000016,REX-000033,bodyweight_standing_calf_raise_isolation_bodyweight,exercise_ball_hip_flexor_stretch_mobility_stretch_stability_ball,REVIEW_REQUIRED,SEPARATE_EXERCISE_QUEUE,SEPARATE_EXERCISE,AUTO_RULE,AUTO_RULE_APPLIED,both,"movement pattern, body area 또는 stable code 규칙으로 명백히 별도 운동으로 유지한다."
ERP-20260827-00347,REX-000016,REX-000037,bodyweight_standing_calf_raise_isolation_bodyweight,incline_y_raise_isolation_dumbbell,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 스탠딩 카프 레이즈과 인클라인 Y 레이즈은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00348,REX-000016,REX-000061,bodyweight_standing_calf_raise_isolation_bodyweight,kettlebell_swing_hip_dominant_kettlebell,REVIEW_REQUIRED,SEPARATE_EXERCISE_QUEUE,SEPARATE_EXERCISE,AUTO_RULE,AUTO_RULE_APPLIED,both,"movement pattern, body area 또는 stable code 규칙으로 명백히 별도 운동으로 유지한다."
ERP-20260827-00349,REX-000016,REX-000043,bodyweight_standing_calf_raise_isolation_bodyweight,lower_back_curl_core_brace_bodyweight,REVIEW_REQUIRED,SEPARATE_EXERCISE_QUEUE,SEPARATE_EXERCISE,AUTO_RULE,AUTO_RULE_APPLIED,both,"movement pattern, body area 또는 stable code 규칙으로 명백히 별도 운동으로 유지한다."
ERP-20260827-00350,REX-000016,REX-000051,bodyweight_standing_calf_raise_isolation_bodyweight,plank_rotation_core_brace_bodyweight,REVIEW_REQUIRED,SEPARATE_EXERCISE_QUEUE,SEPARATE_EXERCISE,AUTO_RULE,AUTO_RULE_APPLIED,both,"movement pattern, body area 또는 stable code 규칙으로 명백히 별도 운동으로 유지한다."
ERP-20260827-00351,REX-000016,REX-000054,bodyweight_standing_calf_raise_isolation_bodyweight,reverse_calf_raise_isolation_resistance_band,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 스탠딩 카프 레이즈과 리버스 카프 레이즈은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00352,REX-000016,REX-000073,bodyweight_standing_calf_raise_isolation_bodyweight,roller_back_stretch_mobility_stretch_foam_roller,REVIEW_REQUIRED,SEPARATE_EXERCISE_QUEUE,SEPARATE_EXERCISE,AUTO_RULE,AUTO_RULE_APPLIED,both,"movement pattern, body area 또는 stable code 규칙으로 명백히 별도 운동으로 유지한다."
ERP-20260827-00353,REX-000016,REX-000074,bodyweight_standing_calf_raise_isolation_bodyweight,roller_hip_stretch_mobility_stretch_foam_roller,REVIEW_REQUIRED,SEPARATE_EXERCISE_QUEUE,SEPARATE_EXERCISE,AUTO_RULE,AUTO_RULE_APPLIED,both,"movement pattern, body area 또는 stable code 규칙으로 명백히 별도 운동으로 유지한다."
ERP-20260827-00354,REX-000016,REX-000075,bodyweight_standing_calf_raise_isolation_bodyweight,rotation_variant_core_brace_cable_machine,REVIEW_REQUIRED,SEPARATE_EXERCISE_QUEUE,SEPARATE_EXERCISE,AUTO_RULE,AUTO_RULE_APPLIED,both,"movement pattern, body area 또는 stable code 규칙으로 명백히 별도 운동으로 유지한다."
ERP-20260827-00355,REX-000016,REX-000084,bodyweight_standing_calf_raise_isolation_bodyweight,seated_lower_back_stretch_mobility_stretch_bodyweight,REVIEW_REQUIRED,SEPARATE_EXERCISE_QUEUE,SEPARATE_EXERCISE,AUTO_RULE,AUTO_RULE_APPLIED,both,"movement pattern, body area 또는 stable code 규칙으로 명백히 별도 운동으로 유지한다."
ERP-20260827-00356,REX-000016,REX-000090,bodyweight_standing_calf_raise_isolation_bodyweight,spine_core_brace_core_brace_mat,REVIEW_REQUIRED,SEPARATE_EXERCISE_QUEUE,SEPARATE_EXERCISE,AUTO_RULE,AUTO_RULE_APPLIED,both,"movement pattern, body area 또는 stable code 규칙으로 명백히 별도 운동으로 유지한다."
ERP-20260827-00357,REX-000016,REX-000091,bodyweight_standing_calf_raise_isolation_bodyweight,spine_stretch_mobility_stretch_bodyweight,REVIEW_REQUIRED,SEPARATE_EXERCISE_QUEUE,SEPARATE_EXERCISE,AUTO_RULE,AUTO_RULE_APPLIED,both,"movement pattern, body area 또는 stable code 규칙으로 명백히 별도 운동으로 유지한다."
ERP-20260827-00358,REX-000016,REX-000092,bodyweight_standing_calf_raise_isolation_bodyweight,spine_twist_mobility_stretch_bodyweight,REVIEW_REQUIRED,SEPARATE_EXERCISE_QUEUE,SEPARATE_EXERCISE,AUTO_RULE,AUTO_RULE_APPLIED,both,"movement pattern, body area 또는 stable code 규칙으로 명백히 별도 운동으로 유지한다."
ERP-20260827-00359,REX-000016,REX-000093,bodyweight_standing_calf_raise_isolation_bodyweight,squat_variant_knee_dominant_barbell,REVIEW_REQUIRED,SEPARATE_EXERCISE_QUEUE,SEPARATE_EXERCISE,AUTO_RULE,AUTO_RULE_APPLIED,both,"movement pattern, body area 또는 stable code 규칙으로 명백히 별도 운동으로 유지한다."
ERP-20260827-00360,REX-000016,REX-000095,bodyweight_standing_calf_raise_isolation_bodyweight,standing_lateral_stretch_mobility_stretch_bodyweight,REVIEW_REQUIRED,SEPARATE_EXERCISE_QUEUE,SEPARATE_EXERCISE,AUTO_RULE,AUTO_RULE_APPLIED,both,"movement pattern, body area 또는 stable code 규칙으로 명백히 별도 운동으로 유지한다."
ERP-20260827-00361,REX-000017,REX-000050,butterfly_adductor_stretch_mobility_stretch_bodyweight,peroneal_stretch_mobility_stretch_stretch_strap,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 버터플라이 스트레칭과 종아리 바깥쪽 스트레칭은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00362,REX-000017,REX-000081,butterfly_adductor_stretch_mobility_stretch_bodyweight,seated_calf_stretch_mobility_stretch_bodyweight,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 버터플라이 스트레칭과 앉아서 종아리 스트레칭은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00363,REX-000017,REX-000082,butterfly_adductor_stretch_mobility_stretch_bodyweight,seated_glute_stretch_mobility_stretch_bodyweight,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 버터플라이 스트레칭과 앉아서 둔근 스트레칭은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00364,REX-000017,REX-000085,butterfly_adductor_stretch_mobility_stretch_bodyweight,seated_piriformis_stretch_mobility_stretch_bodyweight,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 버터플라이 스트레칭과 앉아서 이상근 스트레칭은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00365,REX-000017,REX-000087,butterfly_adductor_stretch_mobility_stretch_bodyweight,seated_wide_angle_stretch_mobility_stretch_bodyweight,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 버터플라이 스트레칭과 시티드 와이드 앵글 스트레칭은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00366,REX-000017,REX-000100,butterfly_adductor_stretch_mobility_stretch_bodyweight,world_greatest_stretch_mobility_stretch_bodyweight,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 버터플라이 스트레칭과 월드 그레이티스트 스트레칭은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00367,NEX-000016,REX-000018,cable_fly_isolation_cable_machine,cable_fly_isolation_cable_machine,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 케이블 인클라인 플라이(메디신볼)과 케이블 플라이은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00368,NEX-000109,REX-000018,cable_fly_isolation_cable_machine,cable_fly_isolation_cable_machine,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 케이블 원암 디클라인 체스트 플라이과 케이블 플라이은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00369,REX-000018,REX-000019,cable_fly_isolation_cable_machine,cable_triceps_pushdown_isolation_cable_machine,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 케이블 플라이과 케이블 트라이셉스 푸시다운은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00370,REX-000018,REX-000028,cable_fly_isolation_cable_machine,dumbbell_rear_fly_isolation_dumbbell,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 케이블 플라이과 리어 델트 플라이은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00371,REX-000018,REX-000029,cable_fly_isolation_cable_machine,dumbbell_shrug_isolation_dumbbell,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 케이블 플라이과 슈러그은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00372,REX-000018,REX-000037,cable_fly_isolation_cable_machine,incline_y_raise_isolation_dumbbell,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 케이블 플라이과 인클라인 Y 레이즈은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00373,REX-000018,REX-000046,cable_fly_isolation_cable_machine,one_arm_wall_lats_isolation_bodyweight,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 케이블 플라이과 벽 짚고 한 팔 광배근 스트레칭은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00374,REX-000018,REX-000052,cable_fly_isolation_cable_machine,push_up_horizontal_push_bodyweight,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 케이블 플라이과 푸시업은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00375,REX-000019,REX-000029,cable_triceps_pushdown_isolation_cable_machine,dumbbell_shrug_isolation_dumbbell,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 케이블 트라이셉스 푸시다운과 슈러그은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00376,REX-000019,REX-000037,cable_triceps_pushdown_isolation_cable_machine,incline_y_raise_isolation_dumbbell,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 케이블 트라이셉스 푸시다운과 인클라인 Y 레이즈은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00377,REX-000019,REX-000046,cable_triceps_pushdown_isolation_cable_machine,one_arm_wall_lats_isolation_bodyweight,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 케이블 트라이셉스 푸시다운과 벽 짚고 한 팔 광배근 스트레칭은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00378,REX-000019,REX-000047,cable_triceps_pushdown_isolation_cable_machine,overhead_triceps_extension_isolation_barbell,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 케이블 트라이셉스 푸시다운과 오버헤드 트라이셉스 익스텐션은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00379,REX-000067,REX-000056,cardio_cycling_stationary_bike,cardio_gait_bodyweight,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 실내 자전거과 앞뒤 스텝은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00380,REX-000072,REX-000056,cardio_elliptical_elliptical_machine,cardio_gait_bodyweight,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 일립티컬과 앞뒤 스텝은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00381,REX-000056,REX-000058,cardio_gait_bodyweight,cardio_gait_bodyweight_rex_000058,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 앞뒤 스텝과 하이니은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00382,REX-000056,REX-000062,cardio_gait_bodyweight,cardio_gait_bodyweight_rex_000062,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 앞뒤 스텝과 달리기은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00383,REX-000056,REX-000065,cardio_gait_bodyweight,cardio_gait_bodyweight_rex_000065,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 앞뒤 스텝과 짧은 보폭 달리기은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00384,REX-000056,REX-000070,cardio_gait_bodyweight,cardio_gait_machine,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 앞뒤 스텝과 경사 트레드밀 걷기은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00385,REX-000056,REX-000071,cardio_gait_bodyweight,cardio_gait_machine_rex_000071,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 앞뒤 스텝과 스텝밀은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00386,REX-000056,REX-000068,cardio_gait_bodyweight,cardio_gait_step_box,REVIEW_REQUIRED,HOME_POLICY_EXCLUDED_QUEUE,EXCLUDED,AUTO_RULE,AUTO_RULE_APPLIED,none,HOME 지원 장비 정책에 맞지 않아 HOME 추천 후보에서 제외하고 관계 기록은 보존한다.
ERP-20260827-00387,REX-000056,REX-000059,cardio_gait_bodyweight,cardio_jump_plyometric_bodyweight,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 앞뒤 스텝과 점핑잭은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00388,REX-000058,REX-000062,cardio_gait_bodyweight_rex_000058,cardio_gait_bodyweight_rex_000062,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 하이니과 달리기은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00389,REX-000058,REX-000065,cardio_gait_bodyweight_rex_000058,cardio_gait_bodyweight_rex_000065,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 하이니과 짧은 보폭 달리기은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
ERP-20260827-00390,REX-000058,REX-000070,cardio_gait_bodyweight_rex_000058,cardio_gait_machine,REVIEW_REQUIRED,HUMAN_REVIEW_QUEUE,SEPARATE_EXERCISE,USER_DIRECT_REVIEW,REVIEWED,both,"사람 직접 검수 결과: 하이니과 경사 트레드밀 걷기은 실제 수행 방법, 장비 또는 자세가 달라 별도 운동으로 유지한다."
