representative_exercise_id,stable_code_before,field_name,old_value,new_value,change_type,decision_code,decision_status,evidence_reference,note_ko
REX-000120,weighted_russian_twist_legs_up_isolation_bodyweight,timing_mode_code,DURATION,REPS,FIELD_CORRECTION,SOURCE_INSTRUCTION_TIMING_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0845,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000120,weighted_russian_twist_legs_up_isolation_bodyweight,default_seconds_per_rep,,4,FIELD_CORRECTION,SOURCE_INSTRUCTION_TIMING_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0845,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000120,weighted_russian_twist_legs_up_isolation_bodyweight,default_work_seconds,30,,FIELD_CORRECTION,SOURCE_INSTRUCTION_TIMING_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0845,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000121,band_bicycle_crunch_isolation_resistance_band,source_track,v1,gymvisual,FIELD_CORRECTION,SOURCE_PROVENANCE_RESOLVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0972,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000121,band_bicycle_crunch_isolation_resistance_band,source_identity,v1:NEX-000096,0972,FIELD_CORRECTION,SOURCE_PROVENANCE_RESOLVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0972,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000121,band_bicycle_crunch_isolation_resistance_band,name_en,band bicycle crunch,bicycle crunch,FIELD_CORRECTION,SOURCE_NAME_EN_NORMALIZED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0972,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000121,band_bicycle_crunch_isolation_resistance_band,display_name_ko,밴드 바이시클 크런치,바이시클 크런치,FIELD_CORRECTION,REPRESENTATIVE_IDENTITY_LABEL_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0972,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000121,band_bicycle_crunch_isolation_resistance_band,equipment_codes,"[""RESISTANCE_BAND""]","[""BODYWEIGHT""]",FIELD_CORRECTION,EQUIPMENT_TAXONOMY_NORMALIZED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0972,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000121,band_bicycle_crunch_isolation_resistance_band,stable_code,band_bicycle_crunch_isolation_resistance_band,bicycle_crunch_core_brace_bodyweight,STABLE_CODE_MIGRATION,STABLE_CODE_EQUIPMENT_MIGRATION,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0972,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000121,band_bicycle_crunch_isolation_resistance_band,instruction_summary_ko,회전형 크런치 운동은 몸통을 유지하며 몸통 주변에 힘을 쓰는 운동입니다.,등을 대고 누워 양쪽 무릎과 팔꿈치를 번갈아 가까이 가져오는 바이시클 크런치를 수행합니다.,FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0972,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000121,band_bicycle_crunch_isolation_resistance_band,form_cues_ko,"[""안내된 시작 자세를 안정적으로 잡는다."",""배 주변에 가볍게 힘을 주고 숨을 쉰다."",""몸통이 흔들리지 않는 범위에서 팔이나 다리를 움직인다."",""천천히 시작 자세로 돌아온다.""]","[""등을 대고 누워 손을 머리 뒤에 두고 무릎을 굽힌다."",""발을 들어 오른쪽 무릎을 가슴 쪽으로 당긴다."",""몸통을 회전해 왼쪽 팔꿈치를 오른쪽 무릎 쪽으로 가져간다."",""반대쪽도 번갈아 진행하며 허리를 과하게 꺾지 않는다.""]",FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0972,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000121,band_bicycle_crunch_isolation_resistance_band,timing_mode_code,DURATION,REPS,FIELD_CORRECTION,SOURCE_INSTRUCTION_TIMING_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0972,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000121,band_bicycle_crunch_isolation_resistance_band,default_seconds_per_rep,,4,FIELD_CORRECTION,SOURCE_INSTRUCTION_TIMING_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0972,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000121,band_bicycle_crunch_isolation_resistance_band,default_work_seconds,30,,FIELD_CORRECTION,SOURCE_INSTRUCTION_TIMING_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0972,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000122,band_kneeling_twisting_crunch_isolation_resistance_band,source_track,v1,gymvisual,FIELD_CORRECTION,SOURCE_PROVENANCE_RESOLVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0985,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000122,band_kneeling_twisting_crunch_isolation_resistance_band,source_identity,v1:NEX-000099,0985,FIELD_CORRECTION,SOURCE_PROVENANCE_RESOLVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0985,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000122,band_kneeling_twisting_crunch_isolation_resistance_band,instruction_summary_ko,회전형 크런치 운동은 몸통을 유지하며 몸통 주변에 힘을 쓰는 운동입니다.,허리 높이에 고정한 밴드를 잡고 무릎을 꿇은 채 몸통을 좌우로 회전하며 손을 반대쪽 엉덩이로 보냅니다.,FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0985,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000122,band_kneeling_twisting_crunch_isolation_resistance_band,form_cues_ko,"[""안내된 시작 자세를 안정적으로 잡는다."",""배 주변에 가볍게 힘을 주고 숨을 쉰다."",""몸통이 흔들리지 않는 범위에서 팔이나 다리를 움직인다."",""천천히 시작 자세로 돌아온다.""]","[""밴드를 허리 높이의 안정적인 고정 지점에 연결한다."",""고정 지점을 등지고 무릎을 꿇어 밴드를 양손으로 잡는다."",""팔꿈치를 가까이 둔 채 복부에 힘을 주고 몸통을 한쪽으로 회전한다."",""천천히 중앙으로 돌아온 뒤 반대쪽도 번갈아 진행한다.""]",FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0985,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000122,band_kneeling_twisting_crunch_isolation_resistance_band,timing_mode_code,DURATION,REPS,FIELD_CORRECTION,SOURCE_INSTRUCTION_TIMING_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0985,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000122,band_kneeling_twisting_crunch_isolation_resistance_band,default_seconds_per_rep,,4,FIELD_CORRECTION,SOURCE_INSTRUCTION_TIMING_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0985,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000122,band_kneeling_twisting_crunch_isolation_resistance_band,default_work_seconds,30,,FIELD_CORRECTION,SOURCE_INSTRUCTION_TIMING_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:0985,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000123,cable_one_arm_decline_chest_fly_isolation_cable_machine,source_track,v1,gymvisual,FIELD_CORRECTION,SOURCE_PROVENANCE_RESOLVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:1262,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000123,cable_one_arm_decline_chest_fly_isolation_cable_machine,source_identity,v1:NEX-000109,1262,FIELD_CORRECTION,SOURCE_PROVENANCE_RESOLVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:1262,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000123,cable_one_arm_decline_chest_fly_isolation_cable_machine,setup_condition_ko,,디클라인 벤치와 케이블 머신의 로우 풀리·D형 손잡이를 준비한다.,FIELD_CORRECTION,SUPPORT_CONDITION_PRESERVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:1262,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000123,cable_one_arm_decline_chest_fly_isolation_cable_machine,difficulty_code,BEGINNER,INTERMEDIATE,FIELD_CORRECTION,CABLE_MACHINE_IS_INTERMEDIATE,APPLIED,integrated_exercise_review_updated.csv:gymvisual:1262,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000123,cable_one_arm_decline_chest_fly_isolation_cable_machine,instruction_summary_ko,케이블 플라이 운동은 다른 부위의 움직임을 줄이고 가슴을 집중해 사용하는 운동입니다.,디클라인 벤치에 누워 낮은 위치의 케이블을 한 손으로 잡고 팔을 가슴 위로 모았다가 천천히 벌립니다.,FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:1262,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000123,cable_one_arm_decline_chest_fly_isolation_cable_machine,form_cues_ko,"[""시작 자세와 기구를 안정적으로 준비한다."",""안내된 부위를 중심으로 천천히 움직인다."",""끝 범위에서 힘을 잠시 유지한다."",""반동 없이 시작 자세로 돌아온다.""]","[""케이블 머신의 낮은 풀리에 D형 손잡이를 연결하고 벤치를 디클라인으로 조정한다."",""머리가 머신 쪽을 향하도록 벤치에 누워 한 손으로 손잡이를 잡는다."",""팔꿈치를 약간 굽힌 채 손잡이를 가슴 위로 모은다."",""가슴이 늘어나는 범위까지 손잡이를 천천히 되돌린다.""]",FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:1262,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000124,band_two_legs_calf_raise_band_under_both_legs_v_2_isolation_resistance_band,source_track,v1,gymvisual,FIELD_CORRECTION,SOURCE_PROVENANCE_RESOLVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:1369,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000124,band_two_legs_calf_raise_band_under_both_legs_v_2_isolation_resistance_band,source_identity,v1:NEX-000117,1369,FIELD_CORRECTION,SOURCE_PROVENANCE_RESOLVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:1369,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000124,band_two_legs_calf_raise_band_under_both_legs_v_2_isolation_resistance_band,setup_condition_ko,,저항 밴드를 준비한다.,FIELD_CORRECTION,SUPPORT_CONDITION_PRESERVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:1369,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000124,band_two_legs_calf_raise_band_under_both_legs_v_2_isolation_resistance_band,instruction_summary_ko,스탠딩 카프 레이즈 운동은 다른 부위의 움직임을 줄이고 종아리를 집중해 사용하는 운동입니다.,저항 밴드를 양발 아래에 두고 양손으로 끝을 잡은 채 두 뒤꿈치를 들어 올렸다가 천천히 내립니다.,FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:1369,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000124,band_two_legs_calf_raise_band_under_both_legs_v_2_isolation_resistance_band,form_cues_ko,"[""시작 자세와 기구를 안정적으로 준비한다."",""안내된 부위를 중심으로 천천히 움직인다."",""끝 범위에서 힘을 잠시 유지한다."",""반동 없이 시작 자세로 돌아온다.""]","[""저항 밴드를 양발 아래에 두고 양손으로 끝을 잡는다."",""발을 어깨너비로 두고 몸통을 안정적으로 세운다."",""종아리를 사용해 두 뒤꿈치를 가능한 높이까지 들어 올린다."",""정점에서 멈춘 뒤 뒤꿈치를 천천히 내린다.""]",FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:1369,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000125,one_leg_donkey_calf_raise_isolation_bodyweight,source_track,v1,gymvisual,FIELD_CORRECTION,SOURCE_PROVENANCE_RESOLVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:1386,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000125,one_leg_donkey_calf_raise_isolation_bodyweight,source_identity,v1:NEX-000121,1386,FIELD_CORRECTION,SOURCE_PROVENANCE_RESOLVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:1386,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000125,one_leg_donkey_calf_raise_isolation_bodyweight,setup_condition_ko,,균형을 잡을 수 있는 안정적인 지지물을 준비한다.,FIELD_CORRECTION,SUPPORT_CONDITION_PRESERVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:1386,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000125,one_leg_donkey_calf_raise_isolation_bodyweight,difficulty_code,BEGINNER,INTERMEDIATE,FIELD_CORRECTION,SOURCE_REVIEWED_DIFFICULTY_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:1386,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000125,one_leg_donkey_calf_raise_isolation_bodyweight,instruction_summary_ko,스탠딩 카프 레이즈 운동은 다른 부위의 움직임을 줄이고 종아리를 집중해 사용하는 운동입니다.,안정적인 지지물을 잡고 한쪽 발로 선 뒤 뒤꿈치를 들어 올렸다가 내리고 반대쪽도 반복합니다.,FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:1386,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000125,one_leg_donkey_calf_raise_isolation_bodyweight,form_cues_ko,"[""시작 자세와 기구를 안정적으로 준비한다."",""안내된 부위를 중심으로 천천히 움직인다."",""끝 범위에서 힘을 잠시 유지한다."",""반동 없이 시작 자세로 돌아온다.""]","[""벽이나 바 등 안정적인 지지물을 잡고 한쪽 발을 들어 올린다."",""지지하는 무릎을 약간 굽힌 채 몸통을 세운다."",""지지하는 발의 뒤꿈치를 가능한 높이까지 들어 올린다."",""천천히 내린 뒤 정해진 횟수를 마치고 반대쪽을 진행한다.""]",FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:1386,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000126,dumbbell_alternate_hammer_preacher_curl_isolation_dumbbell,source_track,v1,gymvisual,FIELD_CORRECTION,SOURCE_PROVENANCE_RESOLVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:1646,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000126,dumbbell_alternate_hammer_preacher_curl_isolation_dumbbell,source_identity,v1:NEX-000140,1646,FIELD_CORRECTION,SOURCE_PROVENANCE_RESOLVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:1646,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000126,dumbbell_alternate_hammer_preacher_curl_isolation_dumbbell,setup_condition_ko,,프리처 벤치와 덤벨을 준비한다.,FIELD_CORRECTION,SUPPORT_CONDITION_PRESERVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:1646,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000126,dumbbell_alternate_hammer_preacher_curl_isolation_dumbbell,instruction_summary_ko,프리처 컬 운동은 다른 부위의 움직임을 줄이고 팔 앞쪽을 집중해 사용하는 운동입니다.,프리처 벤치에 앉아 덤벨을 잡고 팔꿈치를 고정한 채 팔을 한쪽씩 굽혀 이두근을 수축합니다.,FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:1646,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000126,dumbbell_alternate_hammer_preacher_curl_isolation_dumbbell,form_cues_ko,"[""시작 자세와 기구를 안정적으로 준비한다."",""안내된 부위를 중심으로 천천히 움직인다."",""끝 범위에서 힘을 잠시 유지한다."",""반동 없이 시작 자세로 돌아온다.""]","[""프리처 벤치에 앉아 양손에 덤벨을 들고 팔을 패드 위에 편다."",""위팔을 고정하고 한쪽 덤벨을 어깨 높이까지 천천히 올린다."",""정점에서 이두근을 잠시 수축한 뒤 덤벨을 내린다."",""반대쪽도 같은 방법으로 번갈아 진행한다.""]",FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:1646,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000127,lever_pullover_isolation_machine,source_track,v1,gymvisual,FIELD_CORRECTION,SOURCE_PROVENANCE_RESOLVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:2285,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000127,lever_pullover_isolation_machine,source_identity,v1:NEX-000148,2285,FIELD_CORRECTION,SOURCE_PROVENANCE_RESOLVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:2285,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000127,lever_pullover_isolation_machine,display_name_ko,풀오버,머신 풀오버,FIELD_CORRECTION,REPRESENTATIVE_IDENTITY_LABEL_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:2285,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000127,lever_pullover_isolation_machine,setup_condition_ko,,레버리지 풀오버 머신의 시트와 손잡이를 조정한다.,FIELD_CORRECTION,SUPPORT_CONDITION_PRESERVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:2285,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000127,lever_pullover_isolation_machine,instruction_summary_ko,풀오버 운동은 다른 부위의 움직임을 줄이고 등을 집중해 사용하는 운동입니다.,풀오버 머신에 앉아 손잡이를 잡고 팔꿈치를 약간 굽힌 채 손잡이를 가슴 쪽으로 당겼다가 천천히 돌아옵니다.,FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:2285,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000127,lever_pullover_isolation_machine,form_cues_ko,"[""시작 자세와 기구를 안정적으로 준비한다."",""안내된 부위를 중심으로 천천히 움직인다."",""끝 범위에서 힘을 잠시 유지한다."",""반동 없이 시작 자세로 돌아온다.""]","[""레버리지 머신의 시트와 손잡이를 편안한 위치로 조정한다."",""등을 패드에 대고 손잡이를 오버핸드 그립으로 잡는다."",""팔꿈치를 약간 굽히고 광배근을 사용해 손잡이를 가슴 쪽으로 당긴다."",""정점에서 잠시 멈춘 뒤 손잡이를 천천히 되돌린다.""]",FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:2285,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000128,lever_seated_calf_press_isolation_machine,source_track,v1,gymvisual,FIELD_CORRECTION,SOURCE_PROVENANCE_RESOLVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:2335,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000128,lever_seated_calf_press_isolation_machine,source_identity,v1:NEX-000153,2335,FIELD_CORRECTION,SOURCE_PROVENANCE_RESOLVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:2335,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000128,lever_seated_calf_press_isolation_machine,setup_condition_ko,,시티드 카프 프레스 머신의 시트와 레버 패드를 조정한다.,FIELD_CORRECTION,SUPPORT_CONDITION_PRESERVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:2335,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000128,lever_seated_calf_press_isolation_machine,instruction_summary_ko,시티드 카프 레이즈 운동은 다른 부위의 움직임을 줄이고 종아리를 집중해 사용하는 운동입니다.,시티드 카프 프레스 머신에 앉아 발 앞꿈치로 플랫폼을 밀어 뒤꿈치를 들어 올렸다가 천천히 내립니다.,FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:2335,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000128,lever_seated_calf_press_isolation_machine,form_cues_ko,"[""시작 자세와 기구를 안정적으로 준비한다."",""안내된 부위를 중심으로 천천히 움직인다."",""끝 범위에서 힘을 잠시 유지한다."",""반동 없이 시작 자세로 돌아온다.""]","[""어깨가 레버 패드 아래에 오도록 머신 시트를 조정한다."",""발 앞꿈치를 플랫폼 아래쪽에 두고 무릎을 레버 패드 아래에 둔다."",""손잡이를 잡아 몸을 안정시키고 발목을 펴 뒤꿈치를 들어 올린다."",""뒤꿈치를 천천히 내리며 발목 가동 범위 안에서 반복한다.""]",FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:2335,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000130,resistance_band_leg_extension_isolation_resistance_band,source_track,v1,gymvisual,FIELD_CORRECTION,SOURCE_PROVENANCE_RESOLVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:3007,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000130,resistance_band_leg_extension_isolation_resistance_band,source_identity,v1:NEX-000160,3007,FIELD_CORRECTION,SOURCE_PROVENANCE_RESOLVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:3007,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000130,resistance_band_leg_extension_isolation_resistance_band,setup_condition_ko,,저항 밴드를 안정적인 고정 지점에 연결한다.,FIELD_CORRECTION,SUPPORT_CONDITION_PRESERVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:3007,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000130,resistance_band_leg_extension_isolation_resistance_band,instruction_summary_ko,레그 익스텐션 운동은 다른 부위의 움직임을 줄이고 허벅지 앞쪽을 집중해 사용하는 운동입니다.,밴드를 발목에 연결하고 고정 지점을 향해 선 뒤 다리를 앞으로 뻗었다가 천천히 되돌립니다.,FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:3007,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000130,resistance_band_leg_extension_isolation_resistance_band,form_cues_ko,"[""시작 자세와 기구를 안정적으로 준비한다."",""안내된 부위를 중심으로 천천히 움직인다."",""끝 범위에서 힘을 잠시 유지한다."",""반동 없이 시작 자세로 돌아온다.""]","[""밴드를 안정적인 고정 지점에 연결하고 발목에 건다."",""고정 지점을 향해 서서 발을 어깨너비로 두고 몸통을 세운다."",""몸통을 고정한 채 한쪽 다리를 앞으로 곧게 뻗는다."",""정점에서 잠시 멈춘 뒤 다리를 천천히 되돌리고 반대쪽을 진행한다.""]",FIELD_CORRECTION,SOURCE_INSTRUCTION_ALIGNMENT_REFINED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:3007,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000131,ez_bar_lying_bent_arms_pullover_isolation_bodyweight,source_track,v1,gymvisual,FIELD_CORRECTION,SOURCE_PROVENANCE_RESOLVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:3010,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000131,ez_bar_lying_bent_arms_pullover_isolation_bodyweight,source_identity,v1:NEX-000161,3010,FIELD_CORRECTION,SOURCE_PROVENANCE_RESOLVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:3010,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000131,ez_bar_lying_bent_arms_pullover_isolation_bodyweight,equipment_codes,"[""BODYWEIGHT""]","[""EZ_BAR""]",FIELD_CORRECTION,EQUIPMENT_TAXONOMY_NORMALIZED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:3010,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000131,ez_bar_lying_bent_arms_pullover_isolation_bodyweight,location_codes,"[""HOME"",""GYM""]","[""GYM""]",FIELD_CORRECTION,LOCATION_DERIVED_FROM_LOAD_EQUIPMENT,APPLIED,integrated_exercise_review_updated.csv:gymvisual:3010,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000131,ez_bar_lying_bent_arms_pullover_isolation_bodyweight,stable_code,ez_bar_lying_bent_arms_pullover_isolation_bodyweight,ez_bar_lying_bent_arms_pullover_isolation_ez_bar,STABLE_CODE_MIGRATION,STABLE_CODE_EQUIPMENT_MIGRATION,APPLIED,integrated_exercise_review_updated.csv:gymvisual:3010,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
REX-000131,ez_bar_lying_bent_arms_pullover_isolation_bodyweight,setup_condition_ko,,플랫 벤치와 EZ 바를 준비한다.,FIELD_CORRECTION,SUPPORT_CONDITION_PRESERVED,APPLIED,integrated_exercise_review_updated.csv:gymvisual:3010,원천·승인 정책과의 정합성을 맞춘 결정적 수정이며 기존 값은 migration에 보존한다.
