map_relation_id,pain_discomfort_area_code,condition_code,pain_score_min,pain_score_max,severity_code,service_action_code,target_strategy_code,source_exercise_stable_code,source_exercise_id,source_record_type,source_exercise_name_ko,source_primary_movement_pattern_code,source_primary_body_area_codes,source_secondary_body_area_codes,source_difficulty_code,source_training_type_code,target_exercise_stable_code,target_exercise_id,target_record_type,target_exercise_name_ko,target_primary_movement_pattern_code,target_primary_body_area_codes,target_secondary_body_area_codes,target_difficulty_code,target_training_type_code,source_load_to_avoid_code,source_load_to_avoid_roles,target_area_exclusion_check_code,target_pain_area_overlap,target_difficulty_not_higher,target_recovery_eligible,selection_rank,selection_score,selection_basis_codes,direction_code,evidence_source,evidence_reviewer,evidence_reviewed_at,review_status_code,production_eligible,target_equipment_codes,target_location_codes,target_body_focus_code,target_timing_mode_code,target_default_dosage_present,review_decision,review_stage_code,review_reason_code,review_reason_ko,movement_load_impact_check_code,nrs_recovery_check_code,context_equipment_check_code
ALT-MAP-ae9e3e034a46a6a0,UPPER_BACK,NRS_4_6,4,6,MODERATE,SKIP_AFFECTED_AREA,AREA_AVOIDING_LOW_LOAD_ACTIVE_RECOVERY,rear_deltoid_stretch_mobility_stretch_bodyweight,REX-000053,REPRESENTATIVE,후면 어깨 스트레칭,MOBILITY_STRETCH,"[""SHOULDER""]","[""UPPER_BACK""]",BEGINNER,MOBILITY,butterfly_adductor_stretch_mobility_stretch_bodyweight,REX-000017,REPRESENTATIVE,버터플라이 스트레칭,MOBILITY_STRETCH,"[""HIP""]","[""KNEE""]",BEGINNER,MOBILITY,PAIN_AREA_IN_SOURCE_PRIMARY_OR_SECONDARY_TARGET,"[""SECONDARY""]",TARGET_PRIMARY_AND_SECONDARY_EXCLUDE_PAIN_AREA,false,true,true,2,143,"[""RECOVERY_ELIGIBLE"",""SAME_TRAINING_TYPE"",""SAME_MOVEMENT_PATTERN"",""CROSS_BODY_AREA_TARGET"",""BODYWEIGHT_TARGET"",""REPRESENTATIVE_TARGET""]",A_TO_B,data/generated/exercise-catalog-v2.0.2-final/catalog/exercises.jsonl,DATA_REVIEW_PIPELINE,2026-08-28T00:00:00+09:00,DOMAIN_APPROVED,false,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",MOBILITY,DURATION,true,KEEP,REMAINING_CANDIDATE_KEEP,,통증 부위 비중복·movement/load/impact·NRS·context/equipment 조건을 모두 통과했다.,PASS,PASS,PASS
ALT-MAP-12e6a433cb9f4bd7,UPPER_BACK,NRS_4_6,4,6,MODERATE,SKIP_AFFECTED_AREA,AREA_AVOIDING_LOW_LOAD_ACTIVE_RECOVERY,rear_deltoid_stretch_mobility_stretch_bodyweight,REX-000053,REPRESENTATIVE,후면 어깨 스트레칭,MOBILITY_STRETCH,"[""SHOULDER""]","[""UPPER_BACK""]",BEGINNER,MOBILITY,chair_leg_extended_stretch_mobility_stretch_bodyweight,REX-000020,REPRESENTATIVE,시티드 레그 익스텐션 스트레칭,MOBILITY_STRETCH,"[""KNEE""]","[""HIP""]",BEGINNER,MOBILITY,PAIN_AREA_IN_SOURCE_PRIMARY_OR_SECONDARY_TARGET,"[""SECONDARY""]",TARGET_PRIMARY_AND_SECONDARY_EXCLUDE_PAIN_AREA,false,true,true,3,143,"[""RECOVERY_ELIGIBLE"",""SAME_TRAINING_TYPE"",""SAME_MOVEMENT_PATTERN"",""CROSS_BODY_AREA_TARGET"",""BODYWEIGHT_TARGET"",""REPRESENTATIVE_TARGET""]",A_TO_B,data/generated/exercise-catalog-v2.0.2-final/catalog/exercises.jsonl,DATA_REVIEW_PIPELINE,2026-08-28T00:00:00+09:00,DOMAIN_APPROVED,false,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",MOBILITY,DURATION,true,KEEP,REMAINING_CANDIDATE_KEEP,,통증 부위 비중복·movement/load/impact·NRS·context/equipment 조건을 모두 통과했다.,PASS,PASS,PASS
ALT-MAP-e5877f4995410ce1,UPPER_BACK,NRS_4_6,4,6,MODERATE,SKIP_AFFECTED_AREA,AREA_AVOIDING_LOW_LOAD_ACTIVE_RECOVERY,rear_deltoid_stretch_mobility_stretch_bodyweight,REX-000053,REPRESENTATIVE,후면 어깨 스트레칭,MOBILITY_STRETCH,"[""SHOULDER""]","[""UPPER_BACK""]",BEGINNER,MOBILITY,hamstring_stretch_mobility_stretch_bodyweight,REX-000034,REPRESENTATIVE,햄스트링 스트레칭,MOBILITY_STRETCH,"[""KNEE""]","[""HIP""]",BEGINNER,MOBILITY,PAIN_AREA_IN_SOURCE_PRIMARY_OR_SECONDARY_TARGET,"[""SECONDARY""]",TARGET_PRIMARY_AND_SECONDARY_EXCLUDE_PAIN_AREA,false,true,true,4,143,"[""RECOVERY_ELIGIBLE"",""SAME_TRAINING_TYPE"",""SAME_MOVEMENT_PATTERN"",""CROSS_BODY_AREA_TARGET"",""BODYWEIGHT_TARGET"",""REPRESENTATIVE_TARGET""]",A_TO_B,data/generated/exercise-catalog-v2.0.2-final/catalog/exercises.jsonl,DATA_REVIEW_PIPELINE,2026-08-28T00:00:00+09:00,DOMAIN_APPROVED,false,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",MOBILITY,DURATION,true,KEEP,REMAINING_CANDIDATE_KEEP,,통증 부위 비중복·movement/load/impact·NRS·context/equipment 조건을 모두 통과했다.,PASS,PASS,PASS
ALT-MAP-8a25bc047a527874,UPPER_BACK,NRS_4_6,4,6,MODERATE,SKIP_AFFECTED_AREA,AREA_AVOIDING_LOW_LOAD_ACTIVE_RECOVERY,rear_deltoid_stretch_mobility_stretch_bodyweight,REX-000053,REPRESENTATIVE,후면 어깨 스트레칭,MOBILITY_STRETCH,"[""SHOULDER""]","[""UPPER_BACK""]",BEGINNER,MOBILITY,runners_stretch_mobility_stretch_bodyweight,REX-000077,REPRESENTATIVE,러너스 스트레칭,MOBILITY_STRETCH,"[""ANKLE_FOOT"",""KNEE""]","[""HIP""]",BEGINNER,MOBILITY,PAIN_AREA_IN_SOURCE_PRIMARY_OR_SECONDARY_TARGET,"[""SECONDARY""]",TARGET_PRIMARY_AND_SECONDARY_EXCLUDE_PAIN_AREA,false,true,true,5,143,"[""RECOVERY_ELIGIBLE"",""SAME_TRAINING_TYPE"",""SAME_MOVEMENT_PATTERN"",""CROSS_BODY_AREA_TARGET"",""BODYWEIGHT_TARGET"",""REPRESENTATIVE_TARGET""]",A_TO_B,data/generated/exercise-catalog-v2.0.2-final/catalog/exercises.jsonl,DATA_REVIEW_PIPELINE,2026-08-28T00:00:00+09:00,DOMAIN_APPROVED,false,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",MOBILITY,DURATION,true,KEEP,REMAINING_CANDIDATE_KEEP,,통증 부위 비중복·movement/load/impact·NRS·context/equipment 조건을 모두 통과했다.,PASS,PASS,PASS
ALT-MAP-58c55faf1cd2e92e,UPPER_BACK,NRS_4_6,4,6,MODERATE,SKIP_AFFECTED_AREA,AREA_AVOIDING_LOW_LOAD_ACTIVE_RECOVERY,rear_deltoid_stretch_mobility_stretch_bodyweight,REX-000053,REPRESENTATIVE,후면 어깨 스트레칭,MOBILITY_STRETCH,"[""SHOULDER""]","[""UPPER_BACK""]",BEGINNER,MOBILITY,seated_calf_stretch_mobility_stretch_bodyweight,REX-000081,REPRESENTATIVE,앉아서 종아리 스트레칭,MOBILITY_STRETCH,"[""ANKLE_FOOT""]","[""KNEE""]",BEGINNER,MOBILITY,PAIN_AREA_IN_SOURCE_PRIMARY_OR_SECONDARY_TARGET,"[""SECONDARY""]",TARGET_PRIMARY_AND_SECONDARY_EXCLUDE_PAIN_AREA,false,true,true,6,143,"[""RECOVERY_ELIGIBLE"",""SAME_TRAINING_TYPE"",""SAME_MOVEMENT_PATTERN"",""CROSS_BODY_AREA_TARGET"",""BODYWEIGHT_TARGET"",""REPRESENTATIVE_TARGET""]",A_TO_B,data/generated/exercise-catalog-v2.0.2-final/catalog/exercises.jsonl,DATA_REVIEW_PIPELINE,2026-08-28T00:00:00+09:00,DOMAIN_APPROVED,false,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",MOBILITY,DURATION,true,KEEP,REMAINING_CANDIDATE_KEEP,,통증 부위 비중복·movement/load/impact·NRS·context/equipment 조건을 모두 통과했다.,PASS,PASS,PASS
ALT-MAP-91a7d8cae9fa216a,UPPER_BACK,NRS_4_6,4,6,MODERATE,SKIP_AFFECTED_AREA,AREA_AVOIDING_LOW_LOAD_ACTIVE_RECOVERY,rear_deltoid_stretch_mobility_stretch_bodyweight,REX-000053,REPRESENTATIVE,후면 어깨 스트레칭,MOBILITY_STRETCH,"[""SHOULDER""]","[""UPPER_BACK""]",BEGINNER,MOBILITY,seated_glute_stretch_mobility_stretch_bodyweight,REX-000082,REPRESENTATIVE,앉아서 둔근 스트레칭,MOBILITY_STRETCH,"[""HIP""]","[""KNEE""]",BEGINNER,MOBILITY,PAIN_AREA_IN_SOURCE_PRIMARY_OR_SECONDARY_TARGET,"[""SECONDARY""]",TARGET_PRIMARY_AND_SECONDARY_EXCLUDE_PAIN_AREA,false,true,true,7,143,"[""RECOVERY_ELIGIBLE"",""SAME_TRAINING_TYPE"",""SAME_MOVEMENT_PATTERN"",""CROSS_BODY_AREA_TARGET"",""BODYWEIGHT_TARGET"",""REPRESENTATIVE_TARGET""]",A_TO_B,data/generated/exercise-catalog-v2.0.2-final/catalog/exercises.jsonl,DATA_REVIEW_PIPELINE,2026-08-28T00:00:00+09:00,DOMAIN_APPROVED,false,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",MOBILITY,DURATION,true,KEEP,REMAINING_CANDIDATE_KEEP,,통증 부위 비중복·movement/load/impact·NRS·context/equipment 조건을 모두 통과했다.,PASS,PASS,PASS
ALT-MAP-8df54ce4a027890c,UPPER_BACK,NRS_4_6,4,6,MODERATE,SKIP_AFFECTED_AREA,AREA_AVOIDING_LOW_LOAD_ACTIVE_RECOVERY,rear_deltoid_stretch_mobility_stretch_bodyweight,REX-000053,REPRESENTATIVE,후면 어깨 스트레칭,MOBILITY_STRETCH,"[""SHOULDER""]","[""UPPER_BACK""]",BEGINNER,MOBILITY,seated_piriformis_stretch_mobility_stretch_bodyweight,REX-000085,REPRESENTATIVE,앉아서 이상근 스트레칭,MOBILITY_STRETCH,"[""HIP""]","[""KNEE""]",BEGINNER,MOBILITY,PAIN_AREA_IN_SOURCE_PRIMARY_OR_SECONDARY_TARGET,"[""SECONDARY""]",TARGET_PRIMARY_AND_SECONDARY_EXCLUDE_PAIN_AREA,false,true,true,8,143,"[""RECOVERY_ELIGIBLE"",""SAME_TRAINING_TYPE"",""SAME_MOVEMENT_PATTERN"",""CROSS_BODY_AREA_TARGET"",""BODYWEIGHT_TARGET"",""REPRESENTATIVE_TARGET""]",A_TO_B,data/generated/exercise-catalog-v2.0.2-final/catalog/exercises.jsonl,DATA_REVIEW_PIPELINE,2026-08-28T00:00:00+09:00,DOMAIN_APPROVED,false,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",MOBILITY,DURATION,true,KEEP,REMAINING_CANDIDATE_KEEP,,통증 부위 비중복·movement/load/impact·NRS·context/equipment 조건을 모두 통과했다.,PASS,PASS,PASS
ALT-MAP-a9678fd659f9622e,UPPER_BACK,NRS_4_6,4,6,MODERATE,SKIP_AFFECTED_AREA,AREA_AVOIDING_LOW_LOAD_ACTIVE_RECOVERY,rear_deltoid_stretch_mobility_stretch_bodyweight,REX-000053,REPRESENTATIVE,후면 어깨 스트레칭,MOBILITY_STRETCH,"[""SHOULDER""]","[""UPPER_BACK""]",BEGINNER,MOBILITY,side_lying_quadriceps_stretch_mobility_stretch_bodyweight,REX-000088,REPRESENTATIVE,옆으로 누워 대퇴사두근 스트레칭,MOBILITY_STRETCH,"[""KNEE""]","[""HIP""]",BEGINNER,MOBILITY,PAIN_AREA_IN_SOURCE_PRIMARY_OR_SECONDARY_TARGET,"[""SECONDARY""]",TARGET_PRIMARY_AND_SECONDARY_EXCLUDE_PAIN_AREA,false,true,true,9,143,"[""RECOVERY_ELIGIBLE"",""SAME_TRAINING_TYPE"",""SAME_MOVEMENT_PATTERN"",""CROSS_BODY_AREA_TARGET"",""BODYWEIGHT_TARGET"",""REPRESENTATIVE_TARGET""]",A_TO_B,data/generated/exercise-catalog-v2.0.2-final/catalog/exercises.jsonl,DATA_REVIEW_PIPELINE,2026-08-28T00:00:00+09:00,DOMAIN_APPROVED,false,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",MOBILITY,DURATION,true,KEEP,REMAINING_CANDIDATE_KEEP,,통증 부위 비중복·movement/load/impact·NRS·context/equipment 조건을 모두 통과했다.,PASS,PASS,PASS
ALT-MAP-d39397a95b4e3fe8,UPPER_BACK,NRS_4_6,4,6,MODERATE,SKIP_AFFECTED_AREA,AREA_AVOIDING_LOW_LOAD_ACTIVE_RECOVERY,rear_deltoid_stretch_mobility_stretch_bodyweight,REX-000053,REPRESENTATIVE,후면 어깨 스트레칭,MOBILITY_STRETCH,"[""SHOULDER""]","[""UPPER_BACK""]",BEGINNER,MOBILITY,wall_calf_stretch_mobility_stretch_bodyweight,REX-000099,REPRESENTATIVE,벽 짚고 종아리 스트레칭,MOBILITY_STRETCH,"[""ANKLE_FOOT""]","[""KNEE""]",BEGINNER,MOBILITY,PAIN_AREA_IN_SOURCE_PRIMARY_OR_SECONDARY_TARGET,"[""SECONDARY""]",TARGET_PRIMARY_AND_SECONDARY_EXCLUDE_PAIN_AREA,false,true,true,11,143,"[""RECOVERY_ELIGIBLE"",""SAME_TRAINING_TYPE"",""SAME_MOVEMENT_PATTERN"",""CROSS_BODY_AREA_TARGET"",""BODYWEIGHT_TARGET"",""REPRESENTATIVE_TARGET""]",A_TO_B,data/generated/exercise-catalog-v2.0.2-final/catalog/exercises.jsonl,DATA_REVIEW_PIPELINE,2026-08-28T00:00:00+09:00,DOMAIN_APPROVED,false,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",MOBILITY,DURATION,true,KEEP,REMAINING_CANDIDATE_KEEP,,통증 부위 비중복·movement/load/impact·NRS·context/equipment 조건을 모두 통과했다.,PASS,PASS,PASS
ALT-MAP-28e4896824cd4e90,UPPER_BACK,NRS_4_6,4,6,MODERATE,SKIP_AFFECTED_AREA,AREA_AVOIDING_LOW_LOAD_ACTIVE_RECOVERY,roller_back_stretch_mobility_stretch_foam_roller,REX-000073,REPRESENTATIVE,롤러 등 스트레칭,MOBILITY_STRETCH,"[""UPPER_BACK""]","[""LOWER_BACK""]",INTERMEDIATE,MOBILITY,butterfly_adductor_stretch_mobility_stretch_bodyweight,REX-000017,REPRESENTATIVE,버터플라이 스트레칭,MOBILITY_STRETCH,"[""HIP""]","[""KNEE""]",BEGINNER,MOBILITY,PAIN_AREA_IN_SOURCE_PRIMARY_OR_SECONDARY_TARGET,"[""PRIMARY""]",TARGET_PRIMARY_AND_SECONDARY_EXCLUDE_PAIN_AREA,false,true,true,2,158,"[""RECOVERY_ELIGIBLE"",""SAME_TRAINING_TYPE"",""SAME_MOVEMENT_PATTERN"",""CROSS_BODY_AREA_TARGET"",""LOWER_DIFFICULTY"",""BODYWEIGHT_TARGET"",""REPRESENTATIVE_TARGET""]",A_TO_B,data/generated/exercise-catalog-v2.0.2-final/catalog/exercises.jsonl,DATA_REVIEW_PIPELINE,2026-08-28T00:00:00+09:00,DOMAIN_APPROVED,false,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",MOBILITY,DURATION,true,KEEP,REMAINING_CANDIDATE_KEEP,,통증 부위 비중복·movement/load/impact·NRS·context/equipment 조건을 모두 통과했다.,PASS,PASS,PASS
ALT-MAP-b340905135a29fb4,UPPER_BACK,NRS_4_6,4,6,MODERATE,SKIP_AFFECTED_AREA,AREA_AVOIDING_LOW_LOAD_ACTIVE_RECOVERY,roller_back_stretch_mobility_stretch_foam_roller,REX-000073,REPRESENTATIVE,롤러 등 스트레칭,MOBILITY_STRETCH,"[""UPPER_BACK""]","[""LOWER_BACK""]",INTERMEDIATE,MOBILITY,chair_leg_extended_stretch_mobility_stretch_bodyweight,REX-000020,REPRESENTATIVE,시티드 레그 익스텐션 스트레칭,MOBILITY_STRETCH,"[""KNEE""]","[""HIP""]",BEGINNER,MOBILITY,PAIN_AREA_IN_SOURCE_PRIMARY_OR_SECONDARY_TARGET,"[""PRIMARY""]",TARGET_PRIMARY_AND_SECONDARY_EXCLUDE_PAIN_AREA,false,true,true,3,158,"[""RECOVERY_ELIGIBLE"",""SAME_TRAINING_TYPE"",""SAME_MOVEMENT_PATTERN"",""CROSS_BODY_AREA_TARGET"",""LOWER_DIFFICULTY"",""BODYWEIGHT_TARGET"",""REPRESENTATIVE_TARGET""]",A_TO_B,data/generated/exercise-catalog-v2.0.2-final/catalog/exercises.jsonl,DATA_REVIEW_PIPELINE,2026-08-28T00:00:00+09:00,DOMAIN_APPROVED,false,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",MOBILITY,DURATION,true,KEEP,REMAINING_CANDIDATE_KEEP,,통증 부위 비중복·movement/load/impact·NRS·context/equipment 조건을 모두 통과했다.,PASS,PASS,PASS
ALT-MAP-7407d92f5d46fb68,UPPER_BACK,NRS_4_6,4,6,MODERATE,SKIP_AFFECTED_AREA,AREA_AVOIDING_LOW_LOAD_ACTIVE_RECOVERY,roller_back_stretch_mobility_stretch_foam_roller,REX-000073,REPRESENTATIVE,롤러 등 스트레칭,MOBILITY_STRETCH,"[""UPPER_BACK""]","[""LOWER_BACK""]",INTERMEDIATE,MOBILITY,hamstring_stretch_mobility_stretch_bodyweight,REX-000034,REPRESENTATIVE,햄스트링 스트레칭,MOBILITY_STRETCH,"[""KNEE""]","[""HIP""]",BEGINNER,MOBILITY,PAIN_AREA_IN_SOURCE_PRIMARY_OR_SECONDARY_TARGET,"[""PRIMARY""]",TARGET_PRIMARY_AND_SECONDARY_EXCLUDE_PAIN_AREA,false,true,true,4,158,"[""RECOVERY_ELIGIBLE"",""SAME_TRAINING_TYPE"",""SAME_MOVEMENT_PATTERN"",""CROSS_BODY_AREA_TARGET"",""LOWER_DIFFICULTY"",""BODYWEIGHT_TARGET"",""REPRESENTATIVE_TARGET""]",A_TO_B,data/generated/exercise-catalog-v2.0.2-final/catalog/exercises.jsonl,DATA_REVIEW_PIPELINE,2026-08-28T00:00:00+09:00,DOMAIN_APPROVED,false,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",MOBILITY,DURATION,true,KEEP,REMAINING_CANDIDATE_KEEP,,통증 부위 비중복·movement/load/impact·NRS·context/equipment 조건을 모두 통과했다.,PASS,PASS,PASS
ALT-MAP-39d930022d983503,UPPER_BACK,NRS_4_6,4,6,MODERATE,SKIP_AFFECTED_AREA,AREA_AVOIDING_LOW_LOAD_ACTIVE_RECOVERY,roller_back_stretch_mobility_stretch_foam_roller,REX-000073,REPRESENTATIVE,롤러 등 스트레칭,MOBILITY_STRETCH,"[""UPPER_BACK""]","[""LOWER_BACK""]",INTERMEDIATE,MOBILITY,runners_stretch_mobility_stretch_bodyweight,REX-000077,REPRESENTATIVE,러너스 스트레칭,MOBILITY_STRETCH,"[""ANKLE_FOOT"",""KNEE""]","[""HIP""]",BEGINNER,MOBILITY,PAIN_AREA_IN_SOURCE_PRIMARY_OR_SECONDARY_TARGET,"[""PRIMARY""]",TARGET_PRIMARY_AND_SECONDARY_EXCLUDE_PAIN_AREA,false,true,true,7,158,"[""RECOVERY_ELIGIBLE"",""SAME_TRAINING_TYPE"",""SAME_MOVEMENT_PATTERN"",""CROSS_BODY_AREA_TARGET"",""LOWER_DIFFICULTY"",""BODYWEIGHT_TARGET"",""REPRESENTATIVE_TARGET""]",A_TO_B,data/generated/exercise-catalog-v2.0.2-final/catalog/exercises.jsonl,DATA_REVIEW_PIPELINE,2026-08-28T00:00:00+09:00,DOMAIN_APPROVED,false,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",MOBILITY,DURATION,true,KEEP,REMAINING_CANDIDATE_KEEP,,통증 부위 비중복·movement/load/impact·NRS·context/equipment 조건을 모두 통과했다.,PASS,PASS,PASS
ALT-MAP-97c3a52f8940a167,UPPER_BACK,NRS_4_6,4,6,MODERATE,SKIP_AFFECTED_AREA,AREA_AVOIDING_LOW_LOAD_ACTIVE_RECOVERY,roller_back_stretch_mobility_stretch_foam_roller,REX-000073,REPRESENTATIVE,롤러 등 스트레칭,MOBILITY_STRETCH,"[""UPPER_BACK""]","[""LOWER_BACK""]",INTERMEDIATE,MOBILITY,seated_calf_stretch_mobility_stretch_bodyweight,REX-000081,REPRESENTATIVE,앉아서 종아리 스트레칭,MOBILITY_STRETCH,"[""ANKLE_FOOT""]","[""KNEE""]",BEGINNER,MOBILITY,PAIN_AREA_IN_SOURCE_PRIMARY_OR_SECONDARY_TARGET,"[""PRIMARY""]",TARGET_PRIMARY_AND_SECONDARY_EXCLUDE_PAIN_AREA,false,true,true,8,158,"[""RECOVERY_ELIGIBLE"",""SAME_TRAINING_TYPE"",""SAME_MOVEMENT_PATTERN"",""CROSS_BODY_AREA_TARGET"",""LOWER_DIFFICULTY"",""BODYWEIGHT_TARGET"",""REPRESENTATIVE_TARGET""]",A_TO_B,data/generated/exercise-catalog-v2.0.2-final/catalog/exercises.jsonl,DATA_REVIEW_PIPELINE,2026-08-28T00:00:00+09:00,DOMAIN_APPROVED,false,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",MOBILITY,DURATION,true,KEEP,REMAINING_CANDIDATE_KEEP,,통증 부위 비중복·movement/load/impact·NRS·context/equipment 조건을 모두 통과했다.,PASS,PASS,PASS
ALT-MAP-51f5e038017eee53,UPPER_BACK,NRS_4_6,4,6,MODERATE,SKIP_AFFECTED_AREA,AREA_AVOIDING_LOW_LOAD_ACTIVE_RECOVERY,roller_back_stretch_mobility_stretch_foam_roller,REX-000073,REPRESENTATIVE,롤러 등 스트레칭,MOBILITY_STRETCH,"[""UPPER_BACK""]","[""LOWER_BACK""]",INTERMEDIATE,MOBILITY,seated_glute_stretch_mobility_stretch_bodyweight,REX-000082,REPRESENTATIVE,앉아서 둔근 스트레칭,MOBILITY_STRETCH,"[""HIP""]","[""KNEE""]",BEGINNER,MOBILITY,PAIN_AREA_IN_SOURCE_PRIMARY_OR_SECONDARY_TARGET,"[""PRIMARY""]",TARGET_PRIMARY_AND_SECONDARY_EXCLUDE_PAIN_AREA,false,true,true,9,158,"[""RECOVERY_ELIGIBLE"",""SAME_TRAINING_TYPE"",""SAME_MOVEMENT_PATTERN"",""CROSS_BODY_AREA_TARGET"",""LOWER_DIFFICULTY"",""BODYWEIGHT_TARGET"",""REPRESENTATIVE_TARGET""]",A_TO_B,data/generated/exercise-catalog-v2.0.2-final/catalog/exercises.jsonl,DATA_REVIEW_PIPELINE,2026-08-28T00:00:00+09:00,DOMAIN_APPROVED,false,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",MOBILITY,DURATION,true,KEEP,REMAINING_CANDIDATE_KEEP,,통증 부위 비중복·movement/load/impact·NRS·context/equipment 조건을 모두 통과했다.,PASS,PASS,PASS
ALT-MAP-9206dfb3e48e27fa,UPPER_BACK,NRS_4_6,4,6,MODERATE,SKIP_AFFECTED_AREA,AREA_AVOIDING_LOW_LOAD_ACTIVE_RECOVERY,roller_back_stretch_mobility_stretch_foam_roller,REX-000073,REPRESENTATIVE,롤러 등 스트레칭,MOBILITY_STRETCH,"[""UPPER_BACK""]","[""LOWER_BACK""]",INTERMEDIATE,MOBILITY,seated_piriformis_stretch_mobility_stretch_bodyweight,REX-000085,REPRESENTATIVE,앉아서 이상근 스트레칭,MOBILITY_STRETCH,"[""HIP""]","[""KNEE""]",BEGINNER,MOBILITY,PAIN_AREA_IN_SOURCE_PRIMARY_OR_SECONDARY_TARGET,"[""PRIMARY""]",TARGET_PRIMARY_AND_SECONDARY_EXCLUDE_PAIN_AREA,false,true,true,10,158,"[""RECOVERY_ELIGIBLE"",""SAME_TRAINING_TYPE"",""SAME_MOVEMENT_PATTERN"",""CROSS_BODY_AREA_TARGET"",""LOWER_DIFFICULTY"",""BODYWEIGHT_TARGET"",""REPRESENTATIVE_TARGET""]",A_TO_B,data/generated/exercise-catalog-v2.0.2-final/catalog/exercises.jsonl,DATA_REVIEW_PIPELINE,2026-08-28T00:00:00+09:00,DOMAIN_APPROVED,false,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",MOBILITY,DURATION,true,KEEP,REMAINING_CANDIDATE_KEEP,,통증 부위 비중복·movement/load/impact·NRS·context/equipment 조건을 모두 통과했다.,PASS,PASS,PASS
ALT-MAP-3e579a8de7593a2c,UPPER_BACK,NRS_4_6,4,6,MODERATE,SKIP_AFFECTED_AREA,AREA_AVOIDING_LOW_LOAD_ACTIVE_RECOVERY,roller_back_stretch_mobility_stretch_foam_roller,REX-000073,REPRESENTATIVE,롤러 등 스트레칭,MOBILITY_STRETCH,"[""UPPER_BACK""]","[""LOWER_BACK""]",INTERMEDIATE,MOBILITY,side_lying_quadriceps_stretch_mobility_stretch_bodyweight,REX-000088,REPRESENTATIVE,옆으로 누워 대퇴사두근 스트레칭,MOBILITY_STRETCH,"[""KNEE""]","[""HIP""]",BEGINNER,MOBILITY,PAIN_AREA_IN_SOURCE_PRIMARY_OR_SECONDARY_TARGET,"[""PRIMARY""]",TARGET_PRIMARY_AND_SECONDARY_EXCLUDE_PAIN_AREA,false,true,true,11,158,"[""RECOVERY_ELIGIBLE"",""SAME_TRAINING_TYPE"",""SAME_MOVEMENT_PATTERN"",""CROSS_BODY_AREA_TARGET"",""LOWER_DIFFICULTY"",""BODYWEIGHT_TARGET"",""REPRESENTATIVE_TARGET""]",A_TO_B,data/generated/exercise-catalog-v2.0.2-final/catalog/exercises.jsonl,DATA_REVIEW_PIPELINE,2026-08-28T00:00:00+09:00,DOMAIN_APPROVED,false,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",MOBILITY,DURATION,true,KEEP,REMAINING_CANDIDATE_KEEP,,통증 부위 비중복·movement/load/impact·NRS·context/equipment 조건을 모두 통과했다.,PASS,PASS,PASS
ALT-MAP-229d173300f86d1c,UPPER_BACK,NRS_4_6,4,6,MODERATE,SKIP_AFFECTED_AREA,AREA_AVOIDING_LOW_LOAD_ACTIVE_RECOVERY,seated_lower_back_stretch_mobility_stretch_bodyweight,REX-000084,REPRESENTATIVE,앉아서 허리 스트레칭,MOBILITY_STRETCH,"[""LOWER_BACK""]","[""UPPER_BACK"",""ABDOMEN""]",BEGINNER,MOBILITY,butterfly_adductor_stretch_mobility_stretch_bodyweight,REX-000017,REPRESENTATIVE,버터플라이 스트레칭,MOBILITY_STRETCH,"[""HIP""]","[""KNEE""]",BEGINNER,MOBILITY,PAIN_AREA_IN_SOURCE_PRIMARY_OR_SECONDARY_TARGET,"[""SECONDARY""]",TARGET_PRIMARY_AND_SECONDARY_EXCLUDE_PAIN_AREA,false,true,true,2,143,"[""RECOVERY_ELIGIBLE"",""SAME_TRAINING_TYPE"",""SAME_MOVEMENT_PATTERN"",""CROSS_BODY_AREA_TARGET"",""BODYWEIGHT_TARGET"",""REPRESENTATIVE_TARGET""]",A_TO_B,data/generated/exercise-catalog-v2.0.2-final/catalog/exercises.jsonl,DATA_REVIEW_PIPELINE,2026-08-28T00:00:00+09:00,DOMAIN_APPROVED,false,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",MOBILITY,DURATION,true,KEEP,REMAINING_CANDIDATE_KEEP,,통증 부위 비중복·movement/load/impact·NRS·context/equipment 조건을 모두 통과했다.,PASS,PASS,PASS
