exercise_id,representative_id,existing_status,final_status,existing_production_eligible,final_production_eligible,reviewer,reviewed_at,decision_basis,evidence_reference
NEX-000160,REX-000044,APPROVED,DOMAIN_APPROVED,false,true,DATA_OWNER_APPROVAL,2026-08-24T00:00:00+09:00,USER_ATTESTED_DOMAIN_REVIEW; all 102 MET mappings reviewed by the data owner; existing values retain their row-level Compendium evidence and NEX-000173 uses the explicitly approved 02150 static-balance proxy,https://pacompendium.com/adult-compendium/
NEX-000161,REX-000006,APPROVED,DOMAIN_APPROVED,false,true,DATA_OWNER_APPROVAL,2026-08-24T00:00:00+09:00,USER_ATTESTED_DOMAIN_REVIEW; all 102 MET mappings reviewed by the data owner; existing values retain their row-level Compendium evidence and NEX-000173 uses the explicitly approved 02150 static-balance proxy,https://pacompendium.com/adult-compendium/
NEX-000162,REX-000011,APPROVED,DOMAIN_APPROVED,false,true,DATA_OWNER_APPROVAL,2026-08-24T00:00:00+09:00,USER_ATTESTED_DOMAIN_REVIEW; all 102 MET mappings reviewed by the data owner; existing values retain their row-level Compendium evidence and NEX-000173 uses the explicitly approved 02150 static-balance proxy,https://pacompendium.com/adult-compendium/
NEX-000163,REX-000086,APPROVED,DOMAIN_APPROVED,false,true,DATA_OWNER_APPROVAL,2026-08-24T00:00:00+09:00,USER_ATTESTED_DOMAIN_REVIEW; all 102 MET mappings reviewed by the data owner; existing values retain their row-level Compendium evidence and NEX-000173 uses the explicitly approved 02150 static-balance proxy,https://pacompendium.com/adult-compendium/
NEX-000164,REX-000059,APPROVED,DOMAIN_APPROVED,false,true,DATA_OWNER_APPROVAL,2026-08-24T00:00:00+09:00,USER_ATTESTED_DOMAIN_REVIEW; all 102 MET mappings reviewed by the data owner; existing values retain their row-level Compendium evidence and NEX-000173 uses the explicitly approved 02150 static-balance proxy,https://pacompendium.com/adult-compendium/
NEX-000165,REX-000010,APPROVED,DOMAIN_APPROVED,false,true,DATA_OWNER_APPROVAL,2026-08-24T00:00:00+09:00,USER_ATTESTED_DOMAIN_REVIEW; all 102 MET mappings reviewed by the data owner; existing values retain their row-level Compendium evidence and NEX-000173 uses the explicitly approved 02150 static-balance proxy,https://pacompendium.com/adult-compendium/
NEX-000166,REX-000037,APPROVED,DOMAIN_APPROVED,false,true,DATA_OWNER_APPROVAL,2026-08-24T00:00:00+09:00,USER_ATTESTED_DOMAIN_REVIEW; all 102 MET mappings reviewed by the data owner; existing values retain their row-level Compendium evidence and NEX-000173 uses the explicitly approved 02150 static-balance proxy,https://pacompendium.com/adult-compendium/
NEX-000167,REX-000010,APPROVED,DOMAIN_APPROVED,false,true,DATA_OWNER_APPROVAL,2026-08-24T00:00:00+09:00,USER_ATTESTED_DOMAIN_REVIEW; all 102 MET mappings reviewed by the data owner; existing values retain their row-level Compendium evidence and NEX-000173 uses the explicitly approved 02150 static-balance proxy,https://pacompendium.com/adult-compendium/
NEX-000168,REX-000058,APPROVED,DOMAIN_APPROVED,false,true,DATA_OWNER_APPROVAL,2026-08-24T00:00:00+09:00,USER_ATTESTED_DOMAIN_REVIEW; all 102 MET mappings reviewed by the data owner; existing values retain their row-level Compendium evidence and NEX-000173 uses the explicitly approved 02150 static-balance proxy,https://pacompendium.com/adult-compendium/
NEX-000169,REX-000065,APPROVED,DOMAIN_APPROVED,false,true,DATA_OWNER_APPROVAL,2026-08-24T00:00:00+09:00,USER_ATTESTED_DOMAIN_REVIEW; all 102 MET mappings reviewed by the data owner; existing values retain their row-level Compendium evidence and NEX-000173 uses the explicitly approved 02150 static-balance proxy,https://pacompendium.com/adult-compendium/
NEX-000170,REX-000070,APPROVED,DOMAIN_APPROVED,false,true,DATA_OWNER_APPROVAL,2026-08-24T00:00:00+09:00,USER_ATTESTED_DOMAIN_REVIEW; all 102 MET mappings reviewed by the data owner; existing values retain their row-level Compendium evidence and NEX-000173 uses the explicitly approved 02150 static-balance proxy,https://pacompendium.com/adult-compendium/
NEX-000171,REX-000056,APPROVED,DOMAIN_APPROVED,false,true,DATA_OWNER_APPROVAL,2026-08-24T00:00:00+09:00,USER_ATTESTED_DOMAIN_REVIEW; all 102 MET mappings reviewed by the data owner; existing values retain their row-level Compendium evidence and NEX-000173 uses the explicitly approved 02150 static-balance proxy,https://pacompendium.com/adult-compendium/
NEX-000172,REX-000068,APPROVED,DOMAIN_APPROVED,false,true,DATA_OWNER_APPROVAL,2026-08-24T00:00:00+09:00,USER_ATTESTED_DOMAIN_REVIEW; all 102 MET mappings reviewed by the data owner; existing values retain their row-level Compendium evidence and NEX-000173 uses the explicitly approved 02150 static-balance proxy,https://pacompendium.com/adult-compendium/
NEX-000173,REX-000066,DOMAIN_APPROVED,DOMAIN_APPROVED,true,true,DATA_OWNER_APPROVAL,2026-08-24T00:00:00+09:00,USER_ATTESTED_DOMAIN_REVIEW; all 102 MET mappings reviewed by the data owner; existing values retain their row-level Compendium evidence and NEX-000173 uses the explicitly approved 02150 static-balance proxy,https://pacompendium.com/adult-compendium/
NEX-000174,REX-000057,APPROVED,DOMAIN_APPROVED,false,true,DATA_OWNER_APPROVAL,2026-08-24T00:00:00+09:00,USER_ATTESTED_DOMAIN_REVIEW; all 102 MET mappings reviewed by the data owner; existing values retain their row-level Compendium evidence and NEX-000173 uses the explicitly approved 02150 static-balance proxy,https://pacompendium.com/adult-compendium/
NEX-000175,REX-000063,APPROVED,DOMAIN_APPROVED,false,true,DATA_OWNER_APPROVAL,2026-08-24T00:00:00+09:00,USER_ATTESTED_DOMAIN_REVIEW; all 102 MET mappings reviewed by the data owner; existing values retain their row-level Compendium evidence and NEX-000173 uses the explicitly approved 02150 static-balance proxy,https://pacompendium.com/adult-compendium/
NEX-000176,REX-000069,APPROVED,DOMAIN_APPROVED,false,true,DATA_OWNER_APPROVAL,2026-08-24T00:00:00+09:00,USER_ATTESTED_DOMAIN_REVIEW; all 102 MET mappings reviewed by the data owner; existing values retain their row-level Compendium evidence and NEX-000173 uses the explicitly approved 02150 static-balance proxy,https://pacompendium.com/adult-compendium/
NEX-000177,REX-000001,APPROVED,DOMAIN_APPROVED,false,true,DATA_OWNER_APPROVAL,2026-08-24T00:00:00+09:00,USER_ATTESTED_DOMAIN_REVIEW; all 102 MET mappings reviewed by the data owner; existing values retain their row-level Compendium evidence and NEX-000173 uses the explicitly approved 02150 static-balance proxy,https://pacompendium.com/adult-compendium/
NEX-000178,REX-000097,APPROVED,DOMAIN_APPROVED,false,true,DATA_OWNER_APPROVAL,2026-08-24T00:00:00+09:00,USER_ATTESTED_DOMAIN_REVIEW; all 102 MET mappings reviewed by the data owner; existing values retain their row-level Compendium evidence and NEX-000173 uses the explicitly approved 02150 static-balance proxy,https://pacompendium.com/adult-compendium/
NEX-000179,REX-000090,APPROVED,DOMAIN_APPROVED,false,true,DATA_OWNER_APPROVAL,2026-08-24T00:00:00+09:00,USER_ATTESTED_DOMAIN_REVIEW; all 102 MET mappings reviewed by the data owner; existing values retain their row-level Compendium evidence and NEX-000173 uses the explicitly approved 02150 static-balance proxy,https://pacompendium.com/adult-compendium/
NEX-000180,REX-000083,APPROVED,DOMAIN_APPROVED,false,true,DATA_OWNER_APPROVAL,2026-08-24T00:00:00+09:00,USER_ATTESTED_DOMAIN_REVIEW; all 102 MET mappings reviewed by the data owner; existing values retain their row-level Compendium evidence and NEX-000173 uses the explicitly approved 02150 static-balance proxy,https://pacompendium.com/adult-compendium/
NEX-000181,REX-000064,APPROVED,DOMAIN_APPROVED,false,true,DATA_OWNER_APPROVAL,2026-08-24T00:00:00+09:00,USER_ATTESTED_DOMAIN_REVIEW; all 102 MET mappings reviewed by the data owner; existing values retain their row-level Compendium evidence and NEX-000173 uses the explicitly approved 02150 static-balance proxy,https://pacompendium.com/adult-compendium/
NEX-000182,REX-000049,APPROVED,DOMAIN_APPROVED,false,true,DATA_OWNER_APPROVAL,2026-08-24T00:00:00+09:00,USER_ATTESTED_DOMAIN_REVIEW; all 102 MET mappings reviewed by the data owner; existing values retain their row-level Compendium evidence and NEX-000173 uses the explicitly approved 02150 static-balance proxy,https://pacompendium.com/adult-compendium/
NEX-000183,REX-000076,APPROVED,DOMAIN_APPROVED,false,true,DATA_OWNER_APPROVAL,2026-08-24T00:00:00+09:00,USER_ATTESTED_DOMAIN_REVIEW; all 102 MET mappings reviewed by the data owner; existing values retain their row-level Compendium evidence and NEX-000173 uses the explicitly approved 02150 static-balance proxy,https://pacompendium.com/adult-compendium/
NEX-000184,REX-000076,APPROVED,DOMAIN_APPROVED,false,true,DATA_OWNER_APPROVAL,2026-08-24T00:00:00+09:00,USER_ATTESTED_DOMAIN_REVIEW; all 102 MET mappings reviewed by the data owner; existing values retain their row-level Compendium evidence and NEX-000173 uses the explicitly approved 02150 static-balance proxy,https://pacompendium.com/adult-compendium/
NEX-000185,REX-000076,APPROVED,DOMAIN_APPROVED,false,true,DATA_OWNER_APPROVAL,2026-08-24T00:00:00+09:00,USER_ATTESTED_DOMAIN_REVIEW; all 102 MET mappings reviewed by the data owner; existing values retain their row-level Compendium evidence and NEX-000173 uses the explicitly approved 02150 static-balance proxy,https://pacompendium.com/adult-compendium/
NEX-000186,REX-000004,APPROVED,DOMAIN_APPROVED,false,true,DATA_OWNER_APPROVAL,2026-08-24T00:00:00+09:00,USER_ATTESTED_DOMAIN_REVIEW; all 102 MET mappings reviewed by the data owner; existing values retain their row-level Compendium evidence and NEX-000173 uses the explicitly approved 02150 static-balance proxy,https://pacompendium.com/adult-compendium/
NEX-000187,REX-000075,APPROVED,DOMAIN_APPROVED,false,true,DATA_OWNER_APPROVAL,2026-08-24T00:00:00+09:00,USER_ATTESTED_DOMAIN_REVIEW; all 102 MET mappings reviewed by the data owner; existing values retain their row-level Compendium evidence and NEX-000173 uses the explicitly approved 02150 static-balance proxy,https://pacompendium.com/adult-compendium/
NEX-000188,REX-000080,APPROVED,DOMAIN_APPROVED,false,true,DATA_OWNER_APPROVAL,2026-08-24T00:00:00+09:00,USER_ATTESTED_DOMAIN_REVIEW; all 102 MET mappings reviewed by the data owner; existing values retain their row-level Compendium evidence and NEX-000173 uses the explicitly approved 02150 static-balance proxy,https://pacompendium.com/adult-compendium/
NEX-000189,REX-000040,APPROVED,DOMAIN_APPROVED,false,true,DATA_OWNER_APPROVAL,2026-08-24T00:00:00+09:00,USER_ATTESTED_DOMAIN_REVIEW; all 102 MET mappings reviewed by the data owner; existing values retain their row-level Compendium evidence and NEX-000173 uses the explicitly approved 02150 static-balance proxy,https://pacompendium.com/adult-compendium/
NEX-000190,REX-000040,APPROVED,DOMAIN_APPROVED,false,true,DATA_OWNER_APPROVAL,2026-08-24T00:00:00+09:00,USER_ATTESTED_DOMAIN_REVIEW; all 102 MET mappings reviewed by the data owner; existing values retain their row-level Compendium evidence and NEX-000173 uses the explicitly approved 02150 static-balance proxy,https://pacompendium.com/adult-compendium/
NEX-000191,REX-000083,APPROVED,DOMAIN_APPROVED,false,true,DATA_OWNER_APPROVAL,2026-08-24T00:00:00+09:00,USER_ATTESTED_DOMAIN_REVIEW; all 102 MET mappings reviewed by the data owner; existing values retain their row-level Compendium evidence and NEX-000173 uses the explicitly approved 02150 static-balance proxy,https://pacompendium.com/adult-compendium/
NEX-000192,REX-000004,APPROVED,DOMAIN_APPROVED,false,true,DATA_OWNER_APPROVAL,2026-08-24T00:00:00+09:00,USER_ATTESTED_DOMAIN_REVIEW; all 102 MET mappings reviewed by the data owner; existing values retain their row-level Compendium evidence and NEX-000173 uses the explicitly approved 02150 static-balance proxy,https://pacompendium.com/adult-compendium/
NEX-000193,REX-000007,APPROVED,DOMAIN_APPROVED,false,true,DATA_OWNER_APPROVAL,2026-08-24T00:00:00+09:00,USER_ATTESTED_DOMAIN_REVIEW; all 102 MET mappings reviewed by the data owner; existing values retain their row-level Compendium evidence and NEX-000173 uses the explicitly approved 02150 static-balance proxy,https://pacompendium.com/adult-compendium/
NEX-000194,REX-000049,APPROVED,DOMAIN_APPROVED,false,true,DATA_OWNER_APPROVAL,2026-08-24T00:00:00+09:00,USER_ATTESTED_DOMAIN_REVIEW; all 102 MET mappings reviewed by the data owner; existing values retain their row-level Compendium evidence and NEX-000173 uses the explicitly approved 02150 static-balance proxy,https://pacompendium.com/adult-compendium/
NEX-000195,REX-000015,APPROVED,DOMAIN_APPROVED,false,true,DATA_OWNER_APPROVAL,2026-08-24T00:00:00+09:00,USER_ATTESTED_DOMAIN_REVIEW; all 102 MET mappings reviewed by the data owner; existing values retain their row-level Compendium evidence and NEX-000173 uses the explicitly approved 02150 static-balance proxy,https://pacompendium.com/adult-compendium/
NEX-000196,REX-000076,APPROVED,DOMAIN_APPROVED,false,true,DATA_OWNER_APPROVAL,2026-08-24T00:00:00+09:00,USER_ATTESTED_DOMAIN_REVIEW; all 102 MET mappings reviewed by the data owner; existing values retain their row-level Compendium evidence and NEX-000173 uses the explicitly approved 02150 static-balance proxy,https://pacompendium.com/adult-compendium/
NEX-000197,REX-000093,APPROVED,DOMAIN_APPROVED,false,true,DATA_OWNER_APPROVAL,2026-08-24T00:00:00+09:00,USER_ATTESTED_DOMAIN_REVIEW; all 102 MET mappings reviewed by the data owner; existing values retain their row-level Compendium evidence and NEX-000173 uses the explicitly approved 02150 static-balance proxy,https://pacompendium.com/adult-compendium/
NEX-000198,REX-000086,APPROVED,DOMAIN_APPROVED,false,true,DATA_OWNER_APPROVAL,2026-08-24T00:00:00+09:00,USER_ATTESTED_DOMAIN_REVIEW; all 102 MET mappings reviewed by the data owner; existing values retain their row-level Compendium evidence and NEX-000173 uses the explicitly approved 02150 static-balance proxy,https://pacompendium.com/adult-compendium/
NEX-000199,REX-000038,APPROVED,DOMAIN_APPROVED,false,true,DATA_OWNER_APPROVAL,2026-08-24T00:00:00+09:00,USER_ATTESTED_DOMAIN_REVIEW; all 102 MET mappings reviewed by the data owner; existing values retain their row-level Compendium evidence and NEX-000173 uses the explicitly approved 02150 static-balance proxy,https://pacompendium.com/adult-compendium/
NEX-000200,REX-000086,APPROVED,DOMAIN_APPROVED,false,true,DATA_OWNER_APPROVAL,2026-08-24T00:00:00+09:00,USER_ATTESTED_DOMAIN_REVIEW; all 102 MET mappings reviewed by the data owner; existing values retain their row-level Compendium evidence and NEX-000173 uses the explicitly approved 02150 static-balance proxy,https://pacompendium.com/adult-compendium/
NEX-000201,REX-000025,APPROVED,DOMAIN_APPROVED,false,true,DATA_OWNER_APPROVAL,2026-08-24T00:00:00+09:00,USER_ATTESTED_DOMAIN_REVIEW; all 102 MET mappings reviewed by the data owner; existing values retain their row-level Compendium evidence and NEX-000173 uses the explicitly approved 02150 static-balance proxy,https://pacompendium.com/adult-compendium/
NEX-000202,REX-000083,APPROVED,DOMAIN_APPROVED,false,true,DATA_OWNER_APPROVAL,2026-08-24T00:00:00+09:00,USER_ATTESTED_DOMAIN_REVIEW; all 102 MET mappings reviewed by the data owner; existing values retain their row-level Compendium evidence and NEX-000173 uses the explicitly approved 02150 static-balance proxy,https://pacompendium.com/adult-compendium/
NEX-000203,REX-000044,APPROVED,DOMAIN_APPROVED,false,true,DATA_OWNER_APPROVAL,2026-08-24T00:00:00+09:00,USER_ATTESTED_DOMAIN_REVIEW; all 102 MET mappings reviewed by the data owner; existing values retain their row-level Compendium evidence and NEX-000173 uses the explicitly approved 02150 static-balance proxy,https://pacompendium.com/adult-compendium/
NEX-000204,REX-000041,APPROVED,DOMAIN_APPROVED,false,true,DATA_OWNER_APPROVAL,2026-08-24T00:00:00+09:00,USER_ATTESTED_DOMAIN_REVIEW; all 102 MET mappings reviewed by the data owner; existing values retain their row-level Compendium evidence and NEX-000173 uses the explicitly approved 02150 static-balance proxy,https://pacompendium.com/adult-compendium/
NEX-000205,REX-000007,APPROVED,DOMAIN_APPROVED,false,true,DATA_OWNER_APPROVAL,2026-08-24T00:00:00+09:00,USER_ATTESTED_DOMAIN_REVIEW; all 102 MET mappings reviewed by the data owner; existing values retain their row-level Compendium evidence and NEX-000173 uses the explicitly approved 02150 static-balance proxy,https://pacompendium.com/adult-compendium/
NEX-000206,REX-000049,APPROVED,DOMAIN_APPROVED,false,true,DATA_OWNER_APPROVAL,2026-08-24T00:00:00+09:00,USER_ATTESTED_DOMAIN_REVIEW; all 102 MET mappings reviewed by the data owner; existing values retain their row-level Compendium evidence and NEX-000173 uses the explicitly approved 02150 static-balance proxy,https://pacompendium.com/adult-compendium/
NEX-000207,REX-000086,APPROVED,DOMAIN_APPROVED,false,true,DATA_OWNER_APPROVAL,2026-08-24T00:00:00+09:00,USER_ATTESTED_DOMAIN_REVIEW; all 102 MET mappings reviewed by the data owner; existing values retain their row-level Compendium evidence and NEX-000173 uses the explicitly approved 02150 static-balance proxy,https://pacompendium.com/adult-compendium/
NEX-000208,REX-000061,APPROVED,DOMAIN_APPROVED,false,true,DATA_OWNER_APPROVAL,2026-08-24T00:00:00+09:00,USER_ATTESTED_DOMAIN_REVIEW; all 102 MET mappings reviewed by the data owner; existing values retain their row-level Compendium evidence and NEX-000173 uses the explicitly approved 02150 static-balance proxy,https://pacompendium.com/adult-compendium/
