alternative_only,alternative_policy_version,alternative_relation_code,alternative_source_base_exercise_id,alternative_source_base_stable_code,body_focus_code,canonical_decision_code,canonical_decision_note_ko,canonical_decision_source,canonical_status,catalog_version_code,default_rest_seconds,default_seconds_per_rep,default_sets,default_transition_seconds,default_work_seconds,difficulty_code,difficulty_policy_rule_code,difficulty_status,display_name_ko,equipment_codes,exercise_id,family_code,fitt_allowed_experience_level_codes,fitt_mapping_source_representative_exercise_id,fitt_mapping_status_code,fitt_template_ids_by_experience,fixed_posture_code,fixed_support_code,form_cues_ko,general_pool_included,general_pool_inclusion_reason_code,instruction_content_version,instruction_identity_status,instruction_summary_ko,is_representative,legacy_exercise_id,location_codes,name_en,name_ko,original_posture_instructions_replaced,pain_area_load_guard_codes,pain_discomfort_area_code,phase_codes,primary_body_area_codes,primary_movement_pattern_code,production_eligible,record_type,recovery_eligible,representative_exercise_id,review_required,review_required_codes,review_status_code,safety_mapping_source_representative_exercise_id,safety_mapping_status_code,safety_rule_binding_status_code,secondary_body_area_codes,setup_condition_ko,source_author,source_identity,source_instruction_en,source_instruction_steps_en,source_key,source_license,source_media_id,source_media_reference,source_name,source_name_en,source_name_ko,source_provenance_status,source_record_id,source_system,source_track,source_url,stable_code,stop_guard_code,support_equipment_codes,timing_mode_code,training_type_code,user_review_decision_code,user_review_status,variant_materialization_status_code,variant_relation_status_code,variant_type_code,accessed_at,attribution_text,legacy_source_identity,legacy_source_key,legacy_source_track,license_id,license_name,license_review_status,license_url,license_version,source_license_author,source_license_status,timing_phase_review_status,v1_exercise_ids,allowed_experience_level_codes,fitt_mapping_exception_code,fitt_mapping_note,mapping_source_exercise_id,raw_source_record_json,representative_source_key,variant_candidate_pair_id,approval_reference,approval_method_code,approved_at
False,discomfort-alternative-concern-resolution-v2.0.2-v1.0.0,PAIN_AREA_NO_LOAD_SAFE_VARIANT,REX-000029,dumbbell_shrug_isolation_dumbbell,BACK,SEPARATE_EXERCISE_PAIN_SAFE_VARIANT,통증 Alternative target이면서 일반 운동 풀에도 포함한다.,CONCERN_RESOLUTION_POLICY_REVIEW,PAIN_ALTERNATIVE_TARGET_REVIEW_REQUIRED,exercise-catalog-v2.0.2-final,60,,3,,,BEGINNER,NO_POLICY_OVERRIDE,REVIEW_REQUIRED,덤벨 슈러그,"[""DUMBBELL""]",DVAR-249EF7CC8CED25D3,DUMBBELL_SHRUG,"[""BEGINNER"", ""INTERMEDIATE""]",,DOMAIN_APPROVED,"{""BEGINNER"": ""FITT-ISOLATION-STRENGTH-V1"", ""INTERMEDIATE"": ""FITT-ISOLATION-STRENGTH-INTERMEDIATE-V1""}",REVIEWED_NO_LOAD_POSTURE,REVIEWED_NO_LOAD_SUPPORT,[],True,INDEPENDENT_SAFE_VARIANT_GENERAL_POOL,user-name-only-v1,USER_REVIEWED_NAME_ONLY,덤벨 슈러그,False,,"[""HOME"", ""GYM""]",,덤벨 슈러그,True,"[""NO_PAIN_AREA_WEIGHT_BEARING"", ""NO_PAIN_AREA_GRIP"", ""NO_PAIN_AREA_BRACING""]",,[],"[""UPPER_BACK""]",ISOLATION,True,SEPARATE_EXERCISE,False,,True,"[""PAIN_ALTERNATIVE_DOMAIN_APPROVAL_REQUIRED"", ""MEDIA_RIGHTS_REVIEW_REQUIRED"", ""ALTERNATIVE_TARGET_AND_GENERAL_POOL""]",DOMAIN_APPROVED,,DOMAIN_APPROVED,BOUND_INDEPENDENT_SOURCE,"[""SHOULDER""]",,,DVAR-249EF7CC8CED25D3,,,pain_alternative_policy:DVAR-249EF7CC8CED25D3,,,,덤벨 슈러그,,덤벨 슈러그,DERIVED_POLICY_REVIEW_REQUIRED,DVAR-249EF7CC8CED25D3,pain_alternative_policy,pain_alternative_policy,,dumbbell_shrug_isolation_dumbbell__lower_back_no_load_safe_v1,STOP_IF_DISCOMFORT_INCREASES,[],REPS,STRENGTH,USER_DIRECT_REVIEW_2026_08_29,COMPLETED,NOT_APPLICABLE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,USER_DIRECT_REVIEW_2026_08_29,OWNER_BATCH_CONFIRMATION,2026-08-29T00:00:00+09:00
False,discomfort-alternative-concern-resolution-v2.0.2-v1.0.0,PAIN_AREA_NO_LOAD_SAFE_VARIANT,REX-000039,kneeling_lat_stretch_mobility_stretch_bodyweight,MOBILITY,SEPARATE_EXERCISE_PAIN_SAFE_VARIANT,통증 Alternative target이면서 일반 운동 풀에도 포함한다.,CONCERN_RESOLUTION_POLICY_REVIEW,PAIN_ALTERNATIVE_TARGET_REVIEW_REQUIRED,exercise-catalog-v2.0.2-final,,,,15,30,BEGINNER,NO_POLICY_OVERRIDE,REVIEW_REQUIRED,광배근 스트레칭,"[""BODYWEIGHT""]",DVAR-252AEEC08E26C69E,KNEELING_LAT_STRETCH,"[""BEGINNER"", ""INTERMEDIATE""]",,DOMAIN_APPROVED,"{""BEGINNER"": ""FITT-MOBILITY-V1"", ""INTERMEDIATE"": ""FITT-MOBILITY-INTERMEDIATE-V1""}",SUPPORTED_SUPINE_PELVIS_NEUTRAL,FULL_BODY_MAT_AND_KNEE_BOLSTER_SUPPORT,[],True,INDEPENDENT_SAFE_VARIANT_GENERAL_POOL,user-name-only-v1,USER_REVIEWED_NAME_ONLY,광배근 스트레칭,False,,"[""HOME"", ""GYM""]",,광배근 스트레칭,True,"[""NO_PAIN_AREA_WEIGHT_BEARING"", ""NO_PAIN_AREA_GRIP"", ""NO_PAIN_AREA_BRACING""]",,[],"[""UPPER_BACK""]",MOBILITY_STRETCH,True,SEPARATE_EXERCISE,True,,True,"[""PAIN_ALTERNATIVE_DOMAIN_APPROVAL_REQUIRED"", ""MEDIA_RIGHTS_REVIEW_REQUIRED"", ""ALTERNATIVE_TARGET_AND_GENERAL_POOL""]",DOMAIN_APPROVED,,DOMAIN_APPROVED,BOUND_INDEPENDENT_SOURCE,"[""SHOULDER"", ""CHEST""]",,,DVAR-252AEEC08E26C69E,,,pain_alternative_policy:DVAR-252AEEC08E26C69E,,,,광배근 스트레칭,,광배근 스트레칭,DERIVED_POLICY_REVIEW_REQUIRED,DVAR-252AEEC08E26C69E,pain_alternative_policy,pain_alternative_policy,,kneeling_lat_stretch_mobility_stretch_bodyweight__hip_no_load_safe_v1,STOP_IF_DISCOMFORT_INCREASES,"[""MAT"", ""SUPPORT_CUSHION""]",DURATION,MOBILITY,USER_DIRECT_REVIEW_2026_08_29,COMPLETED,NOT_APPLICABLE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,USER_DIRECT_REVIEW_2026_08_29,OWNER_BATCH_CONFIRMATION,2026-08-29T00:00:00+09:00
False,discomfort-alternative-concern-resolution-v2.0.2-v1.0.0,PAIN_AREA_NO_LOAD_SAFE_VARIANT,REX-000053,rear_deltoid_stretch_mobility_stretch_bodyweight,MOBILITY,SEPARATE_EXERCISE_PAIN_SAFE_VARIANT,통증 Alternative target이면서 일반 운동 풀에도 포함한다.,CONCERN_RESOLUTION_POLICY_REVIEW,PAIN_ALTERNATIVE_TARGET_REVIEW_REQUIRED,exercise-catalog-v2.0.2-final,,,,15,30,BEGINNER,NO_POLICY_OVERRIDE,REVIEW_REQUIRED,후면 어깨 스트레칭,"[""BODYWEIGHT""]",DVAR-26CD8FC4C2FF3AD5,REAR_DELTOID_STRETCH,"[""BEGINNER"", ""INTERMEDIATE""]",,DOMAIN_APPROVED,"{""BEGINNER"": ""FITT-MOBILITY-V1"", ""INTERMEDIATE"": ""FITT-MOBILITY-INTERMEDIATE-V1""}",SUPPORTED_SUPINE_PELVIS_NEUTRAL,FULL_BODY_MAT_AND_KNEE_BOLSTER_SUPPORT,[],True,INDEPENDENT_SAFE_VARIANT_GENERAL_POOL,user-name-only-v1,USER_REVIEWED_NAME_ONLY,후면 어깨 스트레칭,False,,"[""HOME"", ""GYM""]",,후면 어깨 스트레칭,True,"[""NO_PAIN_AREA_WEIGHT_BEARING"", ""NO_PAIN_AREA_GRIP"", ""NO_PAIN_AREA_BRACING""]",,[],"[""SHOULDER""]",MOBILITY_STRETCH,True,SEPARATE_EXERCISE,True,,True,"[""PAIN_ALTERNATIVE_DOMAIN_APPROVAL_REQUIRED"", ""MEDIA_RIGHTS_REVIEW_REQUIRED"", ""ALTERNATIVE_TARGET_AND_GENERAL_POOL""]",DOMAIN_APPROVED,,DOMAIN_APPROVED,BOUND_INDEPENDENT_SOURCE,"[""UPPER_BACK""]",,,DVAR-26CD8FC4C2FF3AD5,,,pain_alternative_policy:DVAR-26CD8FC4C2FF3AD5,,,,후면 어깨 스트레칭,,후면 어깨 스트레칭,DERIVED_POLICY_REVIEW_REQUIRED,DVAR-26CD8FC4C2FF3AD5,pain_alternative_policy,pain_alternative_policy,,rear_deltoid_stretch_mobility_stretch_bodyweight__hip_no_load_safe_v1,STOP_IF_DISCOMFORT_INCREASES,"[""MAT"", ""SUPPORT_CUSHION""]",DURATION,MOBILITY,USER_DIRECT_REVIEW_2026_08_29,COMPLETED,NOT_APPLICABLE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,USER_DIRECT_REVIEW_2026_08_29,OWNER_BATCH_CONFIRMATION,2026-08-29T00:00:00+09:00
False,discomfort-alternative-concern-resolution-v2.0.2-v1.0.0,PAIN_AREA_NO_LOAD_SAFE_VARIANT,REX-000085,seated_piriformis_stretch_mobility_stretch_bodyweight,MOBILITY,SEPARATE_EXERCISE_PAIN_SAFE_VARIANT,통증 Alternative target이면서 일반 운동 풀에도 포함한다.,CONCERN_RESOLUTION_POLICY_REVIEW,PAIN_ALTERNATIVE_TARGET_REVIEW_REQUIRED,exercise-catalog-v2.0.2-final,,,,15,30,BEGINNER,NO_POLICY_OVERRIDE,REVIEW_REQUIRED,이상근 스트레칭,"[""BODYWEIGHT""]",DVAR-29EA6DC0FE39837B,SEATED_PIRIFORMIS_STRETCH,"[""BEGINNER"", ""INTERMEDIATE""]",,DOMAIN_APPROVED,"{""BEGINNER"": ""FITT-MOBILITY-V1"", ""INTERMEDIATE"": ""FITT-MOBILITY-INTERMEDIATE-V1""}",SUPPORTED_SEATED_HANDS_OPEN_RELAXED,BACKREST_AND_OPEN_PALM_CUSHION_SUPPORT,[],True,INDEPENDENT_SAFE_VARIANT_GENERAL_POOL,user-name-only-v1,USER_REVIEWED_NAME_ONLY,이상근 스트레칭,False,,"[""HOME"", ""GYM""]",,이상근 스트레칭,True,"[""NO_PAIN_AREA_WEIGHT_BEARING"", ""NO_PAIN_AREA_GRIP"", ""NO_PAIN_AREA_BRACING""]",,[],"[""HIP""]",MOBILITY_STRETCH,True,SEPARATE_EXERCISE,True,,True,"[""PAIN_ALTERNATIVE_DOMAIN_APPROVAL_REQUIRED"", ""MEDIA_RIGHTS_REVIEW_REQUIRED"", ""ALTERNATIVE_TARGET_AND_GENERAL_POOL""]",DOMAIN_APPROVED,,DOMAIN_APPROVED,BOUND_INDEPENDENT_SOURCE,"[""KNEE""]",,,DVAR-29EA6DC0FE39837B,,,pain_alternative_policy:DVAR-29EA6DC0FE39837B,,,,이상근 스트레칭,,이상근 스트레칭,DERIVED_POLICY_REVIEW_REQUIRED,DVAR-29EA6DC0FE39837B,pain_alternative_policy,pain_alternative_policy,,seated_piriformis_stretch_mobility_stretch_bodyweight__wrist_hand_no_load_safe_v1,STOP_IF_DISCOMFORT_INCREASES,"[""PADDED_CHAIR"", ""SUPPORT_CUSHION""]",DURATION,MOBILITY,USER_DIRECT_REVIEW_2026_08_29,COMPLETED,NOT_APPLICABLE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,USER_DIRECT_REVIEW_2026_08_29,OWNER_BATCH_CONFIRMATION,2026-08-29T00:00:00+09:00
False,discomfort-alternative-concern-resolution-v2.0.2-v1.0.0,PAIN_AREA_NO_LOAD_SAFE_VARIANT,REX-000098,upper_back_stretch_mobility_stretch_bodyweight,MOBILITY,SEPARATE_EXERCISE_PAIN_SAFE_VARIANT,통증 Alternative target이면서 일반 운동 풀에도 포함한다.,CONCERN_RESOLUTION_POLICY_REVIEW,PAIN_ALTERNATIVE_TARGET_REVIEW_REQUIRED,exercise-catalog-v2.0.2-final,,,,15,30,BEGINNER,NO_POLICY_OVERRIDE,REVIEW_REQUIRED,상부 등 스트레칭,"[""BODYWEIGHT""]",DVAR-326B588001E29897,UPPER_BACK_STRETCH,"[""BEGINNER"", ""INTERMEDIATE""]",,DOMAIN_APPROVED,"{""BEGINNER"": ""FITT-MOBILITY-V1"", ""INTERMEDIATE"": ""FITT-MOBILITY-INTERMEDIATE-V1""}",SUPPORTED_SUPINE_NEUTRAL_SPINE,FULL_BACK_AND_PELVIS_MAT_SUPPORT,[],True,INDEPENDENT_SAFE_VARIANT_GENERAL_POOL,user-name-only-v1,USER_REVIEWED_NAME_ONLY,상부 등 스트레칭,False,,"[""HOME"", ""GYM""]",,상부 등 스트레칭,True,"[""NO_PAIN_AREA_WEIGHT_BEARING"", ""NO_PAIN_AREA_GRIP"", ""NO_PAIN_AREA_BRACING""]",,[],"[""UPPER_BACK""]",MOBILITY_STRETCH,True,SEPARATE_EXERCISE,True,,True,"[""PAIN_ALTERNATIVE_DOMAIN_APPROVAL_REQUIRED"", ""MEDIA_RIGHTS_REVIEW_REQUIRED"", ""ALTERNATIVE_TARGET_AND_GENERAL_POOL""]",DOMAIN_APPROVED,,DOMAIN_APPROVED,BOUND_INDEPENDENT_SOURCE,"[""SHOULDER"", ""CHEST""]",,,DVAR-326B588001E29897,,,pain_alternative_policy:DVAR-326B588001E29897,,,,상부 등 스트레칭,,상부 등 스트레칭,DERIVED_POLICY_REVIEW_REQUIRED,DVAR-326B588001E29897,pain_alternative_policy,pain_alternative_policy,,upper_back_stretch_mobility_stretch_bodyweight__lower_back_no_load_safe_v1,STOP_IF_DISCOMFORT_INCREASES,"[""MAT"", ""SUPPORT_CUSHION""]",DURATION,MOBILITY,USER_DIRECT_REVIEW_2026_08_29,COMPLETED,NOT_APPLICABLE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,USER_DIRECT_REVIEW_2026_08_29,OWNER_BATCH_CONFIRMATION,2026-08-29T00:00:00+09:00
False,discomfort-alternative-concern-resolution-v2.0.2-v1.0.0,PAIN_AREA_NO_LOAD_SAFE_VARIANT,REX-000096,triceps_stretch_mobility_stretch_bodyweight,MOBILITY,SEPARATE_EXERCISE_PAIN_SAFE_VARIANT,통증 Alternative target이면서 일반 운동 풀에도 포함한다.,CONCERN_RESOLUTION_POLICY_REVIEW,PAIN_ALTERNATIVE_TARGET_REVIEW_REQUIRED,exercise-catalog-v2.0.2-final,,,,15,30,BEGINNER,NO_POLICY_OVERRIDE,REVIEW_REQUIRED,삼두근 스트레칭,"[""BODYWEIGHT""]",DVAR-34B834AC8D12D2B5,TRICEPS_STRETCH,"[""BEGINNER"", ""INTERMEDIATE""]",,DOMAIN_APPROVED,"{""BEGINNER"": ""FITT-MOBILITY-V1"", ""INTERMEDIATE"": ""FITT-MOBILITY-INTERMEDIATE-V1""}",SUPPORTED_SEATED_KNEES_NEUTRAL_UNWEIGHTED,BACKREST_AND_LOWER_LEG_SUPPORT,[],True,INDEPENDENT_SAFE_VARIANT_GENERAL_POOL,user-name-only-v1,USER_REVIEWED_NAME_ONLY,삼두근 스트레칭,False,,"[""HOME"", ""GYM""]",,삼두근 스트레칭,True,"[""NO_PAIN_AREA_WEIGHT_BEARING"", ""NO_PAIN_AREA_GRIP"", ""NO_PAIN_AREA_BRACING""]",,[],"[""ELBOW""]",MOBILITY_STRETCH,True,SEPARATE_EXERCISE,True,,True,"[""PAIN_ALTERNATIVE_DOMAIN_APPROVAL_REQUIRED"", ""MEDIA_RIGHTS_REVIEW_REQUIRED"", ""ALTERNATIVE_TARGET_AND_GENERAL_POOL""]",DOMAIN_APPROVED,,DOMAIN_APPROVED,BOUND_INDEPENDENT_SOURCE,"[""SHOULDER"", ""WRIST_HAND""]",,,DVAR-34B834AC8D12D2B5,,,pain_alternative_policy:DVAR-34B834AC8D12D2B5,,,,삼두근 스트레칭,,삼두근 스트레칭,DERIVED_POLICY_REVIEW_REQUIRED,DVAR-34B834AC8D12D2B5,pain_alternative_policy,pain_alternative_policy,,triceps_stretch_mobility_stretch_bodyweight__knee_no_load_safe_v1,STOP_IF_DISCOMFORT_INCREASES,"[""PADDED_CHAIR"", ""SUPPORT_CUSHION""]",DURATION,MOBILITY,USER_DIRECT_REVIEW_2026_08_29,COMPLETED,NOT_APPLICABLE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,USER_DIRECT_REVIEW_2026_08_29,OWNER_BATCH_CONFIRMATION,2026-08-29T00:00:00+09:00
False,discomfort-alternative-concern-resolution-v2.0.2-v1.0.0,PAIN_AREA_NO_LOAD_SAFE_VARIANT,REX-000098,upper_back_stretch_mobility_stretch_bodyweight,MOBILITY,SEPARATE_EXERCISE_PAIN_SAFE_VARIANT,통증 Alternative target이면서 일반 운동 풀에도 포함한다.,CONCERN_RESOLUTION_POLICY_REVIEW,PAIN_ALTERNATIVE_TARGET_REVIEW_REQUIRED,exercise-catalog-v2.0.2-final,,,,15,30,BEGINNER,NO_POLICY_OVERRIDE,REVIEW_REQUIRED,상부 등 스트레칭,"[""BODYWEIGHT""]",DVAR-35717F1E89B0E385,UPPER_BACK_STRETCH,"[""BEGINNER"", ""INTERMEDIATE""]",,DOMAIN_APPROVED,"{""BEGINNER"": ""FITT-MOBILITY-V1"", ""INTERMEDIATE"": ""FITT-MOBILITY-INTERMEDIATE-V1""}",SUPPORTED_SUPINE_PELVIS_NEUTRAL,FULL_BODY_MAT_AND_KNEE_BOLSTER_SUPPORT,[],True,INDEPENDENT_SAFE_VARIANT_GENERAL_POOL,user-name-only-v1,USER_REVIEWED_NAME_ONLY,상부 등 스트레칭,False,,"[""HOME"", ""GYM""]",,상부 등 스트레칭,True,"[""NO_PAIN_AREA_WEIGHT_BEARING"", ""NO_PAIN_AREA_GRIP"", ""NO_PAIN_AREA_BRACING""]",,[],"[""UPPER_BACK""]",MOBILITY_STRETCH,True,SEPARATE_EXERCISE,True,,True,"[""PAIN_ALTERNATIVE_DOMAIN_APPROVAL_REQUIRED"", ""MEDIA_RIGHTS_REVIEW_REQUIRED"", ""ALTERNATIVE_TARGET_AND_GENERAL_POOL""]",DOMAIN_APPROVED,,DOMAIN_APPROVED,BOUND_INDEPENDENT_SOURCE,"[""SHOULDER"", ""CHEST""]",,,DVAR-35717F1E89B0E385,,,pain_alternative_policy:DVAR-35717F1E89B0E385,,,,상부 등 스트레칭,,상부 등 스트레칭,DERIVED_POLICY_REVIEW_REQUIRED,DVAR-35717F1E89B0E385,pain_alternative_policy,pain_alternative_policy,,upper_back_stretch_mobility_stretch_bodyweight__hip_no_load_safe_v1,STOP_IF_DISCOMFORT_INCREASES,"[""MAT"", ""SUPPORT_CUSHION""]",DURATION,MOBILITY,USER_DIRECT_REVIEW_2026_08_29,COMPLETED,NOT_APPLICABLE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,USER_DIRECT_REVIEW_2026_08_29,OWNER_BATCH_CONFIRMATION,2026-08-29T00:00:00+09:00
False,discomfort-alternative-concern-resolution-v2.0.2-v1.0.0,PAIN_AREA_NO_LOAD_SAFE_VARIANT,REX-000030,dumbbell_standing_curl_isolation_dumbbell,BICEPS,SEPARATE_EXERCISE_PAIN_SAFE_VARIANT,통증 Alternative target이면서 일반 운동 풀에도 포함한다.,CONCERN_RESOLUTION_POLICY_REVIEW,PAIN_ALTERNATIVE_TARGET_REVIEW_REQUIRED,exercise-catalog-v2.0.2-final,60,,3,,,BEGINNER,NO_POLICY_OVERRIDE,REVIEW_REQUIRED,덤벨 바이셉스 컬,"[""DUMBBELL""]",DVAR-35756A39565C0E92,DUMBBELL_STANDING_CURL,"[""BEGINNER"", ""INTERMEDIATE""]",,DOMAIN_APPROVED,"{""BEGINNER"": ""FITT-ISOLATION-STRENGTH-V1"", ""INTERMEDIATE"": ""FITT-ISOLATION-STRENGTH-INTERMEDIATE-V1""}",REVIEWED_NO_LOAD_POSTURE,REVIEWED_NO_LOAD_SUPPORT,[],True,INDEPENDENT_SAFE_VARIANT_GENERAL_POOL,user-name-only-v1,USER_REVIEWED_NAME_ONLY,덤벨 바이셉스 컬,False,,"[""HOME"", ""GYM""]",,덤벨 바이셉스 컬,True,"[""NO_PAIN_AREA_WEIGHT_BEARING"", ""NO_PAIN_AREA_GRIP"", ""NO_PAIN_AREA_BRACING""]",,[],"[""ELBOW""]",ISOLATION,True,SEPARATE_EXERCISE,False,,True,"[""PAIN_ALTERNATIVE_DOMAIN_APPROVAL_REQUIRED"", ""MEDIA_RIGHTS_REVIEW_REQUIRED"", ""ALTERNATIVE_TARGET_AND_GENERAL_POOL""]",DOMAIN_APPROVED,,DOMAIN_APPROVED,BOUND_INDEPENDENT_SOURCE,"[""WRIST_HAND""]",,,DVAR-35756A39565C0E92,,,pain_alternative_policy:DVAR-35756A39565C0E92,,,,덤벨 바이셉스 컬,,덤벨 바이셉스 컬,DERIVED_POLICY_REVIEW_REQUIRED,DVAR-35756A39565C0E92,pain_alternative_policy,pain_alternative_policy,,dumbbell_standing_curl_isolation_dumbbell__abdomen_no_load_safe_v1,STOP_IF_DISCOMFORT_INCREASES,[],REPS,STRENGTH,USER_DIRECT_REVIEW_2026_08_29,COMPLETED,NOT_APPLICABLE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,USER_DIRECT_REVIEW_2026_08_29,OWNER_BATCH_CONFIRMATION,2026-08-29T00:00:00+09:00
False,discomfort-alternative-concern-resolution-v2.0.2-v1.0.0,PAIN_AREA_NO_LOAD_SAFE_VARIANT,REX-000020,chair_leg_extended_stretch_mobility_stretch_bodyweight,MOBILITY,SEPARATE_EXERCISE_PAIN_SAFE_VARIANT,통증 Alternative target이면서 일반 운동 풀에도 포함한다.,CONCERN_RESOLUTION_POLICY_REVIEW,PAIN_ALTERNATIVE_TARGET_REVIEW_REQUIRED,exercise-catalog-v2.0.2-final,,,,15,30,BEGINNER,NO_POLICY_OVERRIDE,REVIEW_REQUIRED,레그 익스텐션 스트레칭,"[""BODYWEIGHT""]",DVAR-3A73DB20F3349767,CHAIR_LEG_EXTENDED_STRETCH,"[""BEGINNER"", ""INTERMEDIATE""]",,DOMAIN_APPROVED,"{""BEGINNER"": ""FITT-MOBILITY-V1"", ""INTERMEDIATE"": ""FITT-MOBILITY-INTERMEDIATE-V1""}",SUPPORTED_SUPINE_HEAD_NECK_NEUTRAL,MAT_AND_HEAD_CUSHION_SUPPORT,[],True,INDEPENDENT_SAFE_VARIANT_GENERAL_POOL,user-name-only-v1,USER_REVIEWED_NAME_ONLY,레그 익스텐션 스트레칭,False,,"[""HOME"", ""GYM""]",,레그 익스텐션 스트레칭,True,"[""NO_PAIN_AREA_WEIGHT_BEARING"", ""NO_PAIN_AREA_GRIP"", ""NO_PAIN_AREA_BRACING""]",,[],"[""KNEE""]",MOBILITY_STRETCH,True,SEPARATE_EXERCISE,True,,True,"[""PAIN_ALTERNATIVE_DOMAIN_APPROVAL_REQUIRED"", ""MEDIA_RIGHTS_REVIEW_REQUIRED"", ""ALTERNATIVE_TARGET_AND_GENERAL_POOL""]",DOMAIN_APPROVED,,DOMAIN_APPROVED,BOUND_INDEPENDENT_SOURCE,"[""HIP""]",,,DVAR-3A73DB20F3349767,,,pain_alternative_policy:DVAR-3A73DB20F3349767,,,,레그 익스텐션 스트레칭,,레그 익스텐션 스트레칭,DERIVED_POLICY_REVIEW_REQUIRED,DVAR-3A73DB20F3349767,pain_alternative_policy,pain_alternative_policy,,chair_leg_extended_stretch_mobility_stretch_bodyweight__neck_no_load_safe_v1,STOP_IF_DISCOMFORT_INCREASES,"[""MAT"", ""SUPPORT_CUSHION""]",DURATION,MOBILITY,USER_DIRECT_REVIEW_2026_08_29,COMPLETED,NOT_APPLICABLE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,USER_DIRECT_REVIEW_2026_08_29,OWNER_BATCH_CONFIRMATION,2026-08-29T00:00:00+09:00
False,discomfort-alternative-concern-resolution-v2.0.2-v1.0.0,PAIN_AREA_NO_LOAD_SAFE_VARIANT,REX-000005,barbell_front_raise_isolation_barbell,SHOULDERS,SEPARATE_EXERCISE_PAIN_SAFE_VARIANT,통증 Alternative target이면서 일반 운동 풀에도 포함한다.,CONCERN_RESOLUTION_POLICY_REVIEW,PAIN_ALTERNATIVE_TARGET_REVIEW_REQUIRED,exercise-catalog-v2.0.2-final,60,,3,,,BEGINNER,NO_POLICY_OVERRIDE,REVIEW_REQUIRED,바벨 프론트 레이즈,"[""BARBELL""]",DVAR-3B2E8D5E61B19928,BARBELL_FRONT_RAISE,"[""BEGINNER"", ""INTERMEDIATE""]",,DOMAIN_APPROVED,"{""BEGINNER"": ""FITT-ISOLATION-STRENGTH-V1"", ""INTERMEDIATE"": ""FITT-ISOLATION-STRENGTH-INTERMEDIATE-V1""}",REVIEWED_NO_LOAD_POSTURE,REVIEWED_NO_LOAD_SUPPORT,[],True,INDEPENDENT_SAFE_VARIANT_GENERAL_POOL,user-name-only-v1,USER_REVIEWED_NAME_ONLY,바벨 프론트 레이즈,False,,"[""GYM""]",,바벨 프론트 레이즈,True,"[""NO_PAIN_AREA_WEIGHT_BEARING"", ""NO_PAIN_AREA_GRIP"", ""NO_PAIN_AREA_BRACING""]",,[],"[""SHOULDER""]",ISOLATION,True,SEPARATE_EXERCISE,False,,True,"[""PAIN_ALTERNATIVE_DOMAIN_APPROVAL_REQUIRED"", ""MEDIA_RIGHTS_REVIEW_REQUIRED"", ""ALTERNATIVE_TARGET_AND_GENERAL_POOL""]",DOMAIN_APPROVED,,DOMAIN_APPROVED,BOUND_INDEPENDENT_SOURCE,"[""ELBOW""]",,,DVAR-3B2E8D5E61B19928,,,pain_alternative_policy:DVAR-3B2E8D5E61B19928,,,,바벨 프론트 레이즈,,바벨 프론트 레이즈,DERIVED_POLICY_REVIEW_REQUIRED,DVAR-3B2E8D5E61B19928,pain_alternative_policy,pain_alternative_policy,,barbell_front_raise_isolation_barbell__hip_no_load_safe_v1,STOP_IF_DISCOMFORT_INCREASES,[],REPS,STRENGTH,USER_DIRECT_REVIEW_2026_08_29,COMPLETED,NOT_APPLICABLE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,USER_DIRECT_REVIEW_2026_08_29,OWNER_BATCH_CONFIRMATION,2026-08-29T00:00:00+09:00
